Postcode,Installation,Output
2077,45,63.395
2079,7,8.85
2080,2,2.54
2081,15,20.65
2082,14,20.62
2083,0,0
2084,6,15.24
2085,24,29.91
2086,27,37.57
2087,24,28.13
2088,19,31.665
2089,3,3.03
2090,9,40.08
2092,6,8.135
2093,26,36.035
2094,3,4.45
2095,11,22.895
2096,10,12.835
2097,22,32.975
2099,32,45.705
2100,34,39.21
2101,27,29.7
2102,10,10.68
2103,24,39.6
2104,8,12.165
2105,5,9.09
2106,20,34.88
2107,32,43.16
2108,5,16.26
2109,0,0
2110,6,11.7
2111,16,21.84
2112,28,35.569
2113,17,28.05
2114,19,21.91
2115,10,13.25
2116,5,6.07
2117,25,30.95
2118,45,60.12
2119,13,25.08
2120,35,49.676
2121,37,48.242
2122,63,77.43
2123,0,0
2124,0,0
2125,30,48.35
2126,29,37.04
2127,0,0
2128,1,1.02
2130,4,6.86
2131,15,19.68
2132,8,16.8
2133,4,5.08
2134,4,8.6
2135,16,30.31
2136,10,15.71
2137,21,25.583
2138,9,10.64
2140,2,2.01
2141,17,24.11
2142,25,29.81
2143,7,7.14
2144,31,33.79
2145,82,98.252
2146,28,33.152
2147,80,104.63
2148,130,155.315
2150,6,7.395
2151,20,28.14
2152,16,17.745
2153,106,128.83
2154,85,114.582
2155,88,109.558
2156,62,80.78
2157,17,26.695
2158,14,24.56
2159,26,36.895
2160,27,34.924
2161,35,39.56
2162,16,17.84
2163,9,10.2
2164,27,28.79
2165,42,56.5
2166,32,37.31
2167,14,16.27
2168,52,62.545
2170,130,158.24
2171,30,37.38
2172,2,3.06
2173,12,14.825
2174,1,0.99
2175,3,3.57
2176,51,66.34
2177,11,15.11
2178,11,20.86
2179,9,16.89
2190,27,35.07
2191,3,3
2192,10,11.42
2193,17,23.77
2194,8,22.415
2195,6,6.09
2196,17,26.515
2197,6,6.63
2198,8,9.34
2199,15,19.365
2200,19,30.33
2203,8,11.16
2204,32,45.37
2205,9,10.484
2206,20,25.17
2207,24,33.64
2208,16,23.85
2209,14,17.795
2210,35,42.985
2211,12,13.25
2212,12,14.74
2213,22,31.23
2214,3,3.5
2216,12,19.665
2217,19,29.58
2218,12,17.41
2219,14,16.15
2220,21,24.925
2221,10,12.75
2222,7,9.35
2223,22,31.824
2224,12,15.88
2225,6,8.22
2226,21,28.692
2227,9,15.31
2228,14,17.842
2229,19,26.01
2230,38,52.632
2231,2,2.7
2232,45,58.512
2233,41,56.54
2234,41,59.71
2250,130,156.425
2251,194,206.85
2256,85,106.405
2257,81,97.79
2258,23,31.135
2259,199,237.08
2260,42,51.445
2261,120,140.265
2262,57,68.922
2263,139,157.087
2264,55,64.472
2265,26,38.49
2267,13,15.39
2278,10,13.69
2280,61,73.13
2281,25,39.36
2282,50,60.2
2283,89,109.055
2284,36,46.86
2285,58,71.95
2286,11,13.18
2287,100,114.822
2289,48,60
2290,94,120.915
2291,33,38.305
2292,16,17.4
2293,13,14.1
2294,8,9.24
2295,17,20.71
2296,13,13.06
2297,16,17.48
2298,26,30.335
2299,29,38.185
2300,30,35.45
2302,0,0
2303,31,39.27
2304,66,82.145
2305,49,57.87
2306,1,1.05
2307,5,5.25
2308,0,0
2311,4,4.26
2312,11,21.36
2315,27,33.84
2316,15,17.72
2317,16,10.51
2318,32,38.4
2319,19,20.79
2320,67,99.7
2321,32,49.455
2322,36,51.55
2323,44,65.25
2324,256,303.51
2325,60,88.235
2326,13,16.765
2327,14,16.15
2328,1,1.05
2329,3,3.71
2330,35,54.16
2333,11,16.44
2334,10,12.95
2335,27,35.19
2336,4,13.66
2337,10,24.8
2338,2,2.07
2339,2,2.7
2340,60,100.1
2341,0,0
2342,0,0
2343,1,1.2
2344,2,3
2345,3,6.22
2346,2,8.07
2347,2,4.56
2350,121,187.99
2352,2,2.28
2353,13,23.22
2354,9,11.26
2355,0,0
2356,0,0
2357,8,14.06
2358,26,33.51
2359,4,4.27
2360,61,81.652
2361,0,0
2365,14,21.46
2369,1,1.92
2370,17,27.59
2371,2,4.44
2372,20,31.49
2379,0,0
2380,14,28.41
2381,0,0
2382,1,3.4
2386,0,0
2387,0,0
2388,3,9.12
2390,6,14.95
2395,2,2.1
2396,1,15.12
2397,1,1.92
2398,0,0
2399,0,0
2400,7,34.32
2401,0,0
2402,1,3.06
2403,3,5.01
2404,4,8.865
2405,0,0
2406,0,0
2408,0,0
2409,1,1.4
2410,0,0
2411,0,0
2415,3,5.22
2420,18,26.245
2421,9,12.405
2422,34,57.085
2423,16,25.035
2424,2,2.73
2425,18,28.33
2426,0,0
2427,13,17.11
2428,15,20.84
2429,51,85.507
2430,128,163.816
2431,18,20.745
2439,48,53.46
2440,40,57.02
2441,21,29.99
2443,90,119.135
2444,87,119.185
2445,43,46.86
2446,71,92.455
2447,21,27.785
2448,152,176.162
2449,12,21.48
2450,112,139.375
2452,41,49.471
2453,24,30.037
2454,97,112.544
2455,20,30.502
2456,48,63.959
2460,56,92.751
2462,15,19.89
2463,20,23.12
2464,182,197.642
2465,0,0
2466,1,1.02
2469,17,26.265
2470,40,47.525
2471,7,7.32
2472,26,33.545
2473,10,10.8
2474,80,85.725
2475,1,1.08
2476,2,3.21
2477,124,141.485
2478,118,136.825
2479,79,84.02
2480,441,507.3
2481,118,134.28
2482,172,185.815
2483,106,119.25
2484,176,233.09
2485,49,57.18
2486,131,151.062
2487,49,52.45
2488,18,22.35
2489,28,30.26
2490,5,7.67
2500,12,13.31
2502,11,15.83
2505,4,5.82
2506,6,6.32
2508,26,29.57
2515,21,24.31
2516,5,8.44
2517,6,9.56
2518,15,19.08
2519,9,10.355
2520,0,0
2525,9,15.504
2526,10,17.56
2527,16,22.445
2528,15,16.6
2529,20,27.14
2530,20,34.09
2533,38,49.817
2534,10,11.195
2535,16,33.71
2536,41,51.115
2537,68,88.4
2538,10,22.49
2539,40,77.237
2540,58,85.05
2541,31,62.35
2545,7,9.01
2546,56,78.41
2548,46,55.5
2549,43,63.21
2550,224,281.71
2551,14,13.38
2552,0,0
2555,0,0
2556,5,7.28
2557,5,5.04
2558,26,30.06
2559,0,0
2560,116,151.735
2563,0,0
2564,13,16.31
2565,28,35.947
2566,49,61.97
2567,38,48.92
2568,2,3.09
2569,4,4.14
2570,58,72.875
2571,14,23.188
2572,13,22.98
2573,9,12.813
2574,7,8.76
2575,24,40.505
2576,26,31.43
2577,37,80.82
2578,30,38.284
2579,10,12.45
2580,34,50.44
2581,3,6.27
2582,14,23.365
2583,15,18.59
2584,1,1.7
2585,0,0
2586,11,18.65
2587,0,0
2588,1,1.44
2590,11,18.4
2594,42,53.205
2600,13,29.407
2601,0,0
2602,87,140.095
2603,8,12.125
2604,10,19.3
2605,38,73.251
2606,21,32.86
2607,30,46.376
2609,0,0
2611,74,116.22
2612,17,26.345
2614,70,111.74
2615,109,166.423
2616,0,0
2617,54,123.74
2618,5,6.25
2619,4,6.24
2620,50,107.705
2621,6,11.14
2622,20,39.835
2623,2,5.13
2624,0,0
2625,0,0
2626,2,3.63
2627,9,21.09
2628,7,13.24
2629,0,0
2630,24,36.002
2631,0,0
2632,6,7.08
2633,0,0
2640,66,97.305
2641,18,25.062
2642,20,28.62
2643,9,10.68
2644,10,13.01
2645,0,0
2646,6,11.392
2647,3,3.91
2648,5,5.61
2649,0,0
2650,86,140.445
2651,0,0
2652,8,11.37
2653,11,13.185
2655,4,8.09
2656,1,1.05
2658,9,10.47
2659,6,9.1
2660,9,11.78
2663,4,5.4
2665,0,0
2666,6,9.46
2668,0,0
2669,2,4.08
2671,4,7.14
2672,1,2.04
2675,0,0
2680,5,7.895
2681,0,0
2700,2,4.55
2701,1,2.52
2702,1,1.02
2703,0,0
2705,2,3.99
2706,1,1.92
2707,2,4.51
2710,26,37.585
2711,1,5.4
2712,0,0
2713,7,7.63
2714,3,3.58
2715,0,0
2716,1,1.2
2717,0,0
2720,7,12.21
2721,0,0
2722,3,6
2725,3,5.1
2726,1,2.04
2727,0,0
2729,1,3.78
2730,1,2.38
2731,30,39.09
2732,3,3.57
2733,0,0
2734,0,0
2735,0,0
2736,1,1.05
2737,0,0
2738,8,9.49
2739,3,11.62
2745,44,53.81
2747,50,59.5
2748,4,6.09
2749,21,78.265
2750,86,106.829
2751,0,0
2752,9,12.38
2753,27,38.413
2754,9,11.72
2756,59,86.245
2757,2,2.03
2758,24,29.81
2759,37,45.875
2760,43,59.42
2761,43,54.38
2762,10,17.645
2763,62,87.48
2765,29,45.28
2766,23,128.556
2767,37,46.325
2768,45,57.945
2769,11,11.55
2770,64,105.9
2773,22,27.45
2774,47,56.415
2775,8,9.305
2776,22,29.86
2777,69,94.19
2778,14,16.76
2779,26,30.255
2780,87,94.105
2782,30,56.84
2783,16,18.51
2784,15,18.315
2785,47,54.21
2786,8,9.15
2787,16,27.33
2790,30,46.135
2791,0,0
2792,0,0
2793,8,10.32
2794,72,104.385
2795,50,79.785
2797,0,0
2798,5,8.6
2799,4,13.14
2800,38,53.13
2803,1,1.02
2804,12,16.28
2805,1,0.5
2806,3,4.02
2807,1,2.1
2808,3,2.52
2809,0,0
2810,9,21.21
2817,0,0
2818,0,0
2820,3,4.04
2821,0,0
2822,0,0
2823,0,0
2824,0,0
2825,0,0
2826,0,0
2827,1,5.25
2828,0,0
2829,1,9.52
2830,30,40.17
2831,5,6.85
2832,1,4.95
2833,0,0
2834,0,0
2835,1,2.88
2836,0,0
2838,0,0
2839,0,0
2840,0,0
2842,1,1.05
2843,1,2.16
2844,0,0
2845,4,7.08
2846,4,6.29
2847,3,3.53
2848,3,5.64
2849,8,12.385
2850,44,76.57
2852,3,3
2864,0,0
2865,0,0
2866,9,16.77
2867,1,1.02
2868,0,0
2869,0,0
2870,6,8.98
2871,7,9.75
2873,0,0
2874,0,0
2875,1,1.05
2876,0,0
2877,0,0
2878,0,0
2879,2,7.08
2880,15,36.11
2898,1,4.2
2899,264,697.31
2900,0,0
2901,0,0
2902,46,68.9
2903,25,35.685
2904,23,31.25
2905,71,103.325
2906,38,47.78
2911,0,0
2912,6,13.11
2913,40,53.97
2914,18,24.647
3000,1,1.28
3002,0,0
3003,3,3.49
3004,0,0
3006,0,0
3008,1,1.575
3011,24,27.487
3012,35,44.189
3013,29,35.845
3015,24,26.274
3016,21,25.643
3018,32,37.351
3019,10,11.54
3020,45,58.986
3021,41,49.451
3022,7,8.412
3023,68,82.851
3024,23,26.972
3025,12,13.196
3026,0,0
3027,1,1
3028,52,58.528
3029,113,140.973
3030,122,140.811
3031,21,24.066
3032,34,46.664
3033,21,27.98
3034,12,13.062
3036,11,14.213
3037,51,69.114
3038,26,34.89
3039,15,24.124
3040,25,32.647
3041,9,10.735
3042,7,9.24
3043,18,23.21
3044,18,22.587
3045,1,1.75
3046,30,33.215
3047,18,23.14
3048,10,13.193
3049,2,2.55
3051,2,2.105
3052,4,10.56
3053,4,5.05
3054,15,17.299
3055,20,26.644
3056,28,33.032
3057,14,16.436
3058,55,61.834
3059,9,11.437
3060,17,18.33
3061,5,8.99
3062,0,0
3063,0,0
3064,53,65.752
3065,10,13.19
3066,2,2.02
3067,6,6.51
3068,27,33.555
3070,40,46.075
3071,18,19.96
3072,24,30.265
3073,31,39.12
3074,12,16.44
3075,12,13.722
3076,40,46.582
3078,20,24.297
3079,20,39.741
3081,11,13.102
3082,33,37.982
3083,27,36.28
3084,34,41.332
3085,24,31.436
3087,10,17.988
3088,37,45.898
3089,8,8.612
3090,1,1.02
3091,2,3.12
3093,4,5.42
3094,15,16.275
3095,47,66.331
3096,3,4.4
3097,5,5.25
3099,20,26.192
3101,35,56.362
3102,16,17.264
3103,16,21.266
3104,30,34.959
3105,13,14.799
3106,18,23.248
3107,15,21.732
3108,25,28.182
3109,29,34.814
3111,22,31.993
3113,22,28.262
3114,8,11.242
3115,6,6.73
3116,15,17.551
3121,26,31.03
3122,12,14.436
3123,8,11.639
3124,32,42.403
3125,16,21.529
3126,10,10.604
3127,36,44.93
3128,28,33.473
3129,34,43.02
3130,62,73.853
3131,17,19.381
3132,22,29.024
3133,43,50.419
3134,64,82.099
3135,31,34.83
3136,61,73.011
3137,18,22.06
3138,22,26.163
3139,25,40.154
3140,26,30.179
3141,11,12.496
3142,4,8.482
3143,5,11.49
3144,5,7.146
3145,19,22.968
3146,21,26.111
3147,27,30.044
3148,11,13.366
3149,47,54.222
3150,77,96.73
3151,22,25.695
3152,41,48.207
3153,19,23.356
3154,11,12.295
3155,38,46.825
3156,56,67.328
3158,8,9.014
3159,5,5.17
3160,22,27.236
3161,7,8.68
3162,14,15.432
3163,42,48.91
3164,0,0
3165,26,33.191
3166,23,26.302
3167,9,10.17
3168,11,12.35
3169,15,17.42
3170,21,26.224
3171,15,15.54
3172,32,36.771
3173,116,121.59
3174,26,35.126
3175,38,48.51
3176,0,0
3177,6,8.15
3178,44,58.3
3179,6,7.43
3180,12,16.272
3181,5,5.502
3182,9,16.562
3183,10,11.28
3184,13,20.15
3185,8,10.18
3186,16,22.642
3187,16,17.024
3188,18,27.247
3189,4,4.57
3190,6,9.964
3191,14,19.645
3192,18,22.162
3193,21,28.838
3194,13,16.422
3195,42,51.768
3196,31,35.982
3197,20,27.699
3198,23,24.924
3199,78,93.063
3200,9,9.925
3201,33,36.71
3202,4,4.5
3204,28,32.916
3205,4,4.09
3206,8,14.937
3207,7,7.722
3211,6,7.644
3212,31,38.444
3213,0,0
3214,31,38.718
3215,38,46.734
3216,106,121.401
3217,0,0
3218,20,21.654
3219,25,32.432
3220,26,30.736
3221,26,39.502
3222,20,22.944
3223,25,26.72
3224,12,14.335
3225,7,9.302
3226,23,26.677
3227,10,12.57
3228,25,31.904
3230,8,11.87
3231,10,12.145
3232,3,8.97
3233,6,11.21
3234,0,0
3235,0,0
3236,1,1.32
3237,1,1
3238,0,0
3239,0,0
3240,6,8.54
3241,3,3.88
3242,3,4.1
3243,1,1.08
3249,5,8.595
3250,8,8.599
3251,0,0
3254,1,1.53
3260,2,2.92
3264,1,1.02
3265,8,10.533
3266,1,2.7
3267,0,0
3268,0,0
3269,1,1
3270,0,0
3271,0,0
3272,2,2.55
3273,0,0
3274,0,0
3275,0,0
3276,0,0
3277,0,0
3278,0,0
3279,0,0
3280,19,24.54
3281,1,2.04
3282,1,3.36
3283,2,2.49
3284,2,7.71
3285,5,7.265
3286,0,0
3287,0,0
3289,1,1
3292,3,3.13
3293,1,1.05
3294,1,1.92
3300,11,16.905
3301,5,5.58
3302,0,0
3303,0,0
3304,10,14.423
3305,34,53.57
3309,0,0
3310,0,0
3311,1,1.002
3312,1,1.26
3314,2,2.4
3315,3,3
3317,0,0
3318,3,4.03
3319,0,0
3321,3,4.14
3322,0,0
3323,0,0
3324,0,0
3325,0,0
3328,8,10.643
3329,0,0
3330,0,0
3331,15,18.925
3332,5,5.142
3333,5,7.075
3334,3,3.132
3335,1,1.925
3336,0,0
3337,42,52.884
3338,12,12.944
3340,36,46.343
3341,6,8.832
3342,6,8.54
3345,1,2.1
3350,29,36.412
3351,7,9.14
3352,14,17.73
3353,0,0
3354,0,0
3355,5,5.17
3356,4,5.043
3357,3,3.022
3358,0,0
3360,3,3.48
3361,0,0
3363,4,8.65
3364,3,2.525
3370,2,3.51
3371,3,3.954
3373,5,9.575
3374,2,3.7
3375,0,0
3377,18,21.662
3378,0,0
3379,2,2.04
3380,4,3.519
3381,3,5.24
3384,2,2.202
3385,2,2.46
3387,1,1.92
3388,2,3.12
3390,2,2.502
3391,2,2.64
3392,2,3.96
3393,8,8.285
3395,1,1.08
3396,12,13.44
3400,16,18.91
3401,11,15.57
3402,6,6.15
3407,0,0
3409,32,33.63
3412,0,0
3413,0,0
3414,34,35.52
3415,0,0
3418,6,7.62
3419,2,2.22
3420,1,1.44
3423,1,1.05
3424,4,6.12
3427,4,5.6
3428,3,5.04
3429,63,77.511
3430,0,0
3431,12,16.594
3432,0,0
3433,0,0
3434,6,6.905
3435,11,13.826
3437,14,35.291
3438,3,3.012
3440,5,5.59
3441,1,1.02
3442,27,32.512
3444,26,39.914
3446,7,7.29
3447,1,1.02
3448,3,3.523
3450,16,21.576
3451,13,16.014
3453,5,5.572
3458,5,6.03
3460,14,15.208
3461,29,43.992
3462,4,5.344
3463,3,2.497
3464,3,3.342
3465,14,16.222
3467,4,8.28
3468,3,3.4
3469,1,1.08
3472,6,8.262
3475,3,4.8
3477,2,1.9
3478,4,4.58
3480,7,13.95
3482,0,0
3483,1,1.05
3485,0,0
3487,0,0
3488,0,0
3489,1,0.96
3490,0,0
3491,1,1.08
3494,1,3
3496,6,7
3498,6,7.3
3500,53,65.12
3501,10,11.78
3502,1,0.96
3505,7,7.295
3506,0,0
3507,0,0
3509,0,0
3512,1,2.1
3515,3,3.3
3516,2,3.15
3517,5,5.66
3518,8,9.29
3520,0,0
3521,5,6.592
3522,0,0
3523,12,16.785
3525,5,6.83
3527,0,0
3529,0,0
3530,0,0
3531,0,0
3533,1,1
3537,0,0
3540,0,0
3542,0,0
3544,0,0
3546,0,0
3549,2,3.1
3550,74,89.196
3551,61,74.899
3552,3,3.59
3554,0,0
3555,19,23.994
3556,16,19.637
3557,2,2.15
3558,2,3.06
3559,2,2.16
3561,7,8.94
3562,1,1.05
3563,0,0
3564,48,57.742
3565,0,0
3566,0,0
3567,1,1.05
3568,3,6.22
3570,0,0
3571,0,0
3572,1,1.4
3573,1,2.16
3575,3,3
3576,0,0
3579,2,2.62
3580,3,3.51
3581,0,0
3583,0,0
3584,0,0
3585,4,4.65
3586,1,1.05
3588,0,0
3589,0,0
3590,1,1.05
3591,0,0
3594,0,0
3595,0,0
3596,0,0
3597,0,0
3599,0,0
3607,0,0
3608,10,14.515
3610,33,35.96
3612,24,25.92
3614,16,17.28
3616,53,63.71
3617,2,2.16
3618,3,4.17
3619,3,3.06
3620,109,114.62
3621,37,41.76
3622,0,0
3623,8,8.55
3624,6,6.24
3629,71,81.009
3630,159,172.972
3631,83,91.01
3632,1,6.84
3633,5,5.4
3634,14,16.88
3635,8,8.61
3636,81,89.596
3637,6,6.48
3638,9,9.372
3639,2,2.16
3640,10,14.86
3641,5,5.4
3643,0,0
3644,17,20.022
3646,4,4.74
3647,0,0
3649,2,2.16
3658,7,7.405
3659,0,0
3660,9,10.277
3661,0,0
3662,0,0
3663,0,0
3664,3,9.01
3665,5,5.37
3666,43,52.005
3669,8,9.57
3670,3,4.32
3671,1,1.92
3672,15,18.384
3673,7,11.66
3675,5,6.21
3676,3,3.36
3677,38,44.796
3678,16,25.35
3682,1,1.08
3683,2,2.45
3685,12,14.542
3687,3,3.622
3688,1,1.02
3689,3,5.61
3690,37,47.95
3691,20,29.61
3694,0,0
3695,0,0
3697,0,0
3698,4,6.48
3699,1,2.1
3700,2,6.3
3701,2,3.68
3704,0,0
3705,1,2.04
3707,12,13.94
3708,0,0
3709,2,2.1
3711,1,1.2
3712,2,3.25
3713,12,5.29
3714,12,16.78
3715,0,0
3717,5,7.06
3718,0,0
3719,0,0
3720,2,2.19
3722,5,9.2
3723,4,4.43
3724,0,0
3725,0,0
3726,1,1.025
3727,0,0
3728,1,1
3730,11,18.291
3732,2,2.16
3733,0,0
3735,2,3.09
3736,2,2.76
3737,4,5.25
3738,0,0
3739,1,3.1
3740,2,2.16
3741,20,21.522
3744,3,3.36
3746,4,7.67
3747,15,18.33
3749,5,6.54
3750,1,1.4
3751,0,0
3752,26,28.37
3753,2,2.532
3754,20,26.082
3755,2,2.58
3756,13,17.5
3757,20,25.826
3758,3,5.96
3759,3,3.022
3760,1,1.08
3761,3,3.04
3762,0,0
3763,4,5.002
3764,7,7.35
3765,17,19.745
3766,1,0.99
3767,0,0
3770,7,9.762
3775,11,19.409
3777,27,33.232
3778,0,0
3779,0,0
3781,5,5.4
3782,20,23.075
3783,3,3.75
3786,4,4.4
3787,1,1.02
3788,0,0
3789,2,2.04
3791,2,2.05
3792,4,5.1
3793,6,6.14
3795,3,3.02
3796,9,11.162
3797,9,12.06
3799,19,21.66
3802,43,51.527
3803,23,29.255
3804,6,6.73
3805,69,91.644
3806,72,85.836
3807,9,10.142
3808,8,10.463
3809,2,2.022
3810,31,38.29
3812,4,4.62
3813,3,3.57
3814,5,7.32
3815,2,2.08
3816,3,3.6
3818,24,35.197
3820,17,28.442
3821,6,10.092
3822,1,1.53
3823,5,8.09
3824,6,10.74
3825,19,26.622
3831,4,5.64
3832,0,0
3833,0,0
3835,0,0
3840,16,30.602
3842,2,2.02
3844,36,65.14
3847,1,1.19
3850,9,16.627
3851,4,6.422
3852,0,0
3853,0,0
3854,4,4.2
3856,3,3.59
3857,2,3.05
3858,6,6.282
3859,1,1.2
3860,4,5.82
3862,5,4.782
3864,0,0
3865,0,0
3869,2,3.5
3870,7,8.25
3871,9,10.622
3873,2,2.07
3874,4,4.8
3875,11,14.785
3878,0,0
3880,6,6.42
3882,2,2.67
3885,9,15.56
3886,0,0
3887,0,0
3888,4,6.69
3889,0,0
3890,2,3.5
3891,3,2.535
3892,44,48.025
3893,0,0
3895,0,0
3896,1,1.02
3898,0,0
3900,0,0
3902,0,0
3903,0,0
3904,1,1.08
3909,5,5.89
3910,38,49.112
3911,4,5.024
3912,23,25.065
3913,6,7.812
3915,10,16.472
3916,4,6.01
3918,21,29.651
3919,11,13.27
3921,0,0
3922,10,11.842
3923,0,0
3925,4,4.12
3926,10,18.85
3927,13,18.742
3928,3,8.29
3929,3,7.22
3930,42,56.312
3931,55,67.765
3933,4,4.17
3934,52,63.696
3936,31,43.267
3937,8,10.11
3938,10,10.644
3939,43,46.076
3940,8,10.341
3941,30,34.959
3942,7,9.112
3943,9,10.442
3944,3,5.29
3945,6,7.375
3946,3,5.99
3950,5,5.165
3951,5,7.833
3953,13,18.96
3954,0,0
3956,4,5
3957,0,0
3958,0,0
3959,16,16.2
3960,8,10.34
3962,2,1.78
3964,0,0
3965,0,0
3966,1,1.08
3967,1,0.96
3971,5,5.67
3975,13,15.332
3976,38,43.192
3977,83,97.326
3978,1,1.53
3979,0,0
3980,6,6.68
3981,7,7.04
3984,12,15.861
3987,9,10.89
3988,2,2.7
3990,0,0
3991,1,1.92
3992,1,1.05
3995,19,26.26
3996,13,22.14
4000,9,21.09
4001,2,5.106
4002,0,0
4004,0,0
4005,16,30.25
4006,10,18.047
4007,24,35.142
4008,1,0.96
4009,3,8.88
4010,3,4.06
4011,26,40.39
4012,51,56.459
4013,10,11.8
4014,50,63.7
4017,155,186.237
4018,25,29.567
4019,67,85.422
4020,86,106.937
4021,40,46.174
4022,30,44.17
4025,15,21.322
4030,35,53.915
4031,23,28.944
4032,32,40.05
4034,148,208.642
4035,120,157.115
4036,37,57.39
4037,29,35.28
4051,87,113.137
4053,169,221.813
4054,71,84.541
4055,115,134.153
4059,26,38.652
4060,45,59.177
4061,91,119.924
4062,0,0
4063,0,0
4064,22,35.554
4065,31,50.539
4066,34,49.025
4067,15,29.22
4068,51,76.825
4069,163,240.343
4070,57,80.071
4073,49,63.524
4074,115,151.585
4075,87,114.642
4076,12,19.03
4077,77,95.76
4078,89,113.69
4101,50,74.96
4102,21,29.55
4103,46,64.194
4104,19,24.092
4105,38,46.718
4106,9,10.615
4107,31,40.005
4108,19,21.657
4109,140,186.487
4110,26,33.62
4111,4,6.24
4112,32,42.28
4113,100,130.564
4114,95,107.914
4115,75,97.979
4116,82,128.094
4117,2,2.05
4118,123,151.417
4119,22,25.88
4120,17,24.515
4121,90,119.695
4122,168,215.217
4123,80,103.365
4124,108,135.243
4125,40,49.289
4127,113,157.802
4128,80,109.213
4129,22,28.962
4130,43,52.662
4131,39,49.614
4132,78,96.206
4133,66,77.494
4151,34,51.002
4152,153,204.205
4153,19,22.874
4154,30,43.47
4155,8,10.061
4156,20,33.462
4157,130,156.375
4158,20,22.572
4159,118,148.476
4160,118,140.24
4161,114,140.736
4163,97,112.989
4164,108,133.159
4165,229,278.949
4169,20,32.237
4170,62,88.08
4171,22,26.16
4172,6,8.962
4173,45,56.279
4174,7,8.155
4178,138,203.694
4179,153,182.762
4183,14,18.501
4184,223,241.144
4205,23,26.31
4207,268,338.259
4208,76,93.022
4209,69,97.662
4210,54,71.294
4211,217,272.446
4212,61,73.734
4213,111,150.179
4214,148,177.012
4215,83,120.972
4216,134,155.246
4217,41,46.844
4218,94,116.752
4219,1,0.99
4220,90,114.102
4221,115,136.216
4223,77,92.992
4224,12,14.01
4225,7,8.265
4226,78,100.575
4227,43,62.237
4228,40,74.297
4230,0,0
4237,0,0
4270,35,50.985
4271,38,41.512
4272,79,113.275
4275,31,36.76
4276,0,0
4280,120,154.076
4285,127,183.642
4287,5,10.45
4300,165,219.697
4301,67,85.94
4303,15,15.79
4304,64,83.149
4305,192,242.561
4306,178,242.111
4307,7,19.46
4309,17,19.37
4310,34,50.732
4311,54,87.371
4312,23,27.662
4313,12,15.5
4314,0,0
4340,26,33.587
4341,74,103.108
4342,11,15.11
4343,40,60.714
4344,8,14.052
4345,0,0
4346,1,1
4347,9,10.212
4350,433,535.082
4352,158,221.942
4353,2,3.03
4354,5,5.13
4355,11,15.538
4356,27,36.57
4357,11,14.65
4358,8,13.57
4359,7,8.06
4360,2,2.07
4361,9,15.87
4362,6,11.27
4363,5,9.21
4364,0,0
4365,2,4.455
4370,47,96.23
4371,1,1.02
4372,0,0
4373,3,2.465
4374,4,4.97
4375,1,1.36
4376,2,6.36
4377,1,4.32
4378,0,0
4380,16,30.787
4381,0,0
4382,2,13.68
4383,2,2.85
4384,0,0
4385,2,5.34
4387,1,2
4388,2,5.34
4390,11,22.22
4400,13,14.44
