Postcode,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,AVG,Total
2756.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,14.0,59.0,340.0,318.0,229.0,118.0,192.0,168.0,159.0,217.0,381.0,356.0,517.0,211.0,156.52380952380952,3287.0
2757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,2.0,0.0,4.0,3.0,6.0,7.0,9.0,16.0,12.0,12.0,4.238095238095238,89.0
2758.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,7.0,24.0,113.0,131.0,74.0,31.0,45.0,44.0,52.0,67.0,87.0,96.0,150.0,52.0,46.714285714285715,981.0
2759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,306.0,308.0,319.0,97.0,142.0,119.0,123.0,121.0,192.0,325.0,497.0,183.0,132.14285714285714,2775.0
2760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,235.0,255.0,252.0,117.0,165.0,146.0,142.0,132.0,175.0,264.0,469.0,184.0,123.0,2583.0
2761.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,43.0,316.0,399.0,488.0,136.0,176.0,170.0,182.0,182.0,280.0,400.0,710.0,338.0,182.52380952380952,3833.0
2762.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,54.0,41.0,20.0,7.0,19.0,39.0,57.0,108.0,197.0,408.0,814.0,289.0,98.42857142857143,2067.0
2763.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,18.0,62.0,398.0,404.0,303.0,112.0,140.0,125.0,111.0,101.0,174.0,304.0,547.0,257.0,145.71428571428572,3060.0
2765.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,29.0,159.0,150.0,89.0,58.0,64.0,62.0,68.0,129.0,349.0,837.0,1908.0,754.0,222.14285714285714,4665.0
2766.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,23.0,139.0,189.0,180.0,56.0,67.0,59.0,61.0,50.0,84.0,127.0,248.0,117.0,67.04761904761905,1408.0
2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,37.0,245.0,324.0,311.0,295.0,306.0,263.0,105.0,91.0,163.0,221.0,378.0,234.0,142.0,2982.0
2768.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,45.0,496.0,496.0,315.0,147.0,172.0,124.0,112.0,139.0,181.0,320.0,641.0,313.0,167.14285714285714,3510.0
2769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,108.0,154.0,78.0,112.0,156.0,133.0,110.0,203.0,308.0,602.0,214.0,106.66666666666667,2240.0
2770.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,64.0,453.0,490.0,572.0,176.0,228.0,165.0,151.0,201.0,221.0,374.0,584.0,283.0,189.66666666666666,3983.0
2773.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,22.0,99.0,89.0,39.0,21.0,43.0,47.0,25.0,44.0,65.0,75.0,91.0,31.0,33.333333333333336,700.0
2774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.0,218.0,150.0,93.0,67.0,98.0,116.0,60.0,112.0,107.0,109.0,178.0,71.0,68.0952380952381,1430.0
2775.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,21.0,20.0,20.0,10.0,15.0,18.0,17.0,12.0,17.0,15.0,24.0,10.0,10.095238095238095,212.0
2776.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,22.0,102.0,61.0,33.0,14.0,22.0,48.0,20.0,31.0,34.0,49.0,66.0,22.0,25.476190476190474,535.0
2777.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,69.0,345.0,281.0,203.0,93.0,93.0,112.0,104.0,145.0,130.0,155.0,238.0,89.0,98.9047619047619,2077.0
2778.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,57.0,55.0,22.0,18.0,13.0,31.0,13.0,17.0,20.0,36.0,46.0,11.0,17.0,357.0
2779.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,26.0,90.0,57.0,55.0,23.0,21.0,54.0,24.0,39.0,32.0,41.0,55.0,27.0,26.333333333333332,553.0
2780.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,87.0,196.0,149.0,113.0,37.0,75.0,83.0,71.0,102.0,114.0,112.0,191.0,83.0,68.38095238095238,1436.0
2782.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,30.0,112.0,98.0,44.0,22.0,44.0,37.0,34.0,54.0,45.0,90.0,115.0,50.0,37.476190476190474,787.0
2783.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,59.0,35.0,23.0,21.0,22.0,18.0,16.0,21.0,14.0,16.0,34.0,17.0,14.952380952380953,314.0
2784.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,27.0,24.0,16.0,8.0,11.0,5.0,7.0,9.0,15.0,14.0,18.0,8.0,8.571428571428571,180.0
2785.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,47.0,95.0,63.0,45.0,27.0,33.0,24.0,35.0,42.0,51.0,56.0,73.0,37.0,30.19047619047619,634.0
2786.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,29.0,13.0,18.0,8.0,9.0,8.0,10.0,13.0,17.0,18.0,18.0,9.0,8.571428571428571,180.0
2787.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,16.0,48.0,50.0,47.0,39.0,46.0,27.0,29.0,43.0,47.0,54.0,73.0,26.0,26.428571428571427,555.0
2790.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,6.0,30.0,128.0,203.0,158.0,99.0,81.0,73.0,53.0,98.0,96.0,229.0,249.0,102.0,76.80952380952381,1613.0
2791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,11.0,5.0,4.0,2.0,2.0,5.0,7.0,1.0,2.0,2.0,2.380952380952381,50.0
2792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,7.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,2.0,2.4761904761904763,52.0
2793.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,7.0,17.0,27.0,7.0,15.0,11.0,12.0,26.0,23.0,20.0,5.0,8.666666666666666,182.0
2794.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,72.0,65.0,78.0,81.0,139.0,78.0,89.0,76.0,120.0,120.0,179.0,369.0,84.0,74.28571428571429,1560.0
2795.0,0.0,0.0,0.0,5.0,3.0,3.0,7.0,22.0,50.0,359.0,419.0,364.0,354.0,329.0,252.0,231.0,277.0,456.0,642.0,762.0,363.0,233.23809523809524,4898.0
2797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,14.0,4.0,1.0,11.0,9.0,5.0,4.0,3.0,63.0
2798.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,12.0,25.0,28.0,27.0,29.0,16.0,6.0,11.0,41.0,45.0,50.0,9.0,14.666666666666666,308.0
2799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,22.0,33.0,26.0,27.0,41.0,35.0,15.0,30.0,47.0,49.0,59.0,19.0,19.523809523809526,410.0
2800.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,22.0,38.0,274.0,423.0,337.0,462.0,358.0,275.0,177.0,257.0,452.0,841.0,942.0,347.0,249.0,5229.0
2803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,5.0,5.0,11.0,1.0,5.0,14.0,8.0,4.0,4.0,3.0952380952380953,65.0
2804.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,32.0,76.0,34.0,47.0,23.0,37.0,19.0,32.0,48.0,45.0,93.0,29.0,25.238095238095237,530.0
2805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,13.0,2.0,7.0,3.0,4.0,4.0,6.0,5.0,2.0,2.7142857142857144,57.0
2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,14.0,4.0,10.0,5.0,12.0,8.0,7.0,21.0,14.0,13.0,3.0,5.666666666666667,119.0
2807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,9.0,8.0,15.0,10.0,2.0,6.0,10.0,10.0,6.0,3.857142857142857,81.0
2808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,10.0,5.0,3.0,1.8095238095238095,38.0
2809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,6.0,2.0,1.0,2.0,6.0,4.0,7.0,2.0,1.9523809523809523,41.0
2810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,36.0,43.0,36.0,30.0,51.0,21.0,31.0,49.0,65.0,101.0,35.0,25.238095238095237,530.0
2817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,2.0,4.0,1.0,4.0,1.6666666666666667,35.0
2818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,8.0,12.0,10.0,12.0,13.0,21.0,7.0,6.0,5.0476190476190474,106.0
2820.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,21.0,56.0,106.0,67.0,57.0,67.0,36.0,46.0,66.0,202.0,80.0,43.0,40.76190476190476,856.0
2821.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,229.0,84.0,72.0,46.0,56.0,120.0,60.0,106.0,87.0,108.0,45.0,50.285714285714285,1056.0
2822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,4.0,8.0,4.0,3.0,1.6666666666666667,35.0
2823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,25.0,26.0,9.0,35.0,20.0,29.0,36.0,14.0,50.0,5.0,14.333333333333334,301.0
2824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,56.0,47.0,19.0,37.0,33.0,38.0,114.0,38.0,28.0,6.0,23.857142857142858,501.0
2825.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,65.0,24.0,34.0,8.0,28.0,20.0,22.0,111.0,34.0,34.0,19.0,19.857142857142858,417.0
2826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,5.0,5.0,9.0,3.0,3.0,2.0,1.8571428571428572,39.0
2827.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,21.0,219.0,29.0,31.0,47.0,29.0,51.0,65.0,73.0,89.0,117.0,27.0,38.19047619047619,802.0
2828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,13.0,7.0,14.0,33.0,9.0,34.0,6.0,25.0,7.0,7.904761904761905,166.0
2829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,127.0,18.0,29.0,49.0,38.0,62.0,38.0,115.0,62.0,36.0,25.0,28.904761904761905,607.0
2830.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,30.0,1174.0,2058.0,355.0,402.0,321.0,256.0,326.0,516.0,539.0,1533.0,859.0,334.0,415.0952380952381,8717.0
2831.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,29.0,194.0,33.0,33.0,24.0,27.0,48.0,18.0,34.0,42.0,37.0,15.0,25.904761904761905,544.0
2832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,79.0,3.0,16.0,23.0,43.0,29.0,150.0,48.0,20.0,14.0,4.0,20.666666666666668,434.0
2833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,1.0,3.0,2.0,28.0,11.0,9.0,17.0,4.0,25.0,4.0,7.523809523809524,158.0
2834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,243.0,12.0,8.0,23.0,27.0,24.0,40.0,79.0,24.0,52.0,7.0,25.80952380952381,542.0
2835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,78.0,130.0,52.0,61.0,26.0,62.0,50.0,140.0,72.0,72.0,73.0,9.0,39.42857142857143,828.0
2836.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,26.0,5.0,4.0,2.0,14.0,23.0,20.0,33.0,10.0,5.0,1.0,7.095238095238095,149.0
2838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,14.0,1.1428571428571428,24.0
2839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,7.0,21.0,13.0,16.0,77.0,8.0,76.0,4.0,11.333333333333334,238.0
2840.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,38.0,13.0,29.0,31.0,96.0,58.0,76.0,99.0,45.0,121.0,9.0,30.333333333333332,637.0
2842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0,11.0,3.0,10.0,24.0,18.0,7.0,12.0,17.0,7.0,11.0,7.142857142857143,150.0
2843.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,9.0,8.0,6.0,14.0,31.0,40.0,26.0,16.0,19.0,27.0,2.0,9.666666666666666,203.0
2844.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,16.0,22.0,22.0,15.0,17.0,22.0,30.0,33.0,41.0,42.0,16.0,13.619047619047619,286.0
2845.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,17.0,10.0,14.0,20.0,27.0,14.0,5.0,7.0,34.0,22.0,15.0,9.714285714285714,204.0
2846.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,8.0,7.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,3.238095238095238,68.0
2847.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,23.0,55.0,27.0,27.0,34.0,20.0,15.0,25.0,27.0,38.0,30.0,7.0,15.857142857142858,333.0
2848.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,19.0,16.0,12.0,11.0,9.0,23.0,15.0,22.0,30.0,9.0,8.80952380952381,185.0
2849.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,9.0,8.0,18.0,24.0,22.0,22.0,13.0,14.0,20.0,35.0,24.0,41.0,37.0,14.0,14.571428571428571,306.0
2850.0,0.0,0.0,3.0,7.0,5.0,5.0,1.0,21.0,44.0,84.0,188.0,198.0,192.0,171.0,162.0,157.0,174.0,288.0,369.0,373.0,128.0,122.38095238095238,2570.0
2852.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,16.0,42.0,48.0,33.0,26.0,46.0,42.0,30.0,52.0,50.0,95.0,31.0,24.761904761904763,520.0
2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,14.0,18.0,7.0,38.0,5.0,5.0,15.0,4.0,11.0,3.0,6.428571428571429,135.0
2865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,17.0,19.0,23.0,6.0,22.0,2.0,10.0,27.0,14.0,17.0,2.0,9.952380952380953,209.0
2866.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,16.0,57.0,31.0,39.0,39.0,30.0,16.0,20.0,48.0,44.0,48.0,15.0,19.857142857142858,417.0
2867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,15.0,4.0,8.0,6.0,12.0,12.0,3.0,14.0,16.0,7.0,1.0,5.285714285714286,111.0
2868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,13.0,3.0,14.0,15.0,8.0,6.0,15.0,12.0,4.0,5.285714285714286,111.0
2869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,28.0,42.0,27.0,27.0,23.0,11.0,33.0,25.0,28.0,7.0,12.904761904761905,271.0
2870.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,6.0,59.0,167.0,119.0,365.0,109.0,89.0,61.0,97.0,169.0,191.0,423.0,82.0,92.57142857142857,1944.0
2871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,35.0,97.0,83.0,128.0,102.0,94.0,48.0,59.0,87.0,136.0,311.0,92.0,61.04761904761905,1282.0
2873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,11.0,21.0,6.0,5.0,14.0,16.0,23.0,17.0,10.0,6.0,7.428571428571429,156.0
2874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,3.0,10.0,6.0,19.0,4.0,5.0,6.0,5.0,8.0,1.0,4.619047619047619,97.0
2875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,9.0,20.0,10.0,15.0,16.0,21.0,19.0,16.0,14.0,8.0,7.714285714285714,162.0
2876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,9.0,6.0,7.0,1.0,2.0,10.0,4.0,6.0,1.0,2.761904761904762,58.0
2877.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,56.0,41.0,110.0,56.0,60.0,42.0,71.0,107.0,59.0,76.0,16.0,33.42857142857143,702.0
2878.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,1.0,2.0,13.0,9.0,1.0,0.0,10.0,1.0,2.619047619047619,55.0
2879.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,30.0,2.0,28.0,5.0,6.0,25.0,3.0,46.0,26.0,34.0,12.0,10.619047619047619,223.0
2880.0,0.0,0.0,1.0,5.0,8.0,4.0,8.0,11.0,15.0,552.0,1180.0,143.0,357.0,179.0,246.0,204.0,324.0,466.0,519.0,535.0,143.0,233.33333333333334,4900.0
2898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,20.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.9523809523809523,41.0
2899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,264.0,58.0,90.0,89.0,31.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,25.952380952380953,545.0
2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,7.0,8.0,5.0,2.0,5.0,12.0,15.0,15.0,31.0,8.0,6.761904761904762,142.0
2901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,1.0
2902.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,46.0,143.0,371.0,73.0,119.0,70.0,31.0,32.0,80.0,144.0,188.0,216.0,86.0,76.76190476190476,1612.0
2903.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,25.0,71.0,206.0,31.0,63.0,37.0,30.0,24.0,51.0,82.0,96.0,127.0,55.0,43.19047619047619,907.0
2904.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,23.0,150.0,416.0,99.0,79.0,47.0,38.0,30.0,56.0,108.0,117.0,199.0,87.0,69.42857142857143,1458.0
2905.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,71.0,205.0,556.0,105.0,206.0,108.0,71.0,76.0,137.0,243.0,319.0,417.0,158.0,128.28571428571428,2694.0
2906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,99.0,332.0,61.0,119.0,59.0,49.0,33.0,80.0,133.0,206.0,262.0,107.0,75.23809523809524,1580.0
2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,15.0,31.0,21.0,29.0,28.0,25.0,41.0,65.0,84.0,24.0,18.238095238095237,383.0
2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,59.0,19.0,22.0,14.0,16.0,9.0,13.0,28.0,34.0,65.0,18.0,15.476190476190476,325.0
2913.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,9.0,40.0,146.0,641.0,119.0,189.0,84.0,102.0,81.0,159.0,262.0,311.0,539.0,186.0,136.76190476190476,2872.0
2914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,50.0,355.0,116.0,187.0,80.0,71.0,74.0,154.0,268.0,332.0,567.0,168.0,116.33333333333333,2443.0
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,3.0,3.0,7.0,5.0,8.0,6.0,5.0,8.0,2.0,2.857142857142857,60.0
3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,10.0,4.0,7.0,10.0,9.0,8.0,4.0,3.2857142857142856,69.0
3003.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,8.0,7.0,5.0,9.0,7.0,9.0,10.0,9.0,11.0,2.0,4.333333333333333,91.0
3004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,3.0,0.0,0.7619047619047619,16.0
3006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,7.0,0.0,1.2857142857142858,27.0
3008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,64.0,5.0,5.0,4.0,3.0,1.0,3.0,3.0,2.0,4.380952380952381,92.0
3011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,68.0,119.0,90.0,47.0,67.0,56.0,34.0,38.0,51.0,94.0,89.0,29.0,38.57142857142857,810.0
3012.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,35.0,106.0,161.0,159.0,76.0,97.0,79.0,49.0,56.0,92.0,159.0,141.0,53.0,60.38095238095238,1268.0
3013.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,29.0,52.0,118.0,118.0,50.0,81.0,53.0,36.0,45.0,75.0,89.0,85.0,31.0,41.57142857142857,873.0
3015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,24.0,74.0,88.0,111.0,59.0,97.0,62.0,92.0,73.0,84.0,101.0,116.0,46.0,49.19047619047619,1033.0
3016.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,21.0,68.0,76.0,99.0,50.0,86.0,49.0,74.0,79.0,76.0,125.0,84.0,34.0,44.523809523809526,935.0
3018.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,32.0,245.0,121.0,131.0,63.0,58.0,53.0,73.0,43.0,80.0,93.0,91.0,44.0,54.095238095238095,1136.0
3019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,73.0,65.0,38.0,31.0,21.0,17.0,25.0,29.0,53.0,53.0,40.0,23.333333333333332,490.0
3020.0,0.0,0.0,1.0,1.0,1.0,29.0,148.0,119.0,45.0,228.0,368.0,437.0,196.0,166.0,139.0,99.0,105.0,203.0,260.0,266.0,130.0,140.04761904761904,2941.0
3021.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,41.0,269.0,463.0,550.0,289.0,251.0,188.0,175.0,156.0,247.0,332.0,416.0,181.0,169.61904761904762,3562.0
3022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,37.0,37.0,12.0,14.0,4.0,7.0,3.0,16.0,13.0,15.0,5.0,9.333333333333334,196.0
3023.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,68.0,601.0,824.0,893.0,415.0,391.0,351.0,205.0,225.0,355.0,539.0,766.0,342.0,284.85714285714283,5982.0
3024.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,23.0,167.0,280.0,436.0,131.0,221.0,170.0,121.0,137.0,272.0,580.0,757.0,331.0,172.85714285714286,3630.0
3025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,76.0,94.0,41.0,32.0,39.0,44.0,30.0,50.0,60.0,91.0,42.0,31.285714285714285,657.0
3026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,7.0,10.0,2.0,11.0,65.0,109.0,136.0,57.0,19.38095238095238,407.0
3027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,91.0,106.0,44.0,58.0,37.0,46.0,45.0,71.0,132.0,149.0,64.0,41.333333333333336,868.0
3028.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,11.0,52.0,219.0,327.0,370.0,153.0,150.0,124.0,107.0,103.0,149.0,185.0,203.0,107.0,108.0,2268.0
3029.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,19.0,113.0,629.0,1193.0,1659.0,635.0,735.0,739.0,478.0,646.0,1368.0,2310.0,2488.0,1085.0,671.4285714285714,14100.0
3030.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,19.0,122.0,630.0,1125.0,1253.0,580.0,729.0,677.0,450.0,512.0,811.0,1456.0,1805.0,769.0,521.3333333333334,10948.0
3031.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,21.0,49.0,58.0,79.0,41.0,57.0,60.0,35.0,37.0,37.0,66.0,54.0,26.0,30.19047619047619,634.0
3032.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,34.0,97.0,187.0,156.0,81.0,83.0,75.0,87.0,77.0,105.0,134.0,127.0,48.0,62.0,1302.0
3033.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0,75.0,98.0,121.0,70.0,88.0,69.0,65.0,42.0,48.0,70.0,91.0,32.0,42.666666666666664,896.0
3034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,67.0,75.0,100.0,42.0,71.0,44.0,40.0,22.0,28.0,57.0,56.0,39.0,31.142857142857142,654.0
3036.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,53.0,37.0,58.0,35.0,29.0,23.0,30.0,28.0,49.0,38.0,44.0,19.0,21.761904761904763,457.0
3037.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,51.0,282.0,579.0,691.0,280.0,345.0,302.0,186.0,181.0,234.0,389.0,519.0,246.0,204.23809523809524,4289.0
