Postcode,Installation,Output
2072,18,152.69
2073,69,617.62
2074,94,769.17
2075,101,1045.64
2076,78,736.22
2077,125,1054.12
2079,43,331.935
2080,7,57.94
2081,25,193.455
2082,26,203.545
2083,7,61.79
2084,18,167.58
2085,54,447.21
2086,70,562.255
2087,53,438.565
2088,44,424.77
2089,5,43.38
2090,8,58.6
2092,18,152.82
2093,89,627.325
2094,12,95.36
2095,20,149.32
2096,35,276.55
2097,50,389.5
2099,112,961.76
2100,111,894.72
2101,57,550.1
2102,36,256.425
2103,43,385.92
2104,11,104.975
2105,10,74.99
2106,32,266.52
2107,46,440.57
2108,5,49.905
2109,0,0
2110,27,201.485
2111,36,306.335
2112,106,816.265
2113,88,732.635
2114,63,501.385
2115,26,202.12
2116,24,199.355
2117,76,586.025
2118,102,838.875
2119,61,482.48
2120,88,758.34
2121,101,855.67
2122,81,629.695
2123,0,0
2124,1,39.6
2125,126,1107.4
2126,139,1115.315
2127,12,82.33
2128,4,130.28
2130,14,98.96
2131,27,213.775
2132,31,234.755
2133,27,194.98
2134,24,193.63
2135,54,582.36
2136,29,284.17
2137,72,593.055
2138,38,354.265
2140,6,47.73
2141,82,672.23
2142,50,436.48
2143,40,379.2
2144,76,844.025
2145,362,2911.535
2146,91,686.76
2147,197,1607.495
2148,345,2890.035
2150,22,220.94
2151,88,772.525
2152,35,370.08
2153,418,3425.15
2154,292,2575.665
2155,738,6223.88
2156,74,948.56
2157,18,210.91
2158,51,502.19
2159,29,288.04
2160,92,802.6
2161,102,944.9
2162,71,580.385
2163,33,479.44
2164,107,1293.69
2165,127,1003.41
2166,177,1425.03
2167,52,386.895
2168,228,1702.33
2170,521,4823.19
2171,352,2804.47
2172,23,197.33
2173,98,744.87
2174,149,1223.04
2175,9,312.98
2176,338,2848.535
2177,126,967.745
2178,23,429.26
2179,278,2239.055
2190,86,995.285
2191,20,171.92
2192,28,222.04
2193,43,314.755
2194,29,274.08
2195,34,311.215
2196,96,831.2
2197,34,280.85
2198,27,221.33
2199,60,481.19
2200,119,1376.145
2203,24,173.195
2204,48,441.12
2205,29,243.08
2206,39,312.925
2207,70,525.715
2208,44,314.03
2209,48,348.29
2210,113,1051.94
2211,76,748.62
2212,86,685.76
2213,133,1030.64
2214,37,410.38
2216,55,487.715
2217,54,472.635
2218,47,381.08
2219,44,401.07
2220,65,572.54
2221,80,648.845
2222,36,274.535
2223,71,538.325
2224,54,450.75
2225,24,223.64
2226,56,426.95
2227,54,477.325
2228,73,600.185
2229,102,863.835
2230,104,1001.425
2231,21,245.54
2232,124,1052.775
2233,139,1140.76
2234,217,1835.635
2250,380,3070.055
2251,191,1543.23
2256,102,862.755
2257,156,1162.025
2258,25,230.01
2259,506,4321.45
2260,133,1234.755
2261,357,2804.72
2262,170,1309.085
2263,160,1079.275
2264,110,973.535
2265,76,675.77
2267,16,116.3
2278,23,190.105
2280,185,1495.405
2281,115,831.99
2282,103,854.905
2283,148,1100.47
2284,97,791.88
2285,228,1767.26
2286,25,174.575
2287,260,1893.07
2289,109,813.901
2290,193,1623.93
2291,64,546.35
2292,16,150.04
2293,9,57.92
2294,6,43.94
2295,66,501.495
2296,4,24.24
2297,10,65.57
2298,46,324.095
2299,50,384.53
2300,21,165.26
2302,1,46.8
2303,42,312.48
2304,70,732.94
2305,76,533.24
2306,4,27.24
2307,23,126.315
2308,0,0
2311,5,34.28
2312,12,102.22
2315,131,977.225
2316,71,428.74
2317,36,265.18
2318,124,974.26
2319,69,516.65
2320,318,2837.185
2321,217,1855.02
2322,213,1879.32
2323,199,1566.26
2324,205,1380.89
2325,193,1785.38
2326,57,443.01
2327,41,303.33
2328,22,238.815
2329,7,67.28
2330,152,1396.02
2333,89,763.495
2334,30,265.48
2335,67,553.44
2336,17,154.96
2337,41,331.7
2338,16,203.31
2339,4,26.5
2340,310,2433.295
2341,4,31.64
2342,2,19.98
2343,35,255.585
2344,3,23.16
2345,4,28.48
2346,11,101.1
2347,19,140.085
2350,163,1241.75
2352,14,83.355
2353,5,35.88
2354,14,109.575
2355,4,35.15
2356,1,6.6
2357,29,186.32
2358,22,163.77
2359,9,77.02
2360,112,813.305
2361,4,31.98
2365,31,302.925
2369,5,33.46
2370,55,408.6
2371,11,71.07
2372,25,181.95
2379,2,19.86
2380,59,435.635
2381,10,67.32
2382,11,63.15
2386,0,0
2387,0,0
2388,18,158.27
2390,66,494.35
2395,8,58.07
2396,4,43.63
2397,0,0
2398,0,0
2399,2,26.64
2400,57,458.35
2401,2,15.08
2402,10,85.21
2403,8,62.9
2404,10,66.62
2405,3,18.96
2406,4,26.64
2408,1,11.1
2409,0,0
2410,0,0
2411,0,0
2415,1,9.99
2420,19,166.31
2421,20,166.5
2422,49,409.48
2423,20,154.05
2424,2,8.64
2425,19,173.36
2426,10,73.03
2427,56,375.99
2428,171,1194.825
2429,91,646.94
2430,260,2011.79
2431,64,427.635
2439,47,309.81
2440,163,1176.42
2441,35,282.63
2443,57,376.125
2444,377,2783.22
2445,62,394.645
2446,114,917.22
2447,53,418.43
2448,51,365.945
2449,16,106.07
2450,340,2497.66
2452,95,700.605
2453,10,64.88
2454,41,291.66
2455,29,205.02
2456,124,884.155
2460,246,1968.59
2462,23,165.72
2463,74,578.76
2464,54,479.475
2465,2,17.87
2466,14,108.18
2469,39,268.24
2470,153,1125.555
2471,19,127.175
2472,18,124.875
2473,25,168.13
2474,63,511.57
2475,1,6.6
2476,3,27.5
2477,119,885.27
2478,254,1911.975
2479,53,464.345
2480,403,2985.305
2481,120,948.465
2482,49,478.03
2483,109,874.85
2484,172,1388.17
2485,88,644.025
2486,298,2437.455
2487,150,1231.025
2488,36,250.43
2489,63,451.41
2490,7,45.33
2500,109,864.755
2502,70,489.625
2505,30,217.82
2506,50,395.7
2508,46,343.145
2515,67,459.28
2516,51,421.81
2517,75,534.795
2518,88,680.86
2519,91,696.52
2520,0,0
2525,96,709.55
2526,129,1013.06
2527,228,1796.285
2528,123,823.865
2529,210,1648.635
2530,290,2122.06
2533,147,1078.775
2534,45,340
2535,77,625.95
2536,163,1164.51
2537,104,743.06
2538,21,161.49
2539,230,1746.055
2540,468,3670.51
2541,192,1595.79
2545,8,48.17
2546,72,452.26
2548,47,270.02
2549,32,221.64
2550,126,896.935
2551,23,160.84
2552,0,0
2555,0,0
2556,8,77.97
2557,195,1600.925
2558,112,755.005
2559,17,156.45
2560,613,4683.89
2563,0,0
2564,100,651.195
2565,343,2984.18
2566,266,2026.23
2567,345,2832.49
2568,4,45.84
2569,8,81.74
2570,564,4980.61
2571,110,1116.465
2572,41,353.87
2573,46,411.695
2574,61,530.775
2575,114,929.205
2576,73,625.89
2577,139,1167.255
2578,26,190.33
2579,48,394.105
2580,195,1528.09
2581,23,197.99
2582,92,770.22
2583,18,150.66
2584,4,26.58
2585,0,0
2586,17,125.46
2587,19,160.38
2588,2,19.98
2590,112,555.38
2594,82,702.025
2600,31,544.435
2601,3,97.06
2602,142,1147.995
2603,42,617.79
2604,26,233.09
2605,50,441.89
2606,31,274.86
2607,58,480.41
2609,3,75.68
2611,174,1478.435
2612,29,223.25
2614,108,870.85
2615,285,2150.335
2616,0,0
2617,133,1123.82
2618,13,223.54
2619,92,845.34
2620,293,2519.05
2621,61,489.085
2622,38,258.27
2623,1,5.28
2624,1,7.4
2625,0,0
2626,2,13.2
2627,41,339.81
2628,21,186.61
2629,7,146.11
2630,44,378.69
2631,5,43.12
2632,24,156.75
2633,1,6.93
2640,281,2374.395
2641,112,833.28
2642,52,442.86
2643,30,227.105
2644,14,104.59
2645,4,17.285
2646,45,365.07
2647,14,101.22
2648,20,172.28
2649,0,0
2650,827,4198.225
2651,16,102.77
2652,35,293.05
2653,27,175.22
2655,6,59.09
2656,12,88.28
2658,4,28.86
2659,5,39.62
2660,15,115.585
2663,29,184.055
2665,13,107.03
2666,24,220.465
2668,1,6.66
2669,11,117.4
2671,35,273.925
2672,3,50.23
2675,10,177.36
2678,0,0
2680,129,1358.45
2681,5,76.86
2700,22,203.735
2701,19,239.54
2702,3,19.98
2703,7,76.91
2705,71,692.88
2706,15,120.25
2707,14,48.21
2710,94,924.6
2711,26,242.21
2712,16,142.45
2713,29,226.86
2714,18,146.94
2715,4,80.29
2716,10,61.405
2717,2,20.46
2720,84,526.03
2721,0,0
2722,25,122.16
2725,3,23.1
2726,0,0
2727,1,6.6
2729,21,142.44
2730,15,77.58
2731,46,405.2
2732,6,88.92
2733,2,11.94
2734,3,38.8
2735,1,3.7
2736,0,0
2737,3,83.5
2738,18,175.335
2739,4,60.9
2745,281,2628.95
2747,419,3223.695
2748,6,100.01
2749,111,932.43
2750,253,2282.85
2751,0,0
2752,52,483.395
2753,74,824.27
2754,48,437.805
2756,211,2198.48
2757,12,136.975
2758,52,561.67
2759,183,1587.32
2760,184,1445.075
2761,338,2625.5
2762,289,2280.745
2763,257,1872.59
2765,754,6306.14
2766,117,980.405
2767,234,1590.875
2768,313,2380.9
2769,214,1761.69
2770,283,2222.525
2773,31,236.25
2774,71,540.635
2775,10,77.65
2776,22,172.05
2777,89,711.74
2778,11,73.13
2779,27,212.08
2780,83,732.065
2782,50,501.925
2783,17,116.05
2784,8,66.21
2785,37,254.42
2786,9,52.765
2787,26,188.72
2790,102,887.325
2791,2,17.3
2792,2,12.6
2793,5,40.81
2794,84,612.52
2795,363,3116.69
2797,4,39.51
2798,9,79.19
2799,19,145.39
2800,347,2564.025
2803,4,40.91
2804,29,269.075
2805,2,17.02
2806,3,45.79
2807,6,39.96
2808,3,23.37
2809,2,15.18
2810,35,391.92
2817,4,35.89
2818,6,43.8
2820,43,319.03
2821,45,306.57
2822,3,30.48
2823,5,20.08
2824,6,59.81
2825,19,88.36
2826,2,19.98
2827,27,217.665
2828,7,72.94
2829,25,183.07
2830,334,2594.72
2831,15,121.98
2832,4,43.53
2833,4,26.27
2834,7,79.17
2835,9,99.39
2836,1,5.18
2838,14,46.2
2839,4,26.64
2840,9,66.28
2842,11,96.44
2843,2,13.2
2844,16,128.88
2845,15,124.23
2846,4,30.42
2847,7,56.6
2848,9,69.675
2849,14,97.82
2850,128,1098.88
2852,31,235.22
2864,3,24.6
2865,2,13.25
2866,15,124.2
2867,1,6.65
2868,4,38.23
2869,7,44.61
2870,82,502.605
2871,92,609.01
2873,6,75.46
2874,1,6.3
2875,8,64.52
2876,1,6.6
2877,16,178.03
2878,1,5.18
2879,12,115.44
2880,143,1174.83
2898,0,0
2899,0,0
2900,8,59.13
2901,0,0
2902,86,686.135
2903,55,436.765
2904,87,744.94
2905,158,1338.03
2906,107,834.245
2911,24,266.36
2912,18,146.98
2913,186,1444.25
2914,168,1451.9
3000,2,20.73
3002,4,118.62
3003,2,17.16
3004,0,0
3006,0,0
3008,2,14.25
3011,29,223.25
3012,53,363.48
3013,31,207.41
3015,46,310.355
3016,34,226.215
3018,44,371.235
3019,40,310.39
3020,130,1039.835
3021,181,1153.545
3022,5,30.77
3023,342,2430.675
3024,331,2192.525
3025,42,220.71
3026,57,428.9
3027,64,420.86
3028,107,730.905
3029,1085,7884.115
3030,769,5269.23
3031,26,128.62
3032,48,334.515
3033,32,208.75
3034,39,267.505
3036,19,152.89
3037,246,1724.825
3038,109,771.37
3039,23,150.08
3040,42,332.75
3041,35,236.725
3042,40,316.38
3043,48,344.8
3044,60,390.125
3045,0,0
3046,69,435.25
3047,78,529.875
3048,105,692.58
3049,44,302.3
3051,6,32.72
3052,4,43.06
3053,1,38.595
3054,4,14.88
3055,27,169.44
3056,36,347.05
3057,13,70.575
3058,96,619.78
3059,166,1346.955
3060,56,363.8
3061,44,834.615
3062,2,109.58
3063,7,94.06
3064,979,7006.14
3065,7,43.185
3066,6,24.79
3067,5,36.175
3068,39,205.15
3070,61,366.675
3071,52,314.39
3072,81,524.645
3073,99,694.57
3074,69,786.795
3075,96,672.22
3076,170,1295.785
3078,42,293.04
3079,43,326.69
3081,48,322.695
3082,111,733.13
3083,134,775.88
3084,85,563.635
3085,43,277.545
3087,31,201.18
3088,119,773.69
3089,51,383.15
3090,10,98.32
3091,13,123.24
3093,8,126.525
3094,35,225.96
3095,103,750.645
3096,7,49.74
3097,7,66.21
3099,15,125
3101,54,404.38
3102,22,166.46
3103,39,325.41
3104,79,587.96
3105,33,233.335
3106,67,529.76
3107,35,233.67
3108,76,514.9
3109,109,726.785
3111,58,455.135
3113,49,380.63
3114,24,197.598
3115,11,82.705
3116,46,316.955
3121,21,107.43
3122,29,196.405
3123,24,199.89
3124,64,445.835
3125,45,285.72
3126,23,189.15
3127,49,348.6
3128,47,346.05
3129,63,415.18
3130,113,752.59
3131,74,496.875
3132,42,267
3133,111,749.35
3134,132,918.125
3135,63,499.825
3136,185,1173.69
3137,63,448.01
3138,84,528.49
3139,58,504.555
3140,58,439.31
3141,5,44.93
3142,11,74.595
3143,6,47.165
3144,16,112.23
3145,62,416.05
3146,55,362.145
3147,53,371.215
3148,35,222.16
3149,140,958.515
3150,267,1869.485
3151,43,251.675
3152,166,1224.615
3153,86,789.64
3154,16,109.82
3155,80,465.665
3156,174,1402.305
3158,23,178.1
3159,10,61.67
3160,34,264.265
3161,26,206.135
3162,50,334.13
3163,69,449.6
3164,0,0
3165,104,705.79
3166,58,384.56
3167,32,273.89
3168,39,303.2
3169,76,499.645
3170,101,695.84
3171,78,747.505
3172,121,841.95
3173,198,1432.41
3174,158,1016.32
3175,157,1507.22
3176,0,0
3177,38,235.94
3178,164,1071.64
3179,30,283.55
3180,38,248.34
3181,10,61.865
3182,7,53.995
3183,16,102.335
3184,14,92.91
3185,25,155.71
3186,40,296.625
3187,49,354.885
3188,52,404.64
3189,24,203.75
3190,27,163.845
3191,37,267.01
3192,62,422.94
3193,69,498.19
3194,46,290.595
3195,153,1167.205
3196,111,699.64
3197,46,287.475
3198,72,492.195
3199,199,1466.755
3200,19,118.615
3201,112,805.48
3202,15,107.8
3204,84,592.745
3205,9,64.325
3206,18,129.355
3207,17,135.25
3211,4,30.99
3212,80,589.18
3213,26,188.765
3214,68,441.345
3215,45,374.885
3216,197,1411.53
3217,129,801.915
3218,42,257.765
3219,53,334.74
3220,50,478.52
3221,0,0
3222,100,713.1
3223,56,367.77
3224,70,495.425
3225,36,215.29
3226,66,420.48
3227,33,248.105
3228,123,815.62
3230,17,106.29
3231,15,89.415
3232,2,11.84
3233,13,96.205
3234,8,79.69
3235,8,51.89
3236,2,12.21
3237,1,6.66
3238,1,6.66
3239,1,6.66
3240,24,166.675
3241,21,142.63
3242,3,18.52
3243,1,6.66
3249,8,64.14
3250,32,200.07
3251,5,35.61
3254,0,0
3260,11,132.06
3264,7,74.68
3265,5,33.66
3266,10,67.13
3267,0,0
3268,10,91.68
3269,6,40.24
3270,1,5.92
3271,0,0
3272,7,43.11
3273,1,4.81
3274,2,28.38
3275,0,0
3276,0,0
3277,4,29.82
3278,2,13.32
3279,0,0
3280,80,531.465
3281,7,46.63
3282,11,73.59
3283,3,18.15
3284,17,95.715
3285,10,83.52
3286,2,12.21
3287,2,11.84
3289,2,14.8
3292,1,6.66
3293,0,0
3294,3,22.2
3300,15,131.99
3301,3,23.68
3302,1,13.32
3303,1,21.12
3304,11,73.21
3305,51,309.725
3309,0,0
3310,1,12.58
3311,3,19.89
3312,2,6.06
3314,4,29.98
3315,7,49.84
3317,2,13.16
3318,5,33.82
3319,0,0
3321,4,31.82
3322,1,9.99
3323,0,0
3324,1,10.36
3325,5,31.08
3328,12,87.79
3329,0,0
3330,1,6.6
3331,46,339.95
3332,4,27.31
3333,4,24.3
3334,1,16.5
3335,128,882.34
3336,172,1206.095
3337,216,1493.285
3338,303,2142.1
3340,122,902.035
3341,6,57.765
3342,12,85.71
3345,5,46.38
3350,215,1595.52
3351,28,217.65
3352,62,603.26
3353,0,0
3354,0,0
3355,85,490.82
3356,59,375.65
3357,23,171.795
3358,18,118.97
3360,3,20.66
3361,0,0
3363,14,85.895
3364,8,43.23
3370,4,23.63
3371,8,67.66
3373,11,74.87
3374,2,13.05
3375,3,112.32
3377,48,290.74
3378,0,0
3379,1,2.96
3380,25,182.56
3381,9,133.42
3384,5,33.505
3385,1,6.66
3387,0,0
3388,3,19.86
3390,5,29.32
3391,1,4.07
3392,3,15.785
3393,7,60.62
3395,1,6.6
3396,4,71.51
3400,55,394.16
3401,26,340.99
3402,0,0
3407,3,25.26
3409,7,55.54
3412,0,0
3413,1,6.66
3414,9,70.84
3415,0,0
3418,12,70.45
3419,5,31.18
3420,0,0
3423,1,2.2
3424,5,29.935
3427,53,403.28
3428,2,25.56
3429,202,1445.735
3430,1,13.32
3431,17,117.95
3432,1,2.96
3433,1,7.4
3434,23,169.88
3435,15,120.84
3437,52,484.78
3438,6,37.71
3440,8,81.29
3441,1,11.1
3442,51,395.145
3444,49,536.81
3446,3,18.87
3447,4,29.11
3448,8,52.68
3450,27,145.97
3451,29,197.96
3453,13,135.32
3458,14,113.69
3460,7,69.37
3461,26,166.97
3462,8,40.11
3463,16,93.68
3464,12,66.57
3465,54,423.5
3467,1,6.66
3468,1,7.26
3469,1,6.29
3472,4,21.67
3475,3,10.6
3477,9,57.13
3478,14,125.67
3480,10,63.32
3482,1,6.66
3483,3,19.24
3485,1,6.65
3487,0,0
3488,0,0
3489,0,0
3490,4,58.46
3491,2,25.53
3494,2,26.46
3496,37,357.03
3498,33,442.65
3500,206,1613.555
3501,18,189.495
3502,0,0
3505,25,374.91
3506,0,0
3507,2,13.32
3509,0,0
3512,0,0
3515,21,148.075
3516,5,39.96
3517,11,66.82
3518,7,35.38
3520,2,8.07
3521,2,13.2
3522,1,6.6
3523,23,184.39
3525,16,91.045
3527,2,15.48
3529,0,0
3530,1,5.94
3531,1,6.6
3533,6,45.61
3537,3,19.98
3540,0,0
3542,0,0
3544,1,6.6
3546,0,0
3549,19,388.58
3550,183,1264.855
3551,275,2053.805
3552,0,0
3554,0,0
3555,102,618.525
3556,98,573.03
3557,2,15.74
3558,5,44.84
3559,2,10.56
3561,21,204.88
3562,2,16.65
3563,1,6.6
3564,94,654.19
3565,0,0
3566,4,54.76
3567,1,10.73
3568,18,193.03
3570,7,47.3
3571,1,45.51
3572,2,12.52
3573,1,5.94
3575,3,14.96
3576,0,0
3579,10,92.41
3580,9,59.58
3581,1,6.66
3583,1,77.7
3584,4,46.14
3585,51,673.63
3586,3,30.33
3588,4,31.48
3589,1,6.66
3590,2,59.64
3591,2,37.18
3594,2,40.68
3595,0,0
3596,1,6.6
3597,3,117.18
3599,0,0
3607,0,0
3608,23,171.01
3610,20,100.67
3612,15,104.2
3614,10,102.375
3616,36,426.88
3617,1,6.66
3618,6,104.04
3619,0,0
3620,44,353.385
3621,10,60.81
3622,4,48.89
3623,9,94.21
3624,2,13.32
3629,31,200.455
3630,152,974.555
3631,120,1128.675
3632,1,10.25
3633,2,19.98
3634,13,156.495
3635,4,27.01
3636,27,172.725
3637,2,15.75
3638,6,59.685
3639,5,127.65
3640,8,107.33
3641,4,134.06
3643,0,0
3644,61,562.93
3646,1,6.63
3647,0,0
3649,1,6.66
3658,30,230.84
3659,6,39.84
3660,27,205.685
3661,0,0
3662,0,0
3663,2,17.115
3664,7,47.98
3665,5,41.05
3666,21,173.55
3669,5,33
3670,2,13.26
3671,0,0
3672,69,522.11
3673,12,78.795
3675,21,151.66
3676,0,0
3677,105,640.74
3678,48,425.51
3682,6,59.045
3683,6,51.22
3685,18,119.64
3687,6,41.3
3688,8,64.49
3689,0,0
3690,220,1689.645
3691,111,866.04
3694,0,0
3695,2,19.61
3697,3,13.74
3698,9,60.42
3699,10,80.32
3700,5,32.92
3701,16,131.17
3704,2,17.58
3705,1,13.32
3707,18,169.85
3708,0,0
3709,1,6.6
3711,4,30
3712,4,25.66
3713,6,35.64
3714,22,159.42
3715,1,11.1
3717,30,236.47
3718,0,0
3719,3,19.86
3720,6,50.63
3722,30,237.525
3723,20,163.66
3724,0,0
3725,5,39.07
3726,1,6.66
3727,1,6.66
3728,2,15.57
3730,67,599.04
3732,9,90.135
3733,2,23.68
3735,4,47.09
3736,0,0
3737,28,305.535
3738,0,0
3739,0,0
3740,6,42.48
3741,23,180.145
3744,7,53.8
3746,3,28.9
3747,35,348.63
3749,16,109.85
3750,319,2174.47
3751,2,18.5
3752,132,911.835
3753,37,280.22
3754,368,2480.78
3755,4,49.62
3756,116,892.02
3757,27,204.5
3758,8,74.635
3759,5,62.25
3760,0,0
3761,6,46.225
3762,0,0
3763,6,60.2
3764,54,462.77
3765,20,136.03
3766,2,11.88
3767,2,33.75
3770,16,104.21
3775,12,104.54
3777,31,221.475
3778,0,0
3779,0,0
3781,18,140.945
3782,27,200.78
3783,16,264.105
3786,5,37.5
3787,3,19.98
3788,1,6.66
3789,2,26.4
3791,7,62.07
3792,4,23.89
3793,18,131.67
3795,6,64.2
3796,26,217.86
3797,9,80.86
3799,25,163.66
3802,145,928.685
3803,67,557.32
3804,46,439.54
3805,322,2193.725
3806,319,2127.655
3807,39,265.555
3808,16,167.69
3809,187,1234.96
3810,288,2060.15
3812,12,118.14
3813,5,70.33
3814,6,47.73
3815,21,141.915
3816,14,91.29
3818,79,641.175
3820,89,645.675
3821,22,159.37
3822,2,14.8
3823,11,73.13
3824,12,124.545
3825,100,702.995
3831,7,36.855
3832,2,11.77
3833,1,19.98
3835,2,10.62
3840,65,620.175
3842,16,120.545
3844,115,1014.135
3847,9,110.67
3850,31,240.78
3851,33,254.25
3852,0,0
3853,0,0
3854,9,69.86
3856,4,36.2
3857,1,19.98
3858,20,151.11
3859,6,45.39
3860,21,141.89
3862,20,141.08
3864,1,6.66
3865,2,19.92
3869,3,28.53
3870,7,41.29
3871,10,114.74
3873,3,27.47
3874,1,6.6
3875,82,605.12
3878,12,73.605
3880,35,238.7
3882,2,12.8
3885,12,62.025
3886,2,16.62
3887,1,6.66
3888,13,79.465
3889,2,13.2
3890,0,0
3891,2,18.6
3892,12,67.265
3893,0,0
3895,0,0
3896,2,11.5
3898,5,40.52
3900,1,6.6
3902,0,0
3903,3,14.8
3904,13,93.73
3909,57,360.71
3910,103,717.085
3911,10,191.96
3912,62,603.055
3913,16,213.02
3915,50,413.615
3916,14,107.12
3918,16,115.57
3919,10,67.61
3921,0,0
3922,103,704.575
3923,6,38.025
3925,36,258.88
3926,27,210.77
3927,17,121.19
3928,3,28.04
3929,10,89.6
3930,68,551.57
3931,108,995.01
3933,5,43.59
3934,92,689.765
3936,74,595.3
3937,5,56.55
3938,16,110.84
3939,82,581.35
3940,23,154.35
3941,90,628.445
3942,26,213.48
3943,8,61.51
3944,7,84.67
3945,4,25.1
3946,2,40.47
3950,10,72.42
3951,6,46.87
3953,26,236.27
3954,1,25.9
3956,28,197.05
3957,1,6.6
3958,2,19.86
3959,10,64.22
3960,11,104.26
3962,4,26.31
3964,1,6.6
3965,2,13.2
3966,3,18.44
3967,1,6.6
3971,12,82.56
3975,124,852.98
3976,142,923.385
3977,757,5231.88
3978,497,3382.21
3979,1,6.6
3980,11,103.635
3981,33,634.17
3984,57,425.825
3987,5,40.48
3988,6,43.23
3990,0,0
3991,2,13.26
3992,12,114.99
3995,66,438.875
3996,44,299.14
4000,6,39.81
4001,0,0
4002,0,0
4004,0,0
4005,16,150.95
4006,8,231.43
4007,36,362.775
4008,0,0
4009,2,80.67
4010,9,98.15
4011,80,797.58
4012,90,684.08
4013,25,210.42
4014,106,851.51
4017,207,1588.55
4018,70,492.91
4019,103,798.43
4020,153,1277.745
4021,48,335.27
4022,55,403.88
4025,1,13.3
4030,59,525.885
4031,65,529.885
4032,52,449.155
4034,246,1990.27
4035,221,1803.095
4036,46,335.61
4037,63,538.35
4051,148,1171.475
4053,236,1978.423
4054,56,433.36
4055,155,1315.965
4059,42,343.66
4060,75,587.645
4061,116,944.805
4062,0,0
4063,0,0
4064,45,376.89
4065,56,491.68
4066,58,528.885
4067,22,189.4
4068,101,892.84
4069,241,2331.62
4070,104,880.905
4073,69,558.145
4074,166,1316.535
4075,137,1267.875
4076,43,1025.095
4077,141,1117.405
4078,167,1279.68
4101,46,430.855
4102,26,242.625
4103,67,472.865
4104,40,483.81
4105,53,453.22
4106,20,389.51
4107,38,311.335
4108,36,387.105
4109,166,1354.14
4110,180,1662.465
4111,6,50.605
4112,45,401.47
4113,156,1211.13
4114,94,723.49
4115,137,1021.82
4116,174,1400.49
4117,16,259.19
4118,289,2270.605
4119,56,504.095
4120,39,319.615
4121,136,1108.27
4122,243,1878.965
4123,184,1562.75
4124,718,5717.479
4125,153,1163.22
4127,171,1467.615
4128,110,889.495
4129,48,412.65
4130,65,563.85
4131,56,469.36
4132,130,1077.35
4133,149,1210.77
4151,67,582.87
4152,286,2290.995
4153,34,301.41
4154,83,741.725
4155,11,107.29
4156,20,198.07
4157,140,1127.66
4158,27,228.77
4159,118,973.02
4160,156,1261.17
4161,127,920.46
4163,115,926.805
4164,137,1179.26
4165,313,2421.7
4169,23,198.085
4170,145,1080.415
4171,70,666.165
4172,39,400.465
4173,53,513.375
4174,26,197.9
4178,140,1249.425
4179,122,939.585
4183,19,169.17
4184,128,860.125
4205,41,313.145
4207,521,4767.915
4208,244,2201.575
4209,602,4999.675
4210,230,2022.225
4211,396,3393.885
4212,288,2764.635
4213,220,2024.56
4214,260,2155.27
4215,186,1580.11
4216,237,1873.27
4217,126,1226.77
4218,150,1378.205
4219,0,0
4220,199,1808.63
4221,169,1420.265
4223,91,713.865
4224,35,271.8
4225,18,114.58
4226,212,1691.035
4227,148,1286.07
4228,43,451.875
4230,0,0
4237,0,0
4270,33,309.415
