Postcode,Installation,Output
2074,74,300.56
2075,36,137.878
2076,73,441.592
2077,88,505.316
2079,29,109.44
2080,6,27.285
2081,20,76.4
2082,27,94.92
2083,13,43.985
2084,13,57.87
2085,56,319.94
2086,53,210.607
2087,52,211.612
2088,36,174.556
2089,3,13.27
2090,17,51.87
2092,19,72.21
2093,61,295.214
2094,3,14
2095,16,60.054
2096,31,120.853
2097,44,163.565
2099,71,339.224
2100,75,319.363
2101,42,196.085
2102,30,151.54
2103,26,104.37
2104,5,20.1
2105,6,24.26
2106,17,63.93
2107,46,186.478
2108,4,12.885
2109,0,0
2110,12,53.883
2111,33,125.461
2112,43,188.775
2113,34,131.82
2114,44,199.994
2115,24,93.25
2116,12,164.625
2117,53,229.455
2118,61,266.79
2119,27,107.255
2120,76,302.476
2121,61,260.975
2122,77,266.273
2123,0,0
2124,0,0
2125,78,352.985
2126,74,294.918
2127,2,199.605
2128,9,204
2130,8,119.85
2131,26,216.868
2132,20,98.61
2133,11,36.439
2134,14,181.23
2135,35,187.8
2136,13,51.95
2137,35,146.694
2138,22,130.19
2140,12,82
2141,67,396.364
2142,46,199.45
2143,40,114.2
2144,70,461.1
2145,200,867.859
2146,58,224.595
2147,159,689.331
2148,231,961.44
2150,13,87.25
2151,34,181.44
2152,20,105.243
2153,237,1140.609
2154,114,679.52
2155,327,1294.324
2156,113,500.563
2157,15,72.71
2158,36,315.156
2159,16,77.73
2160,58,226.8
2161,56,223.1
2162,55,270.995
2163,23,403.93
2164,126,982.905
2165,107,510.055
2166,140,568.055
2167,65,227.738
2168,151,522.12
2170,368,1905.187
2171,167,687.21
2172,12,42.16
2173,50,175.09
2174,16,141.24
2175,19,184.7
2176,196,760.788
2177,62,282.115
2178,30,234.01
2179,17,164.25
2190,67,437.71
2191,12,65.55
2192,9,47.5
2193,30,100.6
2194,17,70.525
2195,14,59.345
2196,58,219.215
2197,33,141.23
2198,60,144.99
2199,53,310.87
2200,83,485.495
2203,23,71.902
2204,56,395.161
2205,22,91.515
2206,33,130.3
2207,55,237.63
2208,23,404.98
2209,29,97.39
2210,64,282.745
2211,28,130.83
2212,45,318.72
2213,51,189.105
2214,22,191.97
2216,29,118.57
2217,44,285.5
2218,20,99.1
2219,25,95.73
2220,29,102.96
2221,46,266.155
2222,17,56.365
2223,48,193.485
2224,33,135.825
2225,9,30.1
2226,41,148.35
2227,36,147.161
2228,26,102.055
2229,72,525.994
2230,63,270.522
2231,9,35.908
2232,85,462.046
2233,123,457.786
2234,119,590.293
2250,295,1838.498
2251,119,434.279
2256,59,304.38
2257,114,425.285
2258,23,118.59
2259,395,1662.453
2260,74,324.457
2261,157,851.62
2262,129,631.37
2263,125,469.553
2264,103,408.57
2265,36,129.245
2267,19,165.17
2278,14,54.79
2280,142,477.985
2281,73,234.295
2282,78,301.34
2283,141,609.185
2284,56,268.275
2285,208,767.583
2286,32,142.205
2287,228,835.792
2289,69,280.1
2290,169,906.05
2291,51,182.466
2292,13,108.842
2293,13,50.15
2294,5,34.75
2295,34,88.47
2296,6,47.12
2297,14,55.52
2298,44,245.56
2299,52,225.78
2300,19,127.34
2302,2,40.5
2303,53,209.033
2304,76,382.921
2305,59,204.145
2306,3,8.12
2307,15,49.3
2308,1,10.5
2311,4,23.49
2312,20,59.01
2315,101,349.162
2316,49,184.745
2317,43,135.265
2318,109,385.753
2319,52,163.55
2320,304,1779.184
2321,115,452.321
2322,139,1121.16
2323,185,665.074
2324,214,825.776
2325,181,1004.396
2326,50,208.408
2327,46,160.575
2328,18,96.73
2329,8,25.29
2330,170,1042.381
2333,87,352.656
2334,23,89.36
2335,62,269.449
2336,29,112.09
2337,58,245.845
2338,20,67.17
2339,9,64.59
2340,436,2703.46
2341,14,48.49
2342,6,25.575
2343,36,132.965
2344,12,38.48
2345,8,32.6
2346,29,108.975
2347,24,130.03
2350,191,1007.02
2352,35,139.035
2353,17,54.59
2354,23,72.85
2355,5,13
2356,2,3.25
2357,53,304.83
2358,36,121.195
2359,12,53.75
2360,164,924.415
2361,27,106.15
2365,34,102.71
2369,7,23.05
2370,68,302.34
2371,26,90.25
2372,67,258.535
2379,1,11
2380,95,453.405
2381,6,40.04
2382,15,59.54
2386,4,23.015
2387,0,0
2388,28,170.07
2390,95,589.625
2395,10,36.06
2396,5,20.6
2397,4,23.055
2398,4,29.355
2399,11,153.9
2400,120,842.595
2401,3,13.5
2402,32,126.675
2403,8,34.7
2404,29,174.635
2405,8,41.4
2406,34,135.25
2408,3,18
2409,4,19.25
2410,1,3
2411,0,0
2415,5,14.18
2420,40,165.53
2421,22,86.825
2422,59,248.95
2423,58,185.355
2424,3,21.8
2425,11,34.4
2426,14,54.635
2427,41,124.895
2428,173,563.695
2429,86,279.22
2430,270,1121.62
2431,55,156.7
2439,32,153.86
2440,214,1044.49
2441,52,173.9
2443,125,563.85
2444,361,1474.295
2445,76,229.66
2446,132,499.735
2447,110,371.385
2448,173,570.145
2449,30,115.03
2450,432,1755.71
2452,145,444.68
2453,34,160.25
2454,87,252.87
2455,34,119.4
2456,185,603.065
2460,332,1588
2462,35,99.36
2463,100,461.745
2464,82,379.405
2465,3,10
2466,26,125.18
2469,40,136.82
2470,160,851.95
2471,17,162.345
2472,18,80.745
2473,36,151.36
2474,108,393.765
2475,4,19
2476,7,22.95
2477,151,613.77
2478,334,1338.66
2479,63,270.276
2480,529,2092.592
2481,156,757.773
2482,76,387.255
2483,138,560.855
2484,268,1165.124
2485,104,387.067
2486,413,1619.08
2487,117,466.926
2488,32,128.64
2489,117,433.945
2490,12,43.83
2500,90,388.258
2502,36,137.005
2505,15,35.9
2506,29,105.09
2508,29,125.282
2515,71,242.729
2516,27,95.598
2517,53,191.913
2518,67,243.186
2519,75,394.153
2520,2,41.82
2525,43,132.429
2526,77,531.74
2527,112,453.145
2528,78,245.323
2529,117,455.975
2530,188,759.235
2533,84,292.985
2534,32,105.079
2535,80,444.276
2536,132,692.24
2537,106,437.96
2538,21,80.54
2539,125,383.345
2540,307,1102.01
2541,163,730.273
2545,8,52.425
2546,69,432.57
2548,77,326.069
2549,41,162.6
2550,182,776.735
2551,62,385.4
2552,0,0
2555,0,0
2556,14,109.7
2557,61,258.325
2558,53,186.665
2559,1,8
2560,404,1448.815
2563,0,0
2564,44,142.68
2565,99,469.1
2566,184,648.76
2567,272,1234.165
2568,6,34.77
2569,14,74.56
2570,215,897.433
2571,103,429.844
2572,24,84.31
2573,24,73.06
2574,51,190.097
2575,120,433.47
2576,104,475.663
2577,124,605.53
2578,32,92.23
2579,49,188.12
2580,170,742.9
2581,36,129.765
2582,158,919.711
2583,58,197.965
2584,9,29.925
2585,3,10.5
2586,77,304.263
2587,82,395.785
2588,7,25.3
2590,74,436.475
2594,133,666.675
2600,17,69.02
2601,0,0
2602,92,328.394
2603,30,137.779
2604,13,34.36
2605,36,137.216
2606,30,209.445
2607,53,219.576
2609,4,60.25
2611,101,389.35
2612,13,44.006
2614,65,226.825
2615,144,544.295
2616,0,0
2617,93,335.502
2618,16,136.76
2619,74,319.696
2620,326,2008.643
2621,62,271.9
2622,47,156.95
2623,2,5.5
2624,0,0
2625,0,0
2626,3,12.605
2627,30,195.005
2628,22,74.99
2629,7,20.1
2630,71,303.66
2631,5,16.25
2632,16,47.04
2633,4,11.18
2640,341,1534.589
2641,158,646.185
2642,107,434.51
2643,60,419.31
2644,54,278.58
2645,9,40
2646,142,886.62
2647,41,303.33
2648,25,143.005
2649,1,3
2650,403,2121.225
2651,7,116.31
2652,32,155.885
2653,38,157.24
2655,15,80.595
2656,18,84.5
2658,20,75.24
2659,23,94.44
2660,36,143.685
2663,63,195.73
2665,23,95.22
2666,56,279.92
2668,8,34.75
2669,18,83.13
2671,23,206.28
2672,28,278.1
2675,16,203.51
2680,138,1320.205
2681,11,82.18
2700,65,388.61
2701,24,94.08
2702,12,33.145
2703,10,44.035
2705,84,763.435
2706,15,65
2707,14,52
2710,124,723.595
2711,37,168.5
2712,32,240.35
2713,53,318.73
2714,66,368.03
2715,2,9
2716,22,116.4
2717,7,39.616
2720,103,512.15
2721,5,20.65
2722,58,264.345
2725,6,18.53
2726,1,4.16
2727,4,12.37
2729,28,90.9
2730,42,162.51
2731,80,514.775
2732,14,92.3
2733,15,131.1
2734,3,35.98
2735,0,0
2736,0,0
2737,1,4
2738,18,102.005
2739,23,220.415
2745,201,897.705
2747,298,1039.045
2748,20,109.815
2749,101,469.112
2750,235,1243.95
2751,2,12.137
2752,35,162.495
2753,90,478.72
2754,25,188.235
2756,192,1053.724
2757,4,18.56
2758,45,234.035
2759,142,537.379
2760,165,598.152
2761,176,657.395
2762,19,74.9
2763,140,496.47
2765,64,249.68
2766,67,406.505
2767,306,692.74
2768,172,664.606
2769,112,405.86
2770,228,791.46
2773,43,153.489
2774,98,358.199
2775,15,66.96
2776,22,87.727
2777,93,351.273
2778,13,41.485
2779,21,67.09
2780,75,359.24
2782,44,168.502
2783,22,74.046
2784,11,30.25
2785,33,103.079
2786,9,36.1
2787,46,195.7
2790,81,368.011
2791,4,21.5
2792,5,18.35
2793,7,17.495
2794,78,422.899
2795,329,1823.194
2797,5,15.75
2798,29,132.29
2799,41,180.66
2800,358,2213.094
2803,5,22.35
2804,23,159.52
2805,2,4.7
2806,5,21.83
2807,8,23.75
2808,1,3
2809,6,31.255
2810,30,127.31
2817,0,0
2818,8,26.48
2820,57,203.3
2821,46,215
2822,0,0
2823,9,41
2824,19,82.14
2825,8,45.525
2826,1,2
2827,47,283.915
2828,7,48.77
2829,49,254.62
2830,321,1920.455
2831,24,119.575
2832,23,256.005
2833,2,15
2834,23,113.5
2835,26,144.59
2836,2,17
2838,0,0
2839,7,38
2840,31,172.16
2842,10,42.2
2843,14,55.5
2844,15,59.95
2845,20,81.98
2846,4,18.42
2847,34,113.06
2848,12,83.54
2849,13,49.9
2850,171,881.375
2852,26,102.615
2864,7,20.25
2865,6,20
2866,39,239.915
2867,6,30.87
2868,3,24
2869,27,99.19
2870,109,589.64
2871,102,528.17
2873,6,30.19
2874,6,25.94
2875,10,45.95
2876,6,27.8
2877,56,334.91
2878,1,5
2879,5,46.5
2880,179,980.655
2898,2,8.06
2899,0,0
2900,5,20.09
2901,0,0
2902,70,255.26
2903,37,146.605
2904,47,187.784
2905,108,442.52
2906,59,217.68
2911,21,76
2912,14,56.9
2913,84,314.96
2914,80,305.705
3000,3,35.5
3002,4,107.51
3003,5,23.7
3004,0,0
3006,1,5
3008,5,178.99
3011,67,268.985
3012,97,612.735
3013,81,282.883
3015,97,335.353
3016,86,315.05
3018,58,475.095
3019,31,142.95
3020,166,764.445
3021,251,913.42
3022,14,47.1
3023,391,1598.24
3024,221,805.54
3025,32,104.285
3026,7,167.5
3027,58,209.17
3028,150,627.255
3029,735,2882.175
3030,729,3133.215
3031,57,285.225
3032,83,333.464
3033,88,348.905
3034,71,307.02
3036,29,129.92
3037,345,1418.455
3038,178,764.269
3039,44,214.31
3040,86,332.201
3041,57,224.097
3042,70,396.975
3043,154,665.425
3044,87,317.895
3045,0,0
3046,136,525.1
3047,106,538.05
3048,95,358.01
3049,64,256.7
3051,15,105.87
3052,6,24.68
3053,10,39.14
3054,30,98.12
3055,39,145.52
3056,80,324.055
3057,34,178.924
3058,177,859.727
3059,164,766.915
3060,62,280.849
3061,55,540.06
3062,2,114.75
3063,7,31.71
3064,607,2473.108
3065,26,96.444
3066,15,68.27
3067,25,182.205
3068,52,171.441
3070,173,560.323
3071,118,348.615
3072,222,727.245
3073,331,973.645
3074,116,817.96
3075,141,494.17
3076,235,880.23
3078,91,318.641
3079,66,269.934
3081,34,175.155
3082,178,671.883
3083,164,621.988
3084,131,530.695
3085,88,288.95
3087,51,180.38
3088,161,622.477
3089,71,277.37
3090,15,92.3
3091,16,97.59
3093,23,103.07
3094,50,175.785
3095,146,575.307
3096,18,61.535
3097,19,84.015
3099,35,143.185
3101,73,288.343
3102,19,59.575
3103,41,177.81
3104,74,304.27
3105,52,214.61
3106,68,345.54
3107,64,234.66
3108,60,212.113
3109,105,395.792
3111,50,282.945
3113,61,279.295
3114,24,95.54
3115,29,135.46
3116,65,241
3121,70,333.366
3122,38,210.172
3123,38,138.435
3124,55,243.324
3125,49,185.55
3126,17,61.64
3127,71,245.26
3128,50,222.233
3129,47,167.24
3130,158,589.596
3131,106,506.192
3132,84,328.14
3133,126,478.59
3134,175,760.34
3135,106,372.905
3136,253,914.25
3137,93,476.23
3138,123,440.83
3139,122,578
3140,109,455.265
3141,23,116.41
3142,14,105.97
3143,14,49.78
3144,23,102.765
3145,77,325.175
3146,90,385.415
3147,56,218.924
3148,33,139.785
3149,159,552.884
3150,263,1121.62
3151,47,178.01
3152,216,826.565
3153,156,728.39
3154,25,99.85
3155,133,508.41
3156,238,950.68
3158,31,117.581
3159,12,46.96
3160,50,189.01
3161,33,158.172
3162,57,265.885
3163,66,242.277
3164,7,139.49
3165,127,468.21
3166,98,461.8
3167,46,186.07
3168,48,282.756
3169,76,285.592
3170,104,513.82
3171,88,539.382
3172,134,561.79
3173,187,835.455
3174,193,707.02
3175,250,1743.565
3176,0,0
3177,54,181.66
3178,244,1048.48
3179,53,276.05
3180,42,166.75
3181,16,80.01
3182,25,90.14
3183,27,96.7
3184,25,113.47
3185,44,146.225
3186,81,358.904
3187,64,267.395
3188,73,299
3189,35,194.2
3190,30,91.2
3191,56,215.565
3192,84,329.6
3193,96,388.379
3194,50,179.82
3195,228,1151.345
3196,133,629.208
3197,77,287.315
3198,122,541.7
3199,340,1325.323
3200,35,113.9
3201,192,724.065
3202,9,29
3204,144,515.255
3205,12,45.844
3206,36,191.49
3207,26,117.095
3211,17,99.29
3212,146,535.22
3213,50,283.23
3214,138,439.46
3215,125,490.37
3216,413,1638.725
3217,41,151.89
3218,60,218.105
3219,133,503.255
3220,85,384.71
3221,10,43.34
3222,182,691.7
3223,109,383.65
3224,161,627.665
3225,66,267.505
3226,165,616.885
3227,70,327.025
3228,165,612.974
3230,60,294.015
3231,17,62.44
3232,7,22.41
3233,18,64.2
3234,2,6.5
3235,9,28.335
3236,2,9.5
3237,5,21.5
3238,3,9.25
3239,3,14
3240,27,114.59
3241,18,85.365
3242,6,22
3243,1,5
3249,30,117.535
3250,82,364.41
3251,6,24
3254,6,16
3260,18,84
3264,13,49
3265,10,44.94
3266,19,74.86
3267,2,7.79
3268,20,87.94
3269,5,23.7
3270,4,17.91
3271,3,10
3272,18,56.99
3273,0,0
3274,3,11.94
3275,5,22.62
3276,5,19.5
3277,7,32.1
3278,4,11.5
3279,2,7
3280,174,828.913
3281,14,55.59
3282,18,67.88
3283,8,43.25
3284,23,137.3
3285,7,30
3286,3,13
3287,2,8.5
3289,9,34.36
3292,2,10
3293,1,3
3294,7,35.73
3300,55,233.915
3301,10,39.77
3302,3,8.25
3303,2,6.12
3304,19,81.625
3305,88,385.005
3309,1,3
3310,2,6
3311,9,30.5
3312,10,38.08
3314,6,14.795
3315,12,42.5
3317,1,3
3318,10,40.5
3319,2,8
3321,15,60.16
3322,0,0
3323,0,0
3324,6,24
3325,6,21.645
3328,10,42.93
3329,1,5
3330,1,1.88
3331,70,282.665
3332,10,78.48
3333,6,24
3334,5,17.4
3335,41,230.52
3336,0,0
3337,343,1423.67
3338,195,869.385
3340,168,672.037
3341,22,97.34
3342,23,112.91
3345,13,56
3350,289,1411.445
3351,68,275.485
3352,162,676.885
3353,1,4
3354,1,4
3355,64,412.355
3356,129,624.731
3357,28,105.62
3358,0,0
3360,9,35.08
3361,4,14
3363,25,89.83
3364,24,90.08
3370,19,75.5
3371,13,40.25
3373,22,90.93
3374,10,35.92
3375,1,5
3377,58,208.41
3378,2,9.5
3379,9,35.11
3380,27,203.575
3381,9,27.44
3384,8,33.75
3385,6,56.46
3387,2,8
3388,2,6
3390,6,23.96
3391,3,17
3392,6,20.5
3393,28,108.68
3395,2,8
3396,11,43.25
3400,94,561.33
3401,42,192.65
3402,3,34
3407,0,0
3409,5,21
3412,0,0
3413,4,20
3414,22,164.21
3415,0,0
3418,22,178.15
3419,6,23
3420,1,5
3423,5,22
3424,6,22
3427,21,80.556
3428,12,74.84
3429,328,1257.26
3430,3,9.96
3431,53,246.55
3432,4,20
3433,2,6
3434,55,245.09
3435,34,137.9
3437,97,436.395
3438,22,73.49
3440,17,61.5
3441,17,74.976
3442,60,352.23
3444,88,391.289
3446,7,21.55
3447,10,40.3
3448,16,51.75
3450,152,515.993
3451,80,263.4
3453,33,142.632
3458,28,108.675
3460,29,97.475
3461,58,235.845
3462,12,42.443
3463,68,240.972
3464,11,36.035
3465,107,456.679
3467,19,84.78
3468,1,2
3469,4,14.2
3472,37,138.05
3475,4,15.75
3477,6,27.5
3478,20,168.85
3480,20,211.1
3482,1,5.2
3483,19,82.77
3485,5,15
3487,2,10
3488,0,0
3489,0,0
3490,17,64.315
3491,3,12.5
3494,6,29.75
3496,57,312.567
3498,41,205.82
3500,245,1780.156
3501,30,168.53
3502,2,6
3505,42,203.565
3506,0,0
3507,4,17.5
3509,0,0
3512,4,18.5
3515,19,74.035
3516,7,31.33
3517,20,64.74
3518,26,134.305
3520,1,2
3521,10,36.25
3522,6,22.11
3523,61,236.778
3525,30,174.917
3527,8,25.88
3529,2,7
3530,0,0
3531,1,3.05
3533,1,17.9
3537,17,63.515
3540,3,9.75
3542,1,3.43
3544,3,11
3546,6,40.46
3549,17,73.55
3550,254,1500.098
3551,295,1346.716
3552,1,9.75
3554,0,0
3555,152,627.675
3556,116,481.714
3557,17,75.344
3558,13,65.685
3559,3,16
3561,52,240.697
3562,3,18.5
3563,10,33
3564,194,1217.149
3565,1,3
3566,7,36.94
3567,2,15
3568,24,106.445
3570,19,68.35
3571,2,9.5
3572,2,8
3573,6,93.03
3575,11,42.045
3576,1,5
3579,23,99.9
3580,15,61.435
3581,2,14.75
3583,1,5
3584,6,27.4
3585,54,435.937
3586,6,96.25
3588,5,19
3589,4,44
3590,1,5.5
3591,1,5
3594,2,12
3595,6,32
3596,2,109.25
3597,0,0
3599,3,23
3607,2,7.5
3608,48,184.455
3610,20,78.07
3612,24,89.225
3614,17,101.56
3616,77,335.904
3617,1,3
3618,10,36.13
3619,8,35.54
3620,67,285.162
3621,20,109.99
3622,6,28
3623,10,38.5
3624,15,70.64
3629,93,468.655
3630,227,1453.805
3631,104,489.66
3632,4,60.08
3633,12,74.75
3634,28,110.76
3635,8,28.67
3636,71,389.03
3637,9,43.355
3638,28,276.605
3639,6,16.75
3640,19,279.68
3641,27,140.03
3643,1,5
3644,137,818.085
3646,9,45.62
3647,1,30
3649,7,27.25
3658,81,318.66
3659,17,61
3660,92,385.41
3661,3,14
3662,0,0
3663,4,14.09
3664,18,64.4
3665,2,9
3666,83,279.225
3669,14,68.91
3670,11,50.69
3671,8,28.995
3672,102,439.425
3673,30,122.17
3675,39,184.46
3676,19,104.328
3677,192,964.185
3678,144,698.08
3682,16,57.13
3683,31,128.4
3685,37,152.62
3687,17,61.2
3688,26,98.9
3689,8,21.99
3690,311,1332.599
3691,180,786.86
3694,0,0
3695,18,69.81
3697,15,81.39
3698,18,70.945
3699,13,79.2
3700,56,218.61
3701,62,262.41
3704,0,0
3705,14,70
3707,94,401.18
3708,5,17.5
3709,32,187
3711,14,58.76
3712,7,71.8
3713,32,113.44
3714,82,322.91
3715,3,10.5
3717,61,262.118
3718,3,13.5
3719,5,17.6
3720,10,38.92
3722,73,300.055
3723,39,165.27
3724,0,0
3725,13,51.46
3726,10,35.62
3727,8,28.09
3728,17,63.95
3730,108,485.265
3732,12,44
3733,1,4
3735,21,83.445
3736,11,40.5
3737,61,235.63
3738,7,28.5
3739,5,19.925
3740,10,33
3741,41,181.39
3744,8,23.27
3746,16,63
3747,99,433.64
3749,37,143.48
3750,77,281.101
3751,2,14.5
3752,218,784
3753,15,58.44
3754,370,1342.613
3755,4,15
3756,145,558.35
3757,106,405.6
3758,33,128.18
3759,13,74.18
3760,6,22.75
3761,15,61.7
3762,4,17.59
3763,24,84.21
3764,95,366.25
3765,57,228.26
3766,6,18.37
3767,5,18.5
3770,52,254.21
3775,41,167.42
3777,103,391.595
3778,1,5
3779,14,92.14
3781,28,101.75
3782,65,254.09
3783,23,91.57
3786,9,43.54
3787,2,9
3788,10,41.515
3789,3,9.615
3791,7,20.5
3792,7,28.42
3793,33,140.41
3795,21,129.09
3796,73,280.69
3797,45,171.545
3799,49,194.1
3802,181,671.105
3803,83,490.01
3804,89,441.105
3805,475,1813.74
3806,378,1547.9
3807,53,223.015
3808,22,122.965
3809,66,302.67
3810,436,1815.32
3812,29,116.85
3813,13,49.72
3814,26,115.85
3815,22,113.99
3816,33,116.25
3818,146,545.358
3820,137,562.985
3821,39,167.905
3822,14,54.59
3823,33,180.9
3824,49,196.06
3825,231,899.245
3831,32,124.985
3832,2,8.5
3833,2,6.5
3835,8,54.5
3840,128,639.27
3842,47,170.96
3844,233,1026.585
3847,21,69.15
3850,90,446.81
3851,113,412.735
3852,1,4.5
3853,1,4.5
3854,15,58.5
3856,20,78.445
3857,4,16.09
3858,34,217.014
3859,12,86.885
3860,55,227.97
3862,46,194.915
3864,3,11.59
3865,11,38.75
3869,22,99.43
3870,20,76.565
3871,41,176.915
3873,5,22.12
3874,12,39.45
3875,231,1045.095
3878,21,99.64
3880,56,179.065
3882,15,58.68
3885,30,141.31
3886,5,17.66
3887,9,75.29
3888,55,215.79
3889,1,4.5
3890,3,12.59
3891,3,33.5
3892,25,91.667
3893,0,0
3895,6,23.56
3896,11,69.07
3898,7,25
3900,4,16.5
3902,4,20
3903,10,70
3904,22,69.07
3909,118,456.445
3910,200,796.89
3911,40,192.94
3912,138,622.605
3913,35,146.554
3915,71,288.85
3916,25,185.86
3918,38,159.53
3919,41,132.93
3921,5,20.425
3922,114,411.225
3923,3,11
3925,44,166.22
3926,32,170.574
3927,30,110.25
3928,7,73
3929,22,95.78
3930,111,534.52
3931,181,717.89
3933,15,199.87
3934,136,539.16
3936,98,459.38
3937,22,112.77
3938,30,85.04
3939,129,498.37
3940,35,122.2
3941,125,450.365
3942,33,119.6
3943,32,149.81
3944,13,74.617
3945,17,66.418
3946,1,4.5
3950,47,190.888
3951,14,48.81
3953,64,278.27
3954,5,23.25
3956,60,218.095
3957,6,20.84
3958,2,7.24
3959,31,113.94
3960,58,246.9
3962,24,79.005
3964,6,20.12
3965,3,13.5
3966,5,17.665
3967,4,26
3971,59,215.19
3975,172,690.39
3976,234,817.1
3977,959,3598.013
3978,101,490.155
3979,7,32.5
3980,53,209.94
3981,51,210.86
3984,88,332.095
3987,22,74.028
3988,26,115.64
3990,3,12
3991,10,39
3992,17,66.38
3995,107,402.08
3996,77,279.89
4000,18,80.07
4001,0,0
4002,0,0
4004,0,0
4005,35,198.92
4006,19,142.095
4007,31,187.443
4008,6,41.75
4009,5,166.765
4010,20,81.58
4011,98,450.43
4012,183,816.125
4013,43,238.005
4014,157,724.794
4017,504,1960.48
4018,138,487.163
4019,273,1070.865
4020,311,1218.319
4021,176,729.35
4022,152,485.197
4025,27,46.14
4030,80,345.89
4031,100,469.419
4032,98,391.995
4034,538,2233.854
4035,430,1815.35
4036,101,426.679
4037,146,666.155
4051,190,878.21
4053,460,1989.47
4054,182,686.99
4055,305,1323.26
4059,54,210.48
4060,102,454.448
4061,216,949.685
4062,0,0
4063,0,0
4064,65,326.465
4065,70,266.04
4066,82,436.255
4067,38,197.68
4068,142,659.51
4069,403,1824.835
4070,199,836.005
4073,159,775.35
4074,382,1732.807
4075,228,939.944
4076,78,437.28
4077,377,1570.645
4078,343,1525.075
4101,64,262.212
4102,30,136.98
4103,78,306.825
4104,45,190.02
4105,110,553.145
4106,17,227.02
4107,67,376.135
4108,96,508.245
4109,524,2308.927
4110,151,780.085
4111,13,56.199
4112,118,476.275
4113,355,1633.006
4114,227,913.393
4115,362,1585.095
4116,380,1705.559
4117,23,64.665
4118,458,1833.237
4119,109,537.425
4120,48,193.28
4121,241,996.807
4122,487,2097.76
4123,316,1247.005
4124,329,1402.238
4125,113,503.245
4127,343,1514.71
4128,237,970.146
4129,81,358.035
4130,157,683.037
4131,109,522.26
4132,295,1159.31
4133,213,846.73
4151,102,442.12
4152,475,2068.816
4153,64,315.615
4154,148,719.565
4155,25,136.49
4156,63,302.158
4157,316,1281.553
4158,37,132.255
4159,270,999.559
4160,344,1265.762
4161,316,1140.015
4163,207,851.48
4164,246,1000.51
4165,651,2412.134
4169,37,202.322
4170,160,669.651
4171,124,506.81
4172,34,148.68
4173,128,525.46
4174,32,138.67
4178,404,1396.755
4179,212,751.422
4183,28,103.345
4184,147,452.91
4205,77,247.38
4207,673,2739.575
4208,280,1240.87
4209,541,2513.333
4210,265,1144.38
4211,757,3465.126
4212,379,1739.515
4213,410,1793.627
4214,430,2119.78
4215,214,1072.935
4216,358,1609.993
4217,241,1115.851
4218,256,1137.931
4219,0,0
4220,289,1248.53
4221,297,1127.117
4223,187,883.18
4224,36,143.33
4225,22,116.03
4226,318,1365.562
4227,193,778.35
4228,84,376.375
4230,1,10
4237,0,0
4270,80,347.11
4271,22,81.52
4272,77,318.18
4275,58,252.65
4276,0,0
4280,288,1252.63
4285,313,1431.37
4287,10,27
4300,671,2863.35
4301,310,1183.685
4303,27,86.985
4304,186,653.735
4305,679,2652.833
4306,614,2578.416
4307,17,85.32
4309,32,123.07
4310,75,321.53
4311,148,631.135
4312,54,207.325
4313,28,109.12
4314,0,0
4340,66,264.055
4341,290,1175.415
4342,50,222.56
4343,129,688.588
4344,47,202.815
