Postcode,Installation,Output
2071,32,198.999
2072,21,231.576
2073,78,581.122
2074,82,499.572
2075,66,391.965
2076,64,443.824
2077,76,632.688
2079,31,155.62
2080,6,24.45
2081,30,149.717
2082,35,167.295
2083,9,51.53
2084,23,275.357
2085,60,322.139
2086,52,282.43
2087,37,193.126
2088,45,246.843
2089,8,28.245
2090,14,77.68
2092,30,235.042
2093,57,349.581
2094,12,73.92
2095,16,104.075
2096,27,141.2
2097,40,224.198
2099,76,405.058
2100,68,358.44
2101,41,253.045
2102,26,87.151
2103,30,239.04
2104,21,143.885
2105,6,36.12
2106,23,143.029
2107,47,333.787
2108,9,48.695
2109,0,0
2110,44,246.668
2111,44,255.51
2112,60,361.398
2113,57,558.211
2114,54,287.11
2115,23,142.299
2116,21,389.805
2117,41,261.45
2118,66,320.77
2119,45,270.615
2120,61,434.575
2121,71,353.265
2122,39,287.437
2123,0,0
2124,0,0
2125,74,425.334
2126,80,602.945
2127,10,135.07
2128,14,342.265
2130,9,38.147
2131,13,64.818
2132,18,91.23
2133,14,69.693
2134,9,39.42
2135,52,431.745
2136,11,105.54
2137,35,304.26
2138,23,128.485
2140,8,33.91
2141,50,281.115
2142,39,248.765
2143,24,217.395
2144,44,508.1
2145,169,851.917
2146,53,319.815
2147,138,775.419
2148,234,1996.81
2150,12,219.655
2151,49,307.39
2152,42,319.4
2153,237,1254.052
2154,161,1060.114
2155,453,2707.268
2156,96,870.802
2157,31,262.75
2158,46,537.894
2159,33,345.514
2160,49,297.345
2161,144,661.155
2162,35,240.07
2163,26,269.53
2164,134,1522.334
2165,210,860.798
2166,109,689.71
2167,33,170.415
2168,128,637.095
2170,386,2926.255
2171,193,1064.502
2172,23,121.115
2173,56,277.8
2174,80,401.02
2175,16,226.234
2176,142,976.658
2177,52,360.96
2178,26,287.895
2179,27,222.636
2190,52,333.85
2191,11,52.97
2192,23,79.6
2193,29,127.6
2194,11,88.25
2195,26,192.995
2196,96,340.775
2197,36,179.695
2198,15,140.06
2199,29,156.759
2200,84,819.422
2203,19,72.875
2204,58,793.185
2205,25,203.115
2206,100,309.876
2207,76,282.169
2208,60,297.76
2209,70,199.71
2210,145,544.62
2211,43,491.845
2212,38,349.59
2213,85,389.656
2214,17,125.455
2216,35,177.94
2217,40,344.29
2218,14,109.755
2219,29,157.97
2220,49,260.685
2221,45,265.304
2222,14,63.08
2223,57,318.943
2224,35,218.965
2225,25,165.862
2226,56,269.135
2227,32,159.76
2228,76,309.022
2229,91,620.873
2230,94,523.479
2231,17,87.1
2232,141,625.685
2233,111,630.355
2234,141,840.29
2250,469,4207.198
2251,171,902.106
2256,88,373.555
2257,188,885.288
2258,45,291.883
2259,561,2953.096
2260,122,815.323
2261,260,1294.412
2262,126,570.4
2263,154,755.657
2264,172,980.297
2265,101,486.447
2267,27,128.391
2278,27,119.14
2280,206,950.912
2281,107,523.745
2282,118,647.333
2283,236,1081.925
2284,116,651.315
2285,241,1258.889
2286,35,169.38
2287,261,1316.462
2289,93,418.835
2290,196,1070.06
2291,64,303.57
2292,18,129.625
2293,14,186.295
2294,12,83.235
2295,77,312.35
2296,9,21.01
2297,8,24.655
2298,28,100.2
2299,57,249.335
2300,30,164.585
2302,1,29.97
2303,45,227.925
2304,104,713.605
2305,87,357.105
2306,5,32.05
2307,17,65.615
2308,0,0
2311,15,73.11
2312,19,154.33
2315,119,731.58
2316,73,339.515
2317,75,409.78
2318,170,920.586
2319,67,273.755
2320,347,2517.168
2321,178,1002.84
2322,246,1400.232
2323,266,1388.542
2324,366,1613.061
2325,325,1872.074
2326,113,579.088
2327,91,433.48
2328,14,106.07
2329,30,217.821
2330,224,1452.097
2333,93,570.42
2334,43,216.615
2335,92,488.356
2336,47,422.49
2337,97,648.628
2338,21,148.225
2339,9,23.65
2340,512,3251.545
2341,23,207.56
2342,8,28.5
2343,69,406.25
2344,10,63.285
2345,11,136.44
2346,49,333.74
2347,19,111.615
2350,239,1506.17
2352,46,220.905
2353,25,125.655
2354,34,289.545
2355,8,22.13
2356,2,11
2357,77,412.2
2358,41,216.395
2359,6,48.06
2360,194,1212.545
2361,17,89.385
2365,51,384.07
2369,23,294.47
2370,92,687.195
2371,10,42.78
2372,72,295.385
2379,1,2.08
2380,88,420.675
2381,13,61.03
2382,22,161.455
2386,7,46.95
2387,1,10.26
2388,31,267.495
2390,152,965.067
2395,10,55.44
2396,24,109.885
2397,5,42.575
2398,4,28.72
2399,9,58.88
2400,185,1199.54
2401,2,10.13
2402,49,413.68
2403,9,46.48
2404,40,315.195
2405,3,31.42
2406,14,90.88
2408,2,30.45
2409,2,6.6
2410,1,32.4
2411,7,49.27
2415,3,26.73
2420,44,232.26
2421,24,151.835
2422,71,481.695
2423,43,347.22
2424,8,49.76
2425,31,291.49
2426,7,43.39
2427,67,308.54
2428,221,1011.58
2429,97,558.827
2430,317,1609.3
2431,56,312.6
2439,60,259.815
2440,196,1076.44
2441,53,250.01
2443,124,504.04
2444,337,2046.252
2445,83,377.78
2446,149,756.63
2447,95,461.87
2448,96,472.02
2449,20,85.075
2450,446,2621.35
2452,117,506.935
2453,34,149.8
2454,126,814.44
2455,32,121.24
2456,168,943.105
2460,404,2590.95
2462,38,200.21
2463,99,546.432
2464,88,665.385
2465,2,10.98
2466,29,145.805
2469,69,372.03
2470,298,1759.75
2471,36,195.86
2472,36,172.39
2473,53,204.45
2474,120,618.195
2475,1,5.98
2476,4,19.04
2477,190,1013.405
2478,554,2864.385
2479,104,627.568
2480,660,3906.1
2481,221,1554.71
2482,114,670.556
2483,183,912.228
2484,361,2255.66
2485,178,970.82
2486,584,3095.755
2487,242,1605.807
2488,51,256.825
2489,149,860.88
2490,15,83.255
2500,95,705.793
2502,34,218.125
2505,25,251.7
2506,22,127.946
2508,43,256.225
2515,70,335.94
2516,31,138.295
2517,64,340.812
2518,87,442.391
2519,56,360.77
2520,0,0
2525,72,341.857
2526,76,651.425
2527,127,769.527
2528,91,567.125
2529,133,749.695
2530,218,1223.992
2533,108,539.939
2534,41,216.721
2535,75,397.453
2536,202,970.436
2537,148,701.84
2538,22,111.345
2539,133,586.75
2540,393,1952.422
2541,181,987.248
2545,17,72.33
2546,111,540.57
2548,98,396.705
2549,55,290.025
2550,215,902.08
2551,48,215.645
2552,0,0
2555,1,40.56
2556,9,89.335
2557,77,580.455
2558,59,306.376
2559,2,11.16
2560,387,2182.815
2563,0,0
2564,40,259.045
2565,125,765.885
2566,155,787.328
2567,247,1683.88
2568,4,46.462
2569,11,59.135
2570,317,2142.883
2571,96,696.249
2572,50,424.545
2573,39,183.2
2574,52,620.66
2575,146,923.485
2576,98,749.402
2577,165,1124.465
2578,28,226.92
2579,55,312.742
2580,225,1573.25
2581,32,187.231
2582,149,948.901
2583,103,502.171
2584,7,38.765
2585,3,36.705
2586,43,225.22
2587,41,214.099
2588,3,33.4
2590,63,308.07
2594,104,814.41
2600,35,871.001
2601,4,225.675
2602,136,819.121
2603,55,435.064
2604,21,199.08
2605,71,388.265
2606,31,160.556
2607,60,362.936
2609,14,283.865
2611,265,1354.08
2612,26,144.674
2614,113,615.065
2615,225,1174.853
2616,0,0
2617,111,660.963
2618,21,146.733
2619,60,451.701
2620,313,2384.175
2621,86,536.876
2622,50,244.545
2623,6,26.11
2624,0,0
2625,0,0
2626,4,25.73
2627,26,145.477
2628,19,130.63
2629,5,23.065
2630,84,462.338
2631,4,27.26
2632,11,51.405
2633,1,4.64
2640,284,1848.751
2641,94,589.647
2642,60,357.522
2643,30,184.682
2644,24,150.741
2645,2,10.97
2646,83,399.619
2647,18,95.625
2648,21,141.97
2649,0,0
2650,309,2013.886
2651,23,220.885
2652,51,305.335
2653,21,142.835
2655,6,43.93
2656,8,47.52
2658,12,102.96
2659,7,29.01
2660,22,242.345
2663,23,146.615
2665,22,145.62
2666,57,341.86
2668,4,20.9
2669,15,110.42
2671,52,298.8
2672,17,211.74
2675,17,131.73
2678,0,0
2680,169,1847.18
2681,16,340.81
2700,34,286.295
2701,22,125.225
2702,10,47.27
2703,5,23.6
2705,77,679.29
2706,13,62.78
2707,8,115.76
2710,60,576.69
2711,24,257.615
2712,13,39.15
2713,38,297.895
2714,36,156.56
2715,3,22.728
2716,15,88.785
2717,1,5.94
2720,138,765.365
2721,3,13.16
2722,35,316.175
2725,1,7.02
2726,4,32.862
2727,8,114.628
2729,40,179.975
2730,24,156.2
2731,68,682.508
2732,32,551.63
2733,4,93.04
2734,3,29.5
2735,3,21.715
2736,3,21.125
2737,14,80.98
2738,23,220.64
2739,17,116.12
2745,187,1166.415
2747,263,1440.263
2748,6,52.85
2749,90,489.114
2750,230,1465.233
2751,1,10.53
2752,18,75.37
2753,104,702.847
2754,52,316.948
2756,217,1731.416
2757,7,46.265
2758,67,473.976
2759,121,599.89
2760,132,1151.965
2761,182,1134.162
2762,108,467.89
2763,101,483.236
2765,129,1231.21
2766,50,582.119
2767,91,412.265
2768,139,779.735
2769,110,581.634
2770,201,1067.46
2773,44,233.809
2774,112,541.211
2775,12,58.72
2776,31,130.419
2777,145,814.706
2778,17,82.953
2779,39,193.742
2780,102,586.344
2782,54,223.819
2783,21,105.86
2784,9,34.415
2785,42,319.289
2786,13,93.09
2787,43,210.01
2790,98,654.443
2791,5,20.89
2792,3,17.815
2793,12,56.545
2794,120,961.26
2795,277,1893.283
2797,1,3.18
2798,11,58.299
2799,30,229.52
2800,257,2063.518
2803,5,121.685
2804,32,215.955
2805,4,17.86
2806,7,49.96
2807,2,7.86
2808,0,0
2809,2,11.16
2810,31,346.62
2817,4,12.27
2818,12,88.45
2820,46,341.95
2821,60,445.4
2822,6,30.3
2823,29,163.07
2824,38,222.71
2825,22,149.59
2826,5,29.015
2827,65,379.065
2828,9,35.705
2829,38,325.83
2830,516,3339.955
2831,18,99.195
2832,150,623.475
2833,9,32.06
2834,40,302.005
2835,140,538.825
2836,20,117.84
2838,0,0
2839,16,63.11
2840,76,325.54
2842,7,39.99
2843,26,154.675
2844,30,166.505
2845,5,36.67
2846,5,17.74
2847,25,151.495
2848,23,148.3
2849,35,204.685
2850,174,1042.99
2852,30,237.58
2864,5,63.575
2865,10,108.405
2866,20,148.875
2867,3,15.34
2868,8,41.85
2869,11,60.61
2870,97,700.005
2871,59,472.78
2873,16,75.12
2874,5,33.75
2875,21,95.62
2876,2,7.195
2877,71,331.895
2878,9,82.8
2879,3,18.84
2880,324,1221.285
2898,0,0
2899,1,9.81
2900,12,120.375
2901,0,0
2902,80,441.03
2903,51,301.24
2904,56,384.47
2905,137,807.512
2906,80,454.719
2911,25,260.81
2912,13,66.9
2913,159,860.364
2914,154,822.874
3000,8,230.395
3002,7,31.425
3003,9,401.62
3004,2,32.3
3006,2,18.37
3008,3,105.79
3011,38,379.334
3012,56,533.373
3013,45,329.572
3015,73,281.155
3016,79,491.95
3018,43,563.535
3019,25,395.455
3020,105,1255.725
3021,156,936.575
3022,3,9.2
3023,225,1251.738
3024,137,669.079
3025,30,374.734
3026,11,487.05
3027,45,209.595
3028,103,719.917
3029,646,3835.668
3030,512,3402.128
3031,37,315.886
3032,77,463.555
3033,42,273.217
3034,22,154.405
3036,28,155.875
3037,181,929.72
3038,80,474.462
3039,49,300.168
3040,56,319.12
3041,31,159.466
3042,55,608.085
3043,73,1010.737
3044,68,412.532
3045,0,0
3046,87,351.64
3047,42,331.691
3048,40,257.405
3049,26,151.57
3051,15,129.658
3052,8,115.425
3053,9,110.78
3054,23,89.891
3055,30,139.765
3056,68,402.368
3057,32,176.875
3058,118,748.573
3059,95,578.685
3060,28,204.915
3061,73,1817.32
3062,7,135.2
3063,1,5.4
3064,429,2377.16
3065,18,161.58
3066,9,78.37
3067,13,151.665
3068,50,304.334
3070,80,336.7
3071,54,460.022
3072,88,672.845
3073,104,687.603
3074,87,1229.13
3075,74,298.89
3076,113,774.95
3078,37,277.42
3079,54,354.297
3081,50,504.73
3082,95,399.96
3083,111,849.721
3084,93,633.408
3085,54,350.983
3087,32,138.535
3088,92,391.17
3089,68,296.828
3090,15,101.49
3091,20,166.51
3093,12,86.33
3094,40,161.9
3095,154,863.379
3096,5,23.73
3097,10,78.88
3099,38,259.9
3101,64,570.356
3102,18,104.939
3103,49,414.838
3104,71,390.47
3105,28,248.53
3106,77,420.54
3107,38,176.173
3108,49,389.62
3109,69,334.705
3111,48,318.738
3113,48,338.571
3114,28,182.734
3115,30,185.525
3116,75,377.47
3121,50,339.065
3122,50,310.507
3123,30,175.897
3124,58,419.745
3125,32,230.04
3126,22,126.945
3127,64,331.698
3128,47,217.18
3129,40,185.088
3130,117,600.615
3131,75,431.08
3132,38,183.872
3133,81,563.799
3134,140,1008.24
3135,84,450.326
3136,188,940.465
3137,70,698.5
3138,103,625.405
3139,110,784.073
3140,84,635.567
3141,39,220.83
3142,26,181.59
3143,23,132.661
3144,47,298.819
3145,100,515.148
3146,101,559.533
3147,64,296.868
3148,12,54.355
3149,130,592.365
3150,187,992.484
3151,22,115.865
3152,107,493.635
3153,122,1553.89
3154,26,142.75
3155,87,455.89
3156,192,1126.307
3158,24,205.183
3159,17,83.853
3160,32,234.792
3161,27,185.225
3162,41,268.22
3163,73,372.525
3164,0,0
3165,74,342.5
3166,60,361.95
3167,23,168.65
3168,21,130.24
3169,59,390.805
3170,64,465.373
3171,44,315.352
3172,69,562.715
3173,130,839.702
3174,106,594.94
3175,181,1940.775
3176,0,0
3177,28,179.39
3178,142,883.712
3179,24,315.045
3180,27,292.65
3181,41,166.42
3182,41,257.52
3183,40,179.541
3184,48,222.083
3185,28,220.622
3186,69,473.354
3187,46,291.053
3188,66,363.378
3189,97,719.91
3190,23,154.245
3191,36,299.045
3192,82,525.932
3193,102,568.76
3194,41,255.092
3195,146,1303.089
3196,96,472.605
3197,65,311.071
3198,78,529.325
3199,240,1314.907
3200,18,64.58
3201,128,1154.689
3202,14,158.65
3204,66,525.854
3205,21,104.234
3206,40,220.98
3207,30,453.57
3211,13,102.364
3212,91,607.525
3213,31,187.19
3214,85,704.47
3215,96,781.69
3216,251,1526.129
3217,64,349.75
3218,49,267.92
3219,79,506.725
3220,79,987.986
3221,9,59.705
3222,130,734.223
3223,71,425.034
3224,116,757.151
3225,100,417.228
3226,107,549.456
3227,49,248.005
3228,164,1003.513
3230,43,205.65
3231,31,157.892
3232,11,53.127
3233,22,139.865
3234,2,12.42
3235,6,42
3236,2,15.16
3237,2,30.08
3238,3,23.15
3239,7,66.48
3240,22,192.389
3241,33,303.836
3242,11,59.715
3243,3,31.86
3249,43,335.964
3250,91,618.392
3251,6,35.215
3254,3,13.1
3260,51,376.667
3264,27,239.295
3265,16,151.54
3266,28,235.94
3267,2,25.16
3268,30,333.565
3269,6,72.16
3270,1,4.06
3271,2,10.94
3272,19,118.605
3273,4,21.03
3274,1,5
3275,3,16.1
3276,5,24.94
3277,5,24.46
3278,1,4.93
3279,3,15.72
3280,142,1074.355
3281,10,98.69
3282,15,70.37
3283,12,90.315
3284,21,115.39
3285,15,90.788
3286,3,13.52
3287,3,13.52
3289,9,37.52
3292,7,34.36
3293,4,9.32
3294,8,31.88
3300,52,431.54
3301,9,62.315
3302,4,14.57
3303,2,9.125
3304,33,156.315
3305,70,365.82
3309,1,3.18
3310,1,2.97
3311,13,55.77
3312,6,33.67
3314,2,11.69
3315,7,26.72
3317,1,11
3318,5,43.6
3319,3,14.815
3321,20,158.42
3322,1,3.24
3323,0,0
3324,7,31.085
3325,5,24.77
3328,19,95.155
3329,2,7.385
3330,8,60.35
3331,53,324.9
3332,12,432.855
3333,4,111.04
3334,3,15.8
3335,87,405.506
3336,16,85.02
3337,193,981.432
3338,203,1019.915
3340,127,779.283
3341,15,95.42
3342,32,155.45
3345,18,96.18
3350,247,1657.125
3351,121,628.3
3352,156,999.62
3353,0,0
3354,0,0
3355,59,534.01
3356,73,455.992
3357,28,144.745
3358,3,13.16
3360,3,16.145
3361,14,59.81
3363,45,216.745
3364,21,124.392
3370,15,60.675
3371,18,80.41
3373,39,265.2
3374,3,16.34
3375,5,25.62
3377,58,374.665
3378,1,5.225
3379,7,28.1
3380,60,451.95
3381,16,111.17
3384,6,27.535
3385,2,7.12
3387,2,8.37
3388,12,45.75
3390,14,72.57
3391,3,11.07
3392,13,84.285
3393,29,154.53
3395,2,10.41
3396,6,29.7
3400,98,781.49
3401,37,221.24
3402,0,0
3407,2,11.94
3409,10,87.07
3412,5,17
3413,0,0
3414,15,106.425
3415,1,5.2
3418,20,84.71
3419,3,14.04
3420,2,11.97
3423,4,17.58
3424,7,28.8
3427,37,183.3
3428,8,151.82
3429,210,1245.545
3430,0,0
3431,39,218.675
3432,1,4.96
3433,4,15.12
3434,41,190.685
3435,49,282.255
3437,108,702.25
3438,11,77.135
3440,13,83.885
3441,11,53.44
3442,108,618.33
3444,113,658.782
3446,10,40.8
3447,7,38.68
3448,17,85.07
3450,75,364.82
3451,78,471.865
3453,25,148.53
3458,23,126.59
3460,33,185.08
3461,60,286.975
3462,32,151.737
3463,44,223.794
3464,23,247.15
3465,99,454.054
3467,40,260.29
3468,9,38.46
3469,8,41.66
3472,14,100.45
3475,7,35.975
3477,4,19.67
3478,19,187.185
3480,14,98.07
3482,3,46.64
3483,22,164.48
3485,11,54.4
3487,0,0
3488,5,17.76
3489,1,6.3
3490,13,79.33
3491,2,5.2
3494,2,8.44
3496,79,675.987
3498,45,401.488
3500,274,2383.451
3501,24,170.161
3502,0,0
3505,34,231.992
3506,1,3.24
3507,1,5.2
3509,5,24.64
3512,1,5.5
3515,25,142.2
3516,8,68.83
3517,26,247.949
3518,15,69.91
3520,7,33.47
3521,6,32.03
3522,5,22.32
3523,58,311.315
3525,17,141.615
3527,11,93.325
3529,3,25.47
3530,5,56.19
3531,2,8.52
3533,15,79.275
3537,13,195.12
3540,0,0
3542,3,12.85
3544,5,41.07
3546,4,20.655
3549,30,339.259
3550,222,2404.424
3551,280,1920.297
3552,2,18.63
3554,0,0
3555,97,517.487
3556,80,410.647
3557,4,18.5
3558,9,42.58
3559,4,16.07
3561,35,264.57
3562,5,131.34
3563,8,102.74
3564,173,1000.069
3565,0,0
3566,11,161.47
3567,15,311.745
3568,43,501.135
3570,8,49.38
3571,10,147.99
3572,3,37.9
3573,5,53.8
3575,6,85.56
3576,0,0
3579,68,647.215
3580,16,105.385
3581,5,33.93
3583,1,10
3584,12,63.4
3585,79,591.095
3586,5,47.51
3588,5,19.84
3589,14,381.215
3590,6,122.47
3591,1,5.3
3594,6,39.545
3595,6,27.88
3596,1,59.94
3597,2,9.225
3599,0,0
3607,2,16.47
3608,57,278.83
3610,25,302.96
3612,23,102.42
3614,19,235.62
3616,55,420.545
3617,2,14.855
3618,6,41.265
3619,2,7.2
3620,82,604.36
3621,29,229.13
3622,6,69.12
3623,17,292.15
3624,11,99.82
3629,73,542.125
3630,220,1733.46
3631,143,1138.355
3632,6,102.7
3633,6,36.17
3634,19,117.755
3635,11,72.23
3636,91,746.28
3637,8,109.97
3638,30,345.98
3639,6,58.4
3640,16,227.49
3641,17,171.405
3643,2,10.1
3644,93,834.385
3646,6,37.24
3647,0,0
3649,3,38.48
3658,75,426.32
3659,12,68.355
3660,78,447.245
3661,3,14.17
3662,0,0
3663,4,23.1
3664,21,94.77
3665,7,32.845
3666,82,561.925
3669,19,88.888
3670,9,34.355
3671,3,13.68
3672,91,526.983
3673,17,104.137
3675,14,60.77
3676,5,48.19
3677,93,575.043
3678,89,517.405
3682,3,27.96
3683,16,67.53
3685,19,120.28
3687,10,66.039
3688,17,88.973
3689,2,32.625
3690,198,1184.131
3691,101,573.459
3694,0,0
3695,2,16.2
3697,5,18.583
3698,11,49.68
3699,9,131.54
3700,12,53.31
3701,11,49.813
3704,0,0
3705,1,6.213
3707,9,66.57
3708,0,0
3709,1,5
3711,10,52.77
3712,2,7.95
3713,15,98.075
3714,30,259.79
3715,5,31.58
3717,49,351.97
3718,2,7.32
3719,6,133.73
3720,18,126.695
3722,74,700.605
3723,37,198.255
3724,3,10
3725,9,44.76
3726,6,27.21
3727,5,19.06
3728,7,50.58
3730,92,584.732
3732,3,18.16
3733,1,2.04
3735,3,20.45
3736,2,16.22
3737,41,306.895
3738,2,29.7
3739,1,5.035
3740,13,64.28
3741,31,187.05
3744,5,18.4
3746,1,4.4
3747,61,361.256
3749,107,546.362
3750,121,640.935
3751,2,8.82
3752,107,422.14
3753,20,102.87
3754,247,1128.18
3755,2,7.8
3756,91,533.705
3757,75,492.275
3758,19,105.365
3759,18,123.685
3760,3,17.39
3761,10,42.25
3762,3,13.51
3763,15,60.555
3764,76,368.709
3765,26,117.48
3766,7,37.11
3767,5,43.995
3770,52,703.75
3775,38,327.74
3777,75,433.31
3778,6,31.48
3779,6,129.5
3781,15,73.82
3782,46,279.14
3783,14,100.45
3786,7,36.63
3787,5,22.915
3788,6,40.21
3789,4,34.73
3791,3,14.36
3792,4,17.68
3793,26,232.346
3795,13,211.135
3796,52,226.525
3797,38,184.461
3799,57,269.845
3802,95,418.72
3803,59,638.7
3804,69,420.17
3805,303,1509.438
3806,267,1572.354
3807,43,271.78
3808,19,103.04
3809,86,433.29
3810,328,1858.148
3812,16,89.885
3813,12,69.04
3814,14,81.525
3815,18,107.05
3816,31,344.655
3818,148,1160.21
3820,153,896.495
3821,24,239.485
3822,2,9.095
3823,22,210.89
3824,48,227.9
3825,153,820.52
3831,24,140.63
3832,1,5.2
3833,4,30.88
3835,5,108.62
3840,132,1027.905
3842,32,226.075
3844,207,1386.567
3847,21,102.465
3850,114,903.936
3851,67,347.58
3852,2,104.46
3853,1,4.675
3854,17,141.77
3856,16,81.725
3857,3,17.73
3858,28,226.345
3859,8,38.6
3860,57,365.85
3862,35,239.59
3864,6,43.356
3865,9,58.45
3869,27,155.513
3870,11,45.095
3871,34,199.25
3873,4,31
3874,9,46.915
3875,172,923.069
3878,19,87.498
3880,44,198.538
3882,15,71.031
3885,24,140.548
3886,5,27.705
3887,5,46.995
3888,41,273.355
3889,0,0
3890,10,72.26
3891,0,0
3892,6,30.864
3893,1,4.32
3895,2,18.06
3896,9,54.755
3898,16,108.55
3900,4,18.54
3902,2,5.77
3903,5,25.768
3904,17,90.527
3909,56,364.577
3910,108,579.345
3911,29,162.645
3912,92,635.315
3913,23,163.89
3915,75,470.97
3916,14,107.35
3918,25,139.21
3919,21,103.6
3921,4,25.75
3922,117,624.905
3923,14,61.52
3925,58,287.525
3926,35,226.889
3927,12,55.765
3928,11,105.6
3929,13,138.397
3930,107,617.279
3931,133,740.497
3933,8,89.23
3934,130,669.632
3936,81,448.058
3937,18,240.14
3938,34,150.872
3939,126,720.854
3940,17,76.04
3941,90,474.889
3942,26,119.919
3943,36,232.045
3944,13,103.186
3945,14,60.98
3946,6,29.34
3950,72,548.32
3951,10,73.99
3953,90,717.845
3954,5,18.355
3956,49,292.975
3957,7,41.76
3958,7,45.47
3959,25,187.455
3960,36,173.05
3962,11,46.125
3964,3,13.16
3965,3,14.945
3966,4,23.49
3967,4,29.43
3971,35,284.925
3975,102,542.3
3976,97,407.2
3977,798,3852.537
3978,250,1161.68
3979,5,23.05
3980,37,187.19
3981,50,506.13
3984,96,498.875
3987,28,158.725
3988,6,30.2
3990,1,3.9
3991,6,33.58
3992,16,95.29
3995,126,597.525
3996,80,516.917
4000,13,171.12
4001,0,0
4002,0,0
4004,0,0
4005,41,252.498
4006,24,463.49
4007,67,676.079
4008,7,243.95
4009,6,117.952
4010,7,46.425
4011,98,736.491
4012,96,588.66
4013,42,357.905
4014,118,749.945
4017,273,1582.351
4018,195,699.821
4019,131,884.015
4020,161,966.929
4021,78,439.04
4022,73,418.705
4025,9,30.83
4030,95,622.798
4031,75,657.91
4032,73,531.613
4034,284,1894.429
4035,299,1757.983
4036,49,287.69
4037,92,570.22
4051,180,1125.591
4053,313,1997.953
4054,100,557.345
4055,197,1140.536
4059,72,549.27
4060,95,624.254
4061,185,1092.644
4062,0,0
4063,0,0
4064,75,517.072
4065,80,523.049
4066,74,537.05
4067,62,395.521
4068,125,772.154
4069,400,2605.018
4070,130,792.968
4073,94,854.983
4074,266,1842.139
4075,175,1082.668
4076,50,1165.855
4077,173,1179.28
4078,195,1079.38
4101,75,785.012
4102,21,152.445
4103,75,416.239
4104,52,379.98
4105,88,633.115
4106,21,369.82
4107,57,362.92
4108,55,664.365
4109,250,1548.9
4110,130,1362.805
4111,11,64.22
4112,93,539.3
4113,172,1218.53
4114,101,682.605
4115,149,829.635
4116,192,1103.905
4117,20,291.285
4118,270,1568.215
4119,59,695.815
4120,41,283.5
4121,193,1187.299
4122,265,1818.84
4123,218,1380.471
4124,230,1512.868
4125,75,429.11
4127,201,1246.174
4128,160,964.215
4129,69,609.76
4130,114,826.36
4131,50,369.025
4132,126,783.42
4133,118,695.215
4151,83,726.47
4152,375,2151.4
4153,32,197.235
4154,94,583.361
4155,15,159.102
4156,42,284.06
4157,227,1521.373
4158,35,178.315
4159,120,654.225
4160,183,1050.984
4161,133,757.33
4163,147,973.405
4164,206,1264.565
4165,446,2726.354
4169,44,331.7
4170,146,1168.332
4171,107,837.806
4172,35,261.304
4173,73,687.26
4174,20,229.345
4178,204,1243.66
4179,164,943.95
4183,28,193.75
4184,118,590.525
4205,55,346.11
4207,641,5207.21
4208,276,2106.505
4209,563,3401.617
4210,263,1675.645
4211,686,4324.731
4212,454,3174.78
4213,366,2506.278
4214,356,3432.11
4215,181,1515.846
4216,296,1859.435
4217,212,1546.304
4218,250,1654.345
4219,0,0
4220,224,1614.501
4221,235,1319.295
