Postcode,Installation,Output
2070,26,139.462
2071,25,155.294
2072,14,106.295
2073,28,193.825
2074,49,233.81
2075,41,219.071
2076,45,411.885
2077,60,318.89
2079,16,62.74
2080,8,43.24
2081,26,104.905
2082,19,110.56
2083,6,41.46
2084,11,56.115
2085,36,321.585
2086,18,78.585
2087,34,157.58
2088,41,205.867
2089,5,13.43
2090,13,53.62
2092,23,124.595
2093,35,294.59
2094,8,32.61
2095,19,102.064
2096,31,196.325
2097,34,151.17
2099,53,292.375
2100,40,393.247
2101,33,151.765
2102,31,129.26
2103,20,100.858
2104,15,82.27
2105,9,45.705
2106,15,75.449
2107,40,189.97
2108,4,17.51
2109,0,0
2110,21,110.917
2111,27,137.995
2112,40,174.502
2113,35,341.714
2114,30,145.46
2115,15,167.59
2116,22,187.69
2117,37,156.495
2118,45,218.31
2119,19,98.235
2120,49,246.513
2121,37,198.49
2122,36,207.44
2123,0,0
2124,1,99.11
2125,33,253.145
2126,48,294.005
2127,6,142.46
2128,8,151.96
2130,10,68.886
2131,25,140.29
2132,19,74.163
2133,6,23.68
2134,3,13
2135,32,173.365
2136,14,85.15
2137,43,262.859
2138,13,173.52
2140,8,144.66
2141,48,269.89
2142,26,133.52
2143,27,152.595
2144,50,454.52
2145,152,773.282
2146,48,201.229
2147,125,784.545
2148,192,975.18
2150,12,108.99
2151,40,300.965
2152,25,148.84
2153,178,887.422
2154,102,647.343
2155,258,1302.056
2156,79,415.292
2157,25,141.049
2158,39,262.484
2159,19,114.11
2160,64,335.557
2161,81,712.98
2162,44,240.865
2163,17,170.935
2164,87,1177.99
2165,79,450.925
2166,68,398.29
2167,32,165.025
2168,77,331.405
2170,239,1493.635
2171,149,776.145
2172,9,34.283
2173,41,170.135
2174,36,158.055
2175,17,253.95
2176,121,564.38
2177,37,176.809
2178,21,149.555
2179,26,250.66
2190,63,604.65
2191,12,27.545
2192,12,81.8
2193,22,89
2194,10,198.07
2195,15,120.93
2196,48,291.675
2197,36,143.81
2198,23,92.32
2199,31,137.27
2200,74,501.66
2203,22,77.15
2204,43,188.304
2205,16,70.32
2206,37,263.595
2207,43,204.675
2208,23,107.507
2209,21,85.68
2210,56,476.584
2211,29,241.27
2212,39,215.045
2213,38,162.255
2214,11,78.45
2216,33,183.8
2217,19,96.84
2218,11,52.83
2219,14,158.725
2220,26,204.55
2221,24,127.94
2222,16,129.86
2223,35,350.575
2224,35,184.45
2225,11,41.135
2226,31,124.885
2227,21,86.615
2228,25,92.12
2229,56,384.005
2230,49,227.6
2231,14,66.652
2232,51,317.03
2233,50,220.169
2234,82,415.618
2250,265,1680.846
2251,130,586.751
2256,50,184.93
2257,114,469.405
2258,37,233.645
2259,490,2170.374
2260,84,364.775
2261,248,1048.325
2262,149,573.305
2263,157,770.47
2264,151,741.405
2265,54,344.02
2267,26,111.12
2278,28,106.46
2280,117,474.141
2281,69,264.235
2282,71,294.605
2283,163,641.715
2284,66,279.96
2285,166,1002.835
2286,37,167.195
2287,173,854.695
2289,57,203.305
2290,133,728.724
2291,43,168.005
2292,7,26.57
2293,7,93.45
2294,5,139.71
2295,27,135.53
2296,3,5.62
2297,6,16.66
2298,25,94.84
2299,34,187.47
2300,27,234.3
2302,0,0
2303,28,121.875
2304,51,490.345
2305,49,180.61
2306,3,10.57
2307,14,56.61
2308,1,10.24
2311,16,84.01
2312,15,64.225
2315,56,217.67
2316,24,115.615
2317,30,271.225
2318,86,445.147
2319,49,196.3
2320,209,1135.75
2321,104,494.47
2322,158,595.804
2323,134,651.87
2324,161,757.15
2325,159,662.59
2326,40,149.82
2327,30,141.38
2328,26,142.96
2329,34,205.83
2330,110,1010.525
2333,86,615.84
2334,14,110.47
2335,35,237.6
2336,12,98.97
2337,45,416.055
2338,23,162.55
2339,5,22.98
2340,297,1596.425
2341,12,75.84
2342,5,30.13
2343,32,128.155
2344,11,38.16
2345,9,28.69
2346,28,125.505
2347,16,69.48
2350,110,735.87
2352,26,111.18
2353,11,46.45
2354,40,181.005
2355,4,25.685
2356,3,32.77
2357,113,508.005
2358,24,141.16
2359,20,98.565
2360,131,758.05
2361,17,69.68
2365,39,184.27
2369,21,78.005
2370,76,367.355
2371,18,105.9
2372,42,158.15
2379,9,49.42
2380,75,380.79
2381,17,74.32
2382,13,71.63
2386,8,48.15
2387,1,5.94
2388,66,292.415
2390,186,833.065
2395,11,34.18
2396,24,95.66
2397,3,14.18
2398,5,29.695
2399,11,126.79
2400,139,673.81
2401,3,16.11
2402,26,116.83
2403,19,80.19
2404,21,81.17
2405,4,17.3
2406,17,110.16
2408,2,9.54
2409,2,26.72
2410,3,23.645
2411,1,13.26
2415,6,22
2420,38,186.385
2421,26,139.46
2422,58,335.12
2423,50,230.55
2424,4,12.26
2425,25,140.46
2426,3,24.7
2427,22,81.24
2428,150,643.875
2429,77,446.96
2430,325,1944.37
2431,41,240.205
2439,35,192.46
2440,123,532.049
2441,32,143.825
2443,84,327.61
2444,251,1762.37
2445,59,236.02
2446,98,457.18
2447,61,298.28
2448,83,340.92
2449,24,105.73
2450,300,1388.335
2452,79,304.415
2453,31,154.72
2454,83,378.515
2455,24,199.975
2456,126,535.865
2460,199,971.185
2462,27,121.875
2463,62,268.605
2464,51,287.08
2465,1,3.06
2466,8,25.84
2469,48,186.03
2470,111,691.83
2471,14,66.75
2472,14,50.265
2473,12,59.045
2474,95,378.655
2475,2,14.14
2476,4,19
2477,83,486.61
2478,317,1436.06
2479,53,291.32
2480,262,1307.673
2481,114,843.685
2482,75,332.495
2483,88,427.77
2484,174,783.589
2485,111,657.695
2486,298,1454.515
2487,130,825.955
2488,24,85.965
2489,58,248.455
2490,5,21.84
2500,64,343.44
2502,17,254.14
2505,10,134.18
2506,13,59.48
2508,29,266.373
2515,45,269.66
2516,22,105.529
2517,30,111.393
2518,39,173.035
2519,41,267.68
2520,0,0
2525,33,238.54
2526,45,378.26
2527,72,433.902
2528,55,284.789
2529,75,359.069
2530,134,532.914
2533,61,260.724
2534,22,107.595
2535,61,255.757
2536,139,646.982
2537,104,435.135
2538,14,54.05
2539,102,481.735
2540,198,858.835
2541,89,572.89
2545,15,62.87
2546,41,178.715
2548,82,309.435
2549,34,145.79
2550,148,583.995
2551,21,60.12
2552,0,0
2555,0,0
2556,7,91.3
2557,51,227.305
2558,35,141
2559,3,21.2
2560,217,1223.82
2563,1,3.6
2564,37,145.38
2565,76,560.674
2566,136,649.145
2567,169,1240.088
2568,2,15.8
2569,5,26.575
2570,199,1128.42
2571,65,375.475
2572,19,87.47
2573,19,111.75
2574,34,199.78
2575,93,455.941
2576,64,324.379
2577,116,688.617
2578,15,60.49
2579,44,251.667
2580,157,926.97
2581,26,174.735
2582,103,564.514
2583,36,163.4
2584,4,22.22
2585,0,0
2586,22,110.11
2587,15,75.09
2588,3,12
2590,34,199.44
2594,58,435.535
2600,26,194.88
2601,4,182.715
2602,78,481.801
2603,16,179.68
2604,16,82.625
2605,29,225.3
2606,28,369.82
2607,32,159.21
2609,13,179.26
2611,114,692.48
2612,20,103.645
2614,61,451.52
2615,95,553.247
2616,2,6.825
2617,67,355.145
2618,10,66.98
2619,38,191.305
2620,226,1511.389
2621,51,288.445
2622,39,235.755
2623,2,8.64
2624,0,0
2625,0,0
2626,3,11.88
2627,30,165.78
2628,14,101.9
2629,7,31.05
2630,72,346.6
2631,4,14.46
2632,17,57.46
2633,2,6
2640,200,1637.4
2641,81,563.518
2642,44,295.585
2643,22,120.563
2644,24,169.22
2645,6,31.135
2646,42,439.23
2647,13,156.795
2648,27,130.287
2649,0,0
2650,218,1765.438
2651,7,25.965
2652,41,278.585
2653,38,217.77
2655,6,24.85
2656,14,66.21
2658,23,92.92
2659,3,98.2
2660,26,141.836
2663,18,88.245
2665,17,96.22
2666,39,182.27
2668,4,18
2669,25,112.215
2671,61,390.095
2672,42,316.38
2675,15,236.79
2680,146,1405.345
2681,18,166.29
2700,33,158.35
2701,5,76.08
2702,6,17.7
2703,10,76.54
2705,71,529.855
2706,13,63.755
2707,10,109.44
2710,100,596.475
2711,22,247.785
2712,20,75.47
2713,43,245.57
2714,27,142.995
2715,83,469.41
2716,7,57.24
2717,6,43.741
2720,62,381.405
2721,5,46
2722,34,253.01
2725,2,5
2726,3,10.28
2727,6,30.235
2729,18,89.78
2730,5,24.1
2731,59,730.25
2732,20,259.52
2733,13,81.77
2734,1,5
2735,5,24.62
2736,13,135.88
2737,5,51.9
2738,21,109.956
2739,10,163.24
2745,143,819.655
2747,246,976.435
2748,10,58.67
2749,62,418.374
2750,151,952.629
2751,1,3
2752,21,116.13
2753,73,643.945
2754,33,181.617
2756,159,1108.747
2757,6,50.175
2758,52,301.936
2759,123,630.853
2760,142,897.715
2761,182,1039.86
2762,57,219.65
2763,111,487.048
2765,68,429.6
2766,61,560.11
2767,105,457.12
2768,112,473.045
2769,133,484.6
2770,151,859.225
2773,25,118.025
2774,60,358.522
2775,17,79.52
2776,20,71.795
2777,104,586.854
2778,13,47.299
2779,24,124.471
2780,71,424.91
2782,34,136.637
2783,16,134.465
2784,7,27.295
2785,35,133.847
2786,10,63.59
2787,29,124.66
2790,53,302.735
2791,2,11.5
2792,3,15
2793,11,48.32
2794,76,493.065
2795,231,1704.111
2797,4,13.6
2798,6,29.69
2799,15,54.34
2800,177,1418.393
2803,1,4
2804,19,91.89
2805,3,4.8
2806,8,35.25
2807,10,36.65
2808,1,11.96
2809,1,7.28
2810,21,86.63
2817,10,69.86
2818,10,46.725
2820,36,169.813
2821,120,703.41
2822,4,26.1
2823,20,144.105
2824,33,167.05
2825,20,86.375
2826,5,18.14
2827,51,300.8
2828,33,207.63
2829,62,379.82
2830,326,1976.364
2831,48,249.7
2832,29,190.35
2833,11,50.36
2834,24,102.98
2835,50,331.86
2836,23,154.25
2838,5,51.56
2839,13,84.58
2840,58,462.635
2842,18,69.48
2843,40,243.555
2844,22,83.835
2845,14,65.82
2846,3,13.32
2847,15,91.045
2848,9,37.32
2849,20,75.07
2850,157,872.946
2852,42,211.865
2864,5,33.58
2865,2,4.5
2866,16,166.99
2867,12,52.29
2868,15,61.4
2869,23,102.78
2870,61,593.34
2871,48,299.883
2873,14,69.2
2874,4,18.56
2875,16,75
2876,1,2.65
2877,42,265.06
2878,13,78.355
2879,25,207.18
2880,204,1071.545
2898,5,14.04
2899,0,0
2900,5,112.32
2901,0,0
2902,32,158.89
2903,24,117.882
2904,30,150.32
2905,76,449.745
2906,33,281.84
2911,28,232.255
2912,9,223.47
2913,81,384.847
2914,74,507.73
3000,5,130.6
3002,4,19.56
3003,7,54.04
3004,2,101.37
3006,3,31.07
3008,4,177.41
3011,34,324.735
3012,49,311.125
3013,36,168.725
3015,92,317.291
3016,74,279.165
3018,73,461.675
3019,17,105.7
3020,99,689.903
3021,175,706.845
3022,7,126.16
3023,205,977.385
3024,121,526.965
3025,44,335.805
3026,2,112.32
3027,46,194.165
3028,107,403.858
3029,478,2604.865
3030,450,2363.341
3031,35,97.22
3032,87,386.245
3033,65,279.5
3034,40,210.5
3036,30,173.915
3037,186,879.622
3038,79,444.995
3039,47,187.535
3040,105,665.99
3041,44,198.555
3042,41,296.025
3043,65,619.405
3044,54,305.772
3045,0,0
3046,63,331.435
3047,51,186.157
3048,42,185.04
3049,18,75.74
3051,13,85.25
3052,4,184.24
3053,8,42.82
3054,14,101.555
3055,33,165.058
3056,47,343.69
3057,17,66.79
3058,103,525
3059,86,445.86
3060,31,123.05
3061,47,825.195
3062,2,25
3063,8,49.24
3064,363,1811.405
3065,9,45.235
3066,30,114.407
3067,10,151.945
3068,46,197.855
3070,97,377.005
3071,49,278.24
3072,104,480.655
3073,126,626.415
3074,77,982.425
3075,53,197.07
3076,122,688.038
3078,48,375.395
3079,36,291.335
3081,38,199.575
3082,93,532.235
3083,89,439.499
3084,80,322.545
3085,42,192.575
3087,40,130.823
3088,92,379.668
3089,62,316.555
3090,8,61.485
3091,12,65.225
3093,9,35.525
3094,31,219.7
3095,106,471.051
3096,11,38.69
3097,5,27.175
3099,24,129.72
3101,49,304.5
3102,19,87.965
3103,33,187.78
3104,48,310.615
3105,24,81.055
3106,57,294.144
3107,47,206.235
3108,36,233.925
3109,61,287.795
3111,42,179.283
3113,46,216.27
3114,27,139.09
3115,26,125.895
3116,44,200.325
3121,84,285.385
3122,29,137.07
3123,18,117.91
3124,53,233.41
3125,23,97.815
3126,22,109.765
3127,49,206.513
3128,34,155.98
3129,32,142.79
3130,86,425.94
3131,40,186.125
3132,42,168.575
3133,76,405.068
3134,108,648.779
3135,43,173.78
3136,175,747.765
3137,75,394.345
3138,94,374.36
3139,108,514.652
3140,86,580.44
3141,13,60.73
3142,10,66.04
3143,16,82.63
3144,23,230.05
3145,41,239.664
3146,51,235.505
3147,43,199.121
3148,16,65.855
3149,90,476.234
3150,161,913.43
3151,15,60.915
3152,134,524.475
3153,87,668.771
3154,23,83.6
3155,99,509.835
3156,158,727.493
3158,29,105.933
3159,8,31.595
3160,35,174.2
3161,28,259.93
3162,30,201.036
3163,63,304.88
3164,2,75.4
3165,55,300.715
3166,67,308.77
3167,34,184.32
3168,27,292.83
3169,38,331.78
3170,58,375.02
3171,40,192.21
3172,63,312.892
3173,134,994.5
3174,75,264.865
3175,143,1479.505
3176,1,5.1
3177,33,142.348
3178,156,709.71
3179,22,294.01
3180,32,154.615
3181,29,116.41
3182,29,116.363
3183,21,86.085
3184,34,147.115
3185,23,97.63
3186,73,426.21
3187,56,326.32
3188,41,176.525
3189,37,315.745
3190,24,93.718
3191,20,114.785
3192,51,393.865
3193,63,315.015
3194,33,141.39
3195,125,1096.066
3196,71,295.152
3197,39,170.545
3198,66,430.775
3199,181,886.479
3200,14,62.87
3201,124,831.815
3202,4,20.32
3204,64,335.015
3205,18,155.721
3206,30,120.96
3207,22,214.813
3211,10,54.255
3212,107,447.27
3213,42,275.252
3214,66,386.072
3215,78,524.29
3216,219,898.62
3217,60,257.355
3218,42,348.117
3219,66,463.377
3220,64,442.58
3221,6,27.58
3222,153,823.199
3223,80,371
3224,94,433.627
3225,45,279.895
3226,121,519.95
3227,61,301.873
3228,113,503.405
3230,22,115.33
3231,19,100.62
3232,9,52.042
3233,10,135.825
3234,4,20.44
3235,1,5.3
3236,3,17.52
3237,3,20.64
3238,2,10.92
3239,2,7
3240,18,87.395
3241,20,93.67
3242,1,4.94
3243,2,8.1
3249,14,87.5
3250,57,277.66
3251,4,14.5
3254,4,12.74
3260,17,92.975
3264,12,82.52
3265,13,55.04
3266,5,30.1
3267,1,5.2
3268,13,86.39
3269,8,65.34
3270,6,22.27
3271,1,5.1
3272,6,24.69
3273,0,0
3274,1,5.1
3275,2,8.52
3276,4,8.67
3277,2,8.06
3278,4,15.9
3279,2,7.75
3280,100,430.275
3281,12,51.7
3282,14,57.94
3283,10,42.64
3284,13,74.42
3285,6,25.62
3286,2,5.16
3287,2,8.84
3289,4,26.2
3292,2,9.3
3293,2,20.8
3294,7,26.67
3300,43,188.81
3301,11,53.37
3302,2,5
3303,1,5.98
3304,15,57.865
3305,52,240.1
3309,0,0
3310,3,11.22
3311,9,37.355
3312,7,37.26
3314,4,13.72
3315,8,38.66
3317,0,0
3318,7,31.62
3319,5,18.83
3321,17,78.56
3322,1,3
3323,0,0
3324,5,24.22
3325,3,37.09
3328,17,82.38
3329,1,3
3330,2,8.12
3331,69,335.58
3332,16,74.288
3333,10,43.27
3334,4,16.33
3335,60,430.48
3336,0,0
3337,248,1129.13
3338,163,668.915
3340,139,592.835
3341,12,66.6
3342,31,137.215
3345,12,59.61
3350,194,1404.684
3351,67,295.98
3352,121,577.925
3353,0,0
3354,0,0
3355,26,230.17
3356,60,331.95
3357,23,181.17
3358,0,0
3360,3,15.1
3361,2,10.3
3363,27,159.15
3364,11,40.75
3370,13,100.56
3371,11,49.32
3373,19,69.96
3374,4,15
3375,0,0
3377,48,167.325
3378,2,8.67
3379,8,24.9
3380,36,166.23
3381,12,53.25
3384,4,16.775
3385,6,22.22
3387,4,16.44
3388,8,31.33
3390,10,45.74
3391,2,22.65
3392,4,19.94
3393,17,131.82
3395,1,5.04
3396,3,74.36
3400,86,494.225
3401,32,167.01
3402,0,0
3407,6,24.74
3409,11,52.89
3412,6,16.28
3413,0,0
3414,15,90.56
3415,0,0
3418,15,63.02
3419,2,8.7
3420,0,0
3423,3,8.18
3424,4,65.52
3427,26,164.065
3428,8,49.4
3429,211,1071.489
3430,2,10.4
3431,27,107.555
3432,1,10
3433,2,15.1
3434,39,220.81
3435,24,134.28
3437,76,462.901
3438,27,207.8
3440,16,75.82
3441,12,52.56
3442,73,348.27
3444,118,591.017
3446,26,105.51
3447,8,38.175
3448,13,56.71
3450,98,366.92
3451,64,270.984
3453,28,143.4
3458,28,133.195
3460,17,112.4
3461,53,225.878
3462,14,60.96
3463,30,204.49
3464,8,39.74
3465,74,395.035
3467,15,65.5
3468,3,15.5
3469,4,32.84
3472,17,78.345
3475,8,27.51
3477,11,48.83
3478,18,102.907
3480,15,171.005
3482,9,146.18
3483,13,49.54
3485,1,5.2
3487,1,5
3488,0,0
3489,0,0
3490,14,154.93
3491,4,15
3494,2,9.1
3496,43,321.55
3498,25,135.791
3500,179,1613.821
3501,11,54.506
3502,0,0
3505,35,178.95
3506,0,0
3507,2,4.5
3509,5,22.9
3512,2,6
3515,13,63.26
3516,11,75.745
3517,25,127.695
3518,18,141.182
3520,3,36.36
3521,5,22.52
3522,3,14.16
3523,50,230.3
3525,11,62.735
3527,7,88.96
3529,0,0
3530,2,8.5
3531,6,33.5
3533,6,21.1
3537,10,61.191
3540,4,30.57
3542,7,29.6
3544,5,33.17
3546,4,17.84
3549,9,68.24
3550,143,858.616
3551,209,1326.202
3552,0,0
3554,0,0
3555,77,576.735
3556,62,239.807
3557,5,42.105
3558,8,28.85
3559,4,50.155
3561,44,418.7
3562,1,5.2
3563,5,17.7
3564,154,1130.12
3565,0,0
3566,3,12.98
3567,9,112.3
3568,42,424.145
3570,15,55.945
3571,6,33.98
3572,1,3
3573,3,9.16
3575,6,24.44
3576,1,5
3579,63,635.34
3580,16,72.445
3581,2,12
3583,8,51.48
3584,17,131.74
3585,91,1094.11
3586,4,30.07
3588,8,158.19
3589,2,8.63
3590,4,60.18
3591,0,0
3594,8,40.315
3595,14,57.2
3596,1,5.2
3597,11,50.2
3599,0,0
3607,2,102.28
3608,25,223.645
3610,23,112.645
3612,26,119.545
3614,11,71.42
3616,49,224.455
3617,2,7.04
3618,9,63.92
3619,11,128.62
3620,73,528.24
3621,27,151.22
3622,3,16.42
3623,13,56.47
3624,7,76.595
3629,74,413.95
3630,200,1088.755
3631,133,1062.005
3632,8,52.58
3633,8,35.405
3634,19,132.32
3635,4,18.64
3636,48,267.985
3637,11,129.41
3638,29,155.9
3639,11,57.9
3640,18,342.38
3641,21,152.08
3643,7,94.95
3644,94,1126.46
3646,11,51.115
3647,0,0
3649,5,25.44
3658,63,274.215
3659,10,57.2
3660,61,258.65
3661,9,23.62
3662,0,0
3663,6,32.96
3664,19,222.94
3665,6,27.19
3666,55,278.615
3669,23,182.845
3670,7,24.86
3671,6,41.86
3672,81,415.53
3673,11,50.39
3675,18,75.255
3676,6,18.96
3677,129,592.83
3678,53,285.205
3682,4,27.5
3683,15,55.86
3685,26,211.34
3687,11,40
3688,7,34.96
3689,11,55.97
3690,195,1188.624
3691,67,316.702
3694,0,0
3695,3,8.19
3697,6,26.64
3698,7,28.48
3699,2,5.98
3700,8,69.43
3701,14,85.825
3704,0,0
3705,1,3.06
3707,13,52.15
3708,0,0
3709,1,4.505
3711,9,36.735
3712,1,4.42
3713,12,67.715
3714,38,215.99
3715,3,8.38
3717,38,160.095
3718,2,6.09
3719,9,36.18
3720,9,46.065
3722,52,271.38
3723,35,196.1
3724,0,0
3725,4,13.57
3726,5,18.75
3727,2,9.065
3728,5,21.72
3730,100,503.04
3732,2,6.06
3733,5,114.855
3735,2,8.8
3736,1,20.4
3737,29,122.435
3738,3,9
3739,0,0
3740,16,81.55
3741,35,186.71
3744,5,20.315
3746,6,26.175
3747,34,134.7
3749,17,154.93
3750,87,447.99
3751,2,68.98
3752,119,504.88
3753,24,95.285
3754,264,1042.663
3755,2,8.25
3756,120,511.89
3757,80,368.746
3758,21,90.49
3759,15,99.343
3760,0,0
3761,10,45.655
3762,1,4.59
3763,24,116
3764,62,307.905
3765,41,292.175
3766,9,28.71
3767,6,23.71
3770,13,165.485
3775,34,230.87
3777,73,428.115
3778,0,0
3779,7,33.78
3781,17,67.9
3782,39,158.885
3783,19,80.31
3786,7,21.06
3787,3,11.605
3788,9,63.685
3789,1,5
3791,5,20.5
3792,5,20.71
3793,22,221.75
3795,16,216.995
3796,65,251.918
3797,25,101.885
3799,44,190.125
3802,126,538.535
3803,56,459.52
3804,52,283.715
3805,272,1183.085
3806,193,903.55
3807,37,189.325
3808,13,82.905
3809,72,312.25
3810,321,1568.412
3812,10,63.765
3813,3,30.5
3814,16,86.39
3815,20,81.32
3816,22,92.57
3818,116,573.65
3820,109,695.303
3821,21,98.86
3822,2,9
3823,12,66.285
3824,34,145.75
3825,104,634.4
3831,20,86.585
3832,7,50.76
3833,0,0
3835,5,15.44
3840,79,551.365
3842,16,55.25
3844,159,838.255
3847,14,60.615
3850,59,513.56
3851,55,245.445
3852,0,0
3853,0,0
3854,8,40.64
3856,20,93.59
3857,2,9.59
3858,29,121.4
3859,9,72.825
3860,47,271.645
3862,39,171.195
3864,1,6.24
3865,4,42.083
3869,8,35.63
3870,6,29.34
3871,17,88.61
3873,1,6
3874,6,22.09
3875,99,437.721
3878,7,32.74
3880,31,99.66
3882,14,77.853
3885,27,115.28
3886,5,16.555
3887,3,16.66
3888,28,115.468
3889,8,30.63
3890,4,10.87
3891,2,1.96
3892,6,31.376
3893,0,0
3895,2,14.42
3896,4,25.55
3898,10,36.795
3900,1,4.42
3902,1,2.5
3903,7,27.485
3904,28,124.444
3909,42,214.31
3910,89,435.477
3911,30,217.84
3912,79,373.37
3913,28,139.085
3915,67,314.755
3916,7,47.3
3918,31,165.07
3919,14,47.04
3921,7,24.98
3922,93,502.05
3923,5,21.06
3925,26,163.37
3926,38,190.705
3927,18,76.458
3928,7,90.3
3929,14,71.8
3930,88,439.476
3931,111,467.96
3933,9,95.46
3934,91,399.722
3936,84,390.57
3937,17,102.81
3938,28,113.98
3939,100,481.02
3940,20,65.59
3941,76,361.885
3942,18,95.244
3943,15,84.062
3944,8,64.16
3945,14,54.75
3946,1,4.5
3950,50,199.915
3951,10,38.795
3953,62,275.855
3954,1,4
3956,34,147.005
3957,2,5.32
3958,1,4.505
3959,5,23.51
3960,28,226.72
3962,7,23.47
3964,0,0
3965,3,13.6
3966,5,19.58
3967,1,4
3971,29,114.195
3975,116,499.755
3976,122,468.58
3977,813,3169.965
3978,174,703.185
3979,4,15.42
3980,44,185.99
3981,49,274.35
3984,70,277.38
3987,17,75.035
3988,10,49.945
3990,1,4.5
3991,7,30.85
3992,9,37.13
3995,116,476.87
3996,67,279.415
4000,14,92.249
4001,1,3.12
4002,0,0
4004,0,0
4005,33,218.895
4006,17,305.03
4007,50,397.029
4008,8,233.1
4009,4,70.72
4010,6,47.42
4011,68,471.127
4012,96,509.427
4013,25,250.13
4014,99,631.59
4017,253,1273.5
4018,96,438.845
4019,132,822.17
4020,153,842.65
4021,54,258.505
4022,67,214.97
4025,10,26.43
4030,60,381.875
4031,70,376.36
4032,55,354.74
4034,279,1463.031
4035,198,1069.645
4036,47,239.12
4037,64,375.93
4051,140,952.757
4053,204,1099.395
4054,86,424.735
4055,146,743.641
4059,36,192.995
4060,58,322.495
4061,112,556.69
4062,0,0
4063,0,0
4064,45,268.44
4065,55,417.432
4066,48,453.345
4067,26,179.956
4068,83,525.925
4069,294,1683.055
4070,105,556.62
4073,67,516.755
4074,161,905.037
4075,122,712.985
4076,41,643.235
4077,148,848.23
4078,151,777.29
4101,55,512.485
4102,32,224.24
4103,68,310.709
4104,29,168.815
4105,72,459.135
4106,14,130.79
4107,39,340.67
4108,47,309.06
4109,235,1228.725
4110,68,728.275
4111,4,36.94
4112,67,380.435
4113,149,784.18
4114,110,674.69
4115,136,767.455
4116,149,794.35
4117,17,134.1
4118,250,1311.38
4119,36,231.89
4120,27,149.445
4121,152,757.08
4122,216,1266.779
4123,179,886.596
4124,214,1120.155
4125,61,416.705
4127,189,1183.91
4128,123,710.96
4129,50,342.6
4130,86,465.35
4131,61,443.01
4132,134,900.14
4133,119,683.46
4151,67,424.585
4152,252,1300.13
4153,18,118.405
4154,87,507.593
4155,14,105.03
4156,44,274.485
4157,161,947.82
4158,22,86.76
4159,100,502.74
4160,157,848.36
4161,112,540.15
4163,109,685.28
4164,151,774.79
4165,327,1631.67
4169,29,200.545
4170,126,676.55
4171,86,521.76
4172,23,207.485
4173,70,432.535
4174,17,228.66
4178,150,814.51
4179,129,659.663
4183,24,187.56
4184,93,400.64
4205,35,160.81
4207,469,2818.545
4208,196,1066.95
4209,350,2222.1
4210,221,1299.89
4211,565,3122.279
4212,351,2169.807
4213,238,1546.195
4214,282,2118.906
4215,136,1154.747
4216,260,1348.555
4217,156,1087.567
4218,196,1159.145
4219,1,10.07
4220,220,1412.065
4221,181,931.745
4223,100,601.025
4224,26,143.525
4225,14,124.11
4226,213,1200.175
4227,169,911.025
4228,72,431.378
4230,0,0
4237,0,0
4270,56,332.63
4271,7,36.985
4272,63,378.3
4275,41,214.7
4276,0,0
4280,220,1114.125
4285,226,1224.585
4287,9,48.64
4300,422,2553.49
4301,161,914.63
