Postcode,Installation,Output
4341,227,998.411
4342,33,178.65
4343,102,530.8
4344,19,117.8
4345,0,0
4346,14,62.27
4347,17,108.66
4350,544,2800.524
4352,274,1329.523
4353,3,12
4354,10,40.58
4355,33,121.58
4356,27,131.6
4357,22,159.63
4358,20,76.42
4359,20,73.9
4360,10,51.06
4361,20,137.46
4362,30,164.045
4363,8,31.674
4364,1,4.76
4365,4,8.62
4370,120,567.655
4371,6,19.9
4372,1,5
4373,6,23.49
4374,4,19.32
4375,2,35
4376,3,108.96
4377,4,15.8
4378,6,20.22
4380,53,244.055
4381,6,38.5
4382,6,36.02
4383,13,50.7
4384,0,0
4385,11,50.05
4387,18,105.62
4388,6,28.74
4390,42,309.87
4400,23,152.11
4401,55,224.065
4402,5,20.49
4403,7,58.75
4404,0,0
4405,105,613.515
4406,19,127.23
4407,5,16.04
4408,5,32.36
4410,14,92.815
4411,6,26.46
4412,0,0
4413,71,238.44
4415,16,64.59
4416,7,38.17
4417,10,50.95
4418,0,0
4419,7,22.44
4420,14,84.94
4421,19,89.45
4422,4,26.12
4423,0,0
4424,0,0
4425,0,0
4426,1,5.3
4427,6,24.805
4428,2,7.5
4454,18,92.92
4455,72,565.73
4461,1,5
4462,0,0
4465,19,169.35
4467,1,1.6
4468,1,6.12
4470,39,206.41
4472,11,61.67
4474,0,0
4475,0,0
4477,6,35.96
4478,8,41.89
4479,0,0
4480,7,39.77
4481,0,0
4482,0,0
4486,7,49.5
4487,22,162.76
4488,1,5
4489,0,0
4490,13,70.76
4491,3,9
4492,3,22.3
4493,2,8.72
4494,2,15
4496,1,3
4497,6,27.96
4498,1,2.6
4500,448,2323.7
4501,73,319.975
4502,98,463.3
4503,396,1838.425
4504,239,1229.65
4505,248,1223.929
4506,212,1027.63
4507,232,961.8
4508,162,738.445
4509,334,1596.49
4510,544,2477.03
4511,128,483.395
4512,43,237.34
4514,93,487.898
4515,39,228.805
4516,54,273.54
4517,20,100.6
4518,78,370.073
4519,106,489.79
4520,178,909.88
4521,58,263.871
4550,55,214.92
4551,609,2456.925
4552,120,404.96
4553,99,452.15
4554,22,104.19
4555,69,287.9
4556,420,1899.445
4557,151,735.965
4558,116,714.32
4559,73,451.51
4560,362,1662.71
4561,102,440.215
4562,122,567.615
4563,103,467.835
4564,118,528.045
4565,185,768.3
4566,123,591.359
4567,109,508.43
4568,58,433.12
4569,23,110.62
4570,430,2038.321
4571,11,36.915
4572,15,64.1
4573,250,1151.815
4574,12,43.81
4575,269,1196.9
4580,59,238.735
4581,25,138.21
4600,16,84.25
4601,14,37.11
4605,29,181.07
4606,27,98.58
4608,12,45
4610,96,384.2
4611,1,5
4612,4,15.64
4613,10,35.25
4614,21,91.69
4615,88,339.57
4620,6,15.325
4621,15,31.125
4625,12,72.911
4626,16,155.07
4627,8,65.5
4630,15,56.98
4650,255,1240.624
4655,709,2773.476
4659,59,212.415
4660,81,329.51
4662,7,32.41
4670,723,3127.566
4671,65,321.696
4673,4,20
4674,11,52.51
4676,3,12.5
4677,42,174.785
4678,10,49.08
4680,368,1824.945
4694,2,11.5
4695,12,47.28
4697,2,7.42
4699,2,16.61
4700,105,487.255
4701,294,1122.375
4702,225,941.993
4703,183,703.495
4704,2,9.5
4705,2,10.72
4706,0,0
4707,9,34.16
4709,2,22
4710,31,107.915
4711,14,38.785
4712,1,6
4713,0,0
4714,18,66.19
4715,40,295.665
4716,8,38.6
4717,12,77.424
4718,11,47.3
4719,10,55.3
4720,102,625.835
4721,30,181.735
4722,11,74.665
4723,15,126.24
4724,3,13
4725,16,78.74
4726,2,10.1
4727,2,9.5
4728,2,34
4730,45,255.95
4731,6,30.48
4732,7,41.58
4733,1,6
4735,7,62.19
4736,2,8.6
4737,85,386.402
4738,17,85.35
4739,7,30.86
4740,558,3362.135
4741,80,395.135
4742,3,13.5
4743,1,6
4744,18,162.04
4745,12,65.95
4746,0,0
4750,59,282.63
4751,34,152.65
4753,38,197.235
4754,19,83.37
4756,8,39.7
4757,1,3
4798,13,63
4799,24,111.8
4800,136,513.42
4802,99,465.46
4803,0,0
4804,33,224.42
4805,87,383.155
4806,23,85.885
4807,106,536.915
4808,8,64.88
4809,11,47.74
4810,112,805.75
4811,81,432.07
4812,124,508.245
4814,320,1783.945
4815,157,632.835
4816,101,442.485
4817,256,1129
4818,262,1234.715
4819,20,65.005
4820,94,576.65
4821,34,198.04
4822,18,143.18
4823,18,113.07
4824,18,184.04
4825,111,672.04
4828,1,18.72
4829,7,76.94
4830,8,88.83
4849,12,49.66
4850,96,388.68
4852,45,261.24
4854,45,224
4855,5,24.36
4856,13,55.64
4857,0,0
4858,17,108.65
4859,8,32.46
4860,58,275.611
4861,10,40.89
4865,60,287.546
4868,168,729.032
4869,132,578.945
4870,426,2689.791
4871,59,490.332
4872,28,161.227
4873,57,442.93
4874,0,0
4875,14,125
4876,0,0
4877,29,245.6
4878,102,537.536
4879,162,746.167
4880,99,655.9
4881,30,201.92
4882,11,50.57
4883,34,253.85
4884,22,107.5
4885,31,114.175
4886,2,6.75
4887,13,64.735
4888,9,37.12
4890,3,20.46
4891,6,65.18
4892,3,15.24
4895,17,109.918
5000,46,538.474
5001,2,8.91
5006,28,207.089
5007,23,146.948
5008,69,422.577
5009,25,178.29
5010,33,144.105
5011,68,482.64
5012,62,303.63
5013,66,563.68
5014,81,342.52
5015,35,231.93
5016,51,307.58
5017,35,136.475
5018,53,207.855
5019,64,318.26
5020,18,101.8
5021,32,153.27
5022,93,463.008
5023,75,424.36
5024,80,418.265
5025,57,289.27
5031,52,334.79
5032,62,411.5
5033,34,265.41
5034,48,360.308
5035,31,216.357
5037,53,270.9
5038,62,325.535
5039,44,256.14
5040,16,81.34
5041,56,287.395
5042,64,300.55
5043,93,493.29
5044,68,413.255
5045,47,231.665
5046,43,206.365
5047,52,225.99
5048,92,455.63
5049,68,301.78
5050,33,160.75
5051,108,530.053
5052,33,205.13
5061,57,390.158
5062,98,687.295
5063,57,532.375
5064,73,358.945
5065,58,368.885
5066,101,527.08
5067,48,298.365
5068,54,260.74
5069,49,339.459
5070,77,376.278
5071,0,0
5072,85,434.42
5073,71,373.77
5074,81,531.475
5075,74,364.16
5076,60,264.07
5081,56,322.11
5082,78,438.13
5083,25,128.59
5084,59,407.595
5085,198,691.555
5086,119,545.39
5087,61,295.665
5088,32,212.79
5089,28,128.025
5090,41,225.445
5091,59,226.44
5092,80,403.67
5093,65,274.93
5094,20,239.41
5095,128,662.485
5096,87,410.15
5097,64,307.435
5098,76,320.24
5106,6,88.32
5107,166,888.575
5108,285,1409.565
5109,120,557.12
5110,74,544.47
5111,1,5
5112,99,522.51
5113,99,490.29
5114,242,1085.745
5115,61,271.44
5116,59,276.445
5117,36,240.42
5118,161,833.255
5120,24,429.29
5121,19,123.85
5125,106,482.088
5126,46,210.82
5127,43,199.97
5131,8,51.99
5132,1,6
5133,2,16
5134,3,46.1
5136,7,28
5137,3,25.5
5138,7,64.54
5139,7,65.985
5140,4,19.26
5141,2,8.2
5142,5,12.62
5144,7,26.24
5150,0,0
5151,2,9.06
5152,34,292.054
5153,59,400.04
5154,21,95.86
5155,29,159.23
5156,11,53.7
5157,22,117.33
5158,172,749.105
5159,217,1035.845
5160,26,540.4
5161,59,238.83
5162,227,1013.93
5163,98,423.045
5164,33,138.905
5165,30,130.64
5166,10,29.55
5167,34,140.27
5168,53,231.687
5169,145,678.935
5170,3,12.68
5171,56,471.635
5172,39,243.77
5173,113,512.755
5174,33,127.56
5175,0,0
5201,22,126.36
5202,19,99.54
5203,15,146.565
5204,56,318.395
5207,0,0
5210,17,82.862
5211,164,839.54
5212,26,126.553
5213,21,98.18
5214,108,450.41
5220,1,2
5221,7,23.84
5222,10,35.24
5223,28,170.08
5231,15,68.735
5232,2,9.5
5233,19,135.28
5234,14,86.64
5235,21,91.35
5236,2,5.5
5237,2,7
5238,64,301.13
5240,5,50.06
5241,31,211.81
5242,18,139.04
5243,12,111.992
5244,40,252.275
5245,12,64.92
5250,20,119.62
5251,102,622.195
5252,52,257.65
5253,206,1286.565
5254,22,203.76
5255,82,462.965
5256,17,93.59
5259,25,154.15
5260,16,62.34
5261,0,0
5262,2,8.5
5263,1,3
5264,23,162.56
5265,7,28
5266,10,52.5
5267,15,102.42
5268,48,258.14
5269,5,37.5
5270,6,31.1
5271,41,257.285
5272,6,29
5273,1,4.94
5275,28,156.38
5276,12,65.92
5277,39,171.8
5278,6,22.08
5279,9,34.32
5280,71,321.39
5290,121,769.84
5291,84,470.25
5301,7,30.825
5302,8,35.46
5303,5,21
5304,15,70.6
5306,0,0
5307,6,33.6
5308,1,3
5309,3,13
5310,0,0
5311,6,31.33
5312,0,0
5320,21,123.12
5321,7,25.62
5322,6,28.78
5330,32,133.85
5331,1,2
5332,7,34.2
5333,72,316.62
5340,19,83.5
5341,87,603.28
5342,16,129.6
5343,61,362.29
5344,17,123.34
5345,67,406.98
5346,9,43.75
5350,4,113.57
5351,45,229.43
5352,57,498.03
5353,41,224.865
5354,5,16.5
5355,61,388.58
5356,7,32.48
5357,8,29.58
5360,5,17.36
5371,7,36
5372,23,163.14
5373,27,103.55
5374,24,132.539
5381,0,0
5400,6,18.5
5401,3,13.66
5410,5,28.5
5411,3,14.27
5412,8,40.26
5413,10,64.45
5414,2,8
5415,4,28.38
5416,7,39.85
5417,24,155.03
5418,0,0
5419,3,11.7
5420,3,15
5421,5,26
5422,21,86.39
5431,8,35.5
5432,2,12.16
5433,20,95.75
5434,4,26
5440,3,80
5451,8,33.2
5452,3,28.6
5453,44,313.18
5454,8,60.24
5455,0,0
5460,6,30.5
5461,18,110.18
5462,7,49
5464,3,14
5470,0,0
5471,0,0
5472,1,2.08
5473,11,34.5
5480,15,62.2
5481,7,34
5482,2,10.9
5483,3,14
5485,8,42.35
5490,3,13.14
5491,19,97.87
5493,2,10
5495,7,31.5
5501,70,372.6
5502,9,57.82
5510,1,3
5520,7,48
5521,0,0
5522,20,130.69
5523,20,81.58
5540,165,857.34
5550,5,30.81
5552,1,4.5
5554,50,287.146
5555,4,15.56
5556,38,185.326
5558,56,272.24
5560,3,40
5570,7,31.25
5571,16,68.38
5572,0,0
5573,22,120.08
5575,27,122.05
5576,14,50.3
5577,14,95.75
5580,5,21.53
5581,9,37
5582,14,60.92
5583,12,41.71
5600,86,555.92
5601,15,64
5602,19,117.76
5603,3,13.2
5604,2,10
5605,20,95.2
5606,88,517.11
5607,58,327.06
5608,122,621.63
5609,22,109.96
5611,0,0
5630,0,0
5631,15,137.74
5632,0,0
5633,3,40.5
5640,7,44
5641,6,27
5642,1,5
5650,1,5
5651,0,0
5652,8,92.4
5653,0,0
5654,3,40.25
5655,1,5
5660,0,0
5661,3,28
5670,7,61.22
5671,1,5
5680,23,173.52
5690,31,312.75
5700,98,760.605
5701,0,0
5710,28,156.54
5713,1,15
5717,1,24
5719,0,0
5720,1,5
5722,0,0
5723,1,10
5724,0,0
5725,46,344.78
5730,1,10
5731,2,20.2
5732,33,146.56
5733,1,20
5734,0,0
5875,0,0
5950,0,0
6000,15,201.155
6001,0,0
6003,7,77.96
6004,9,107.364
6005,6,234.775
6006,36,207.66
6007,42,257.36
6008,68,385.065
6009,87,530.128
6010,109,463.504
6011,42,211.424
6012,37,230.131
6013,0,0
6014,89,460.72
6015,42,213.658
6016,39,145.842
6017,25,550.14
6018,221,1067.523
6019,77,313.925
6020,152,632.18
6021,145,696.895
6022,44,165.885
6023,96,395.11
6024,79,291.55
6025,226,938.595
6026,195,819.414
6027,282,1287.107
6028,225,1029.215
6029,15,65.53
6030,368,1414.725
6031,213,1129.62
6032,5,73.14
6033,6,30.7
6034,24,90.82
6035,156,590.54
6036,139,564.37
6037,42,162.29
6038,364,986.46
6041,20,212.73
6042,3,14.86
6043,0,0
6044,15,89.52
6050,77,398.21
6051,44,219.94
6052,44,169.95
6053,105,509.151
6054,128,707.167
6055,325,1615.467
6056,338,1743.812
6057,136,554.265
6058,117,596.455
6059,127,510.91
6060,91,390.44
6061,155,536.065
6062,182,729.64
6063,120,457.175
6064,149,611.17
6065,698,3404.9
6066,130,494.12
6067,0,0
6068,2,8.135
6069,595,2409.544
6070,31,141.98
6071,41,246.225
6072,8,28.59
6073,36,201.03
6074,13,60.83
6076,187,946.374
6077,22,101.505
6078,15,198.624
6079,0,0
6081,49,196.11
6082,29,162.83
6083,45,214.642
6084,144,949.5
6090,28,661.58
6100,63,320.723
6101,77,445.72
6102,47,432.372
6103,119,376.58
6104,84,609.532
6105,85,854.599
6106,20,483.005
6107,302,1270.262
6108,165,590.865
6109,107,595.02
6110,352,1341.474
6111,222,980.075
6112,647,2703.846
6121,38,219.755
6122,309,1283.484
6123,18,73.25
6124,15,74.95
6125,41,224.62
6126,7,35.12
6147,93,352.52
6148,131,500.117
6149,124,556.736
6150,89,428.835
6151,59,260.86
6152,141,550.837
6153,132,602.71
6154,76,592.22
6155,520,2683.277
6156,95,414.41
6157,72,297.602
6158,42,179.225
6159,13,93.07
6160,43,195.8
6161,1,63.7
6162,79,291.37
6163,400,1863.646
6164,612,2461.2
6165,5,177.24
6166,96,669.224
6167,264,1162.375
6168,215,1026.16
6169,368,1363.865
6170,208,750.48
6171,561,2069.126
6172,135,624.865
6173,148,635.14
6174,63,227.31
6175,60,237.27
6176,9,39.995
6180,105,376.94
6181,5,19.74
6207,26,115.43
6208,191,824.5
6209,24,101.99
6210,861,3718.377
6211,131,531.01
6213,11,54.22
6214,11,36.92
6215,58,389.955
6218,17,43.31
6220,53,251.855
6221,7,27.6
6223,2,9.57
6224,13,67.22
6225,98,435.615
6226,14,61.786
6227,16,63.375
6228,0,0
6229,2,69.64
6230,329,1214.8
6231,0,0
6232,104,357.84
6233,237,810.327
6236,33,118.76
6237,36,141.125
6239,67,272.137
6240,6,32.5
6243,0,0
6244,20,97.47
6251,4,40.87
6252,2,15.4
6253,9,28.24
6254,7,44.735
6255,54,212.605
6256,0,0
6258,37,202.95
6260,16,161.65
6262,4,22.45
6271,52,328.18
6275,20,85.24
6280,253,1094.366
6281,74,296.942
6282,18,102.672
6284,13,57.25
6285,70,304.771
6286,9,33.033
6288,5,18.88
6290,10,43.92
6302,48,263.625
6304,32,119.195
6306,20,91.156
6308,22,77.44
6309,4,24.54
6311,8,27.83
6312,82,368.55
6313,5,16.81
6315,33,115.59
6316,10,27.06
6317,39,174.99
6318,9,43.53
6320,4,15.18
6321,2,7.08
6322,1,1.68
6323,9,29.96
6324,33,171.865
6326,5,19.75
6327,4,20.3
6328,2,23
6330,237,922.566
6331,0,0
6332,0,0
6333,71,240.426
6335,11,48.56
6336,3,14.05
6337,1,2
6338,6,61.655
6341,3,8.56
6343,0,0
6346,1,3
6348,0,0
6350,5,30
6351,0,0
6352,2,7
6353,3,17.28
6355,1,3.12
6356,1,5
6357,0,0
6358,0,0
6359,5,20.7
6361,3,9.5
6363,2,7
6365,10,88.88
6367,3,30.5
6368,0,0
6369,11,103.46
6370,8,18.2
6372,1,2.08
6373,1,5
6375,12,55.95
6383,13,49.82
6384,0,0
6385,0,0
6386,0,0
6390,17,74.395
6391,11,80.25
6392,2,21.25
6393,4,11
6394,4,15
6395,24,86.729
6396,4,10.6
6397,0,0
6398,6,21.872
6401,68,368.155
6403,6,19.23
6405,1,1.785
6407,9,37.76
6409,3,11.5
6410,14,54.74
6411,1,10
6412,0,0
6413,0,0
6414,0,0
6415,25,121.385
6418,13,33.64
6419,2,6.06
6420,0,0
6421,0,0
6422,0,0
6423,0,0
6424,0,0
6425,1,4
6426,17,86.72
6427,0,0
6428,4,20.85
6429,9,34.96
6430,125,752.33
6431,0,0
6432,35,153.02
6433,0,0
6434,2,14.88
6436,1,30.24
6437,0,0
6438,1,12.72
6440,2,14.15
6442,1,3.5
6443,3,58.28
6445,0,0
6446,0,0
6447,0,0
6448,0,0
6450,4,19
6460,6,20.4
6461,3,11.04
6462,2,4.308
6465,0,0
6466,1,3.12
6467,0,0
6468,0,0
6472,2,6
6473,0,0
6475,3,12.12
6476,0,0
6477,4,19.12
6479,2,6.12
6480,0,0
6484,0,0
6485,7,22
6487,0,0
6488,3,11.91
6489,1,5
6490,2,7
6501,18,121.355
6502,16,111.66
6503,51,411.312
6504,4,23.08
6505,0,0
6506,0,0
6507,5,16.2
6509,1,3.06
6510,26,226.01
6511,4,33
6512,1,3
6513,0,0
6514,7,28.48
6515,2,3.5
6516,31,178.67
6517,3,7.5
6518,5,96.16
6519,10,35.73
6521,6,60
6522,6,26.175
6525,42,198.23
6528,6,20.37
6530,239,1111.17
6531,0,0
6532,60,355.99
6535,14,118.815
6536,26,223.95
6537,0,0
6556,19,86.535
6558,9,53.28
6560,13,34.652
6562,28,106.92
6564,4,17.54
6566,48,176.46
6567,9,29.8
6568,2,10.5
6569,8,34.7
6571,0,0
6572,0,0
6574,0,0
6575,0,0
6603,4,13.18
6605,0,0
6606,2,6.8
6608,2,13.07
6609,5,86.16
6612,0,0
6613,0,0
6616,0,0
6620,6,27.54
6623,8,29.3
6625,0,0
6627,1,6.12
6628,0,0
6630,3,40.845
6631,0,0
6632,0,0
6635,1,60
6638,2,3
6639,0,0
6640,0,0
6642,1,6
6643,0,0
6646,2,115.5
6701,4,17.407
6705,0,0
6707,2,9.9
6710,0,0
6713,0,0
6714,29,143.712
6716,0,0
6718,12,83.2
6720,0,0
6721,2,118.8
6722,2,11.62
6725,10,158.975
6726,0,0
6728,3,28.42
6740,1,5.886
6743,16,98.36
6751,1,3
6753,12,242.285
6754,0,0
6758,0,0
6760,0,0
6765,0,0
6770,0,0
6798,5,25
6799,2,10.5
6872,0,0
6901,1,4.5
6902,0,0
6903,0,0
6904,0,0
6906,0,0
6907,0,0
6909,0,0
6910,0,0
6911,1,0.41
6912,0,0
6913,0,0
6914,0,0
6915,0,0
6916,0,0
6917,0,0
6918,0,0
6920,0,0
6921,1,2.55
6922,1,3
6923,1,5
6924,1,3.06
6926,0,0
6929,0,0
6931,0,0
6933,1,3.06
6934,1,2.65
6935,1,4.48
6941,0,0
6943,0,0
6944,0,0
6946,0,0
6947,0,0
6951,0,0
6952,0,0
6953,0,0
6954,0,0
6955,0,0
6956,0,0
6957,0,0
6959,0,0
6963,0,0
6964,0,0
6966,1,20.16
6968,0,0
6979,0,0
6981,0,0
6982,0,0
6984,1,1.6
6985,0,0
6988,0,0
6989,0,0
6990,0,0
6991,1,6
6992,1,3.41
7000,20,269.441
7001,0,0
7002,0,0
7004,12,40.35
7005,28,123.8
7006,0,0
7007,11,42.32
7008,21,87.255
7009,24,180.3
7010,33,148.385
7011,38,133.54
7012,5,19.5
7015,29,103.69
7016,7,22.75
7017,19,81.82
7018,56,235.205
7019,11,36.71
7020,10,39
7021,8,30.28
7022,4,21.4
7023,3,13.75
7024,1,5.25
7025,12,58.17
7026,5,21.4
7027,0,0
7030,62,269.6
7050,48,225.885
7051,2,7
7052,15,63.335
7053,6,24.6
7054,24,112.72
7055,1,10
7109,34,151.27
7112,17,73.27
7113,8,35.06
7116,6,22.995
7117,1,5
7119,0,0
7120,10,46.5
7140,39,230.73
7150,14,53.475
7155,6,22.9
7162,2,12.6
7163,5,30.78
7170,23,235.74
7171,8,32.255
7172,14,55.52
7173,25,91.265
7174,1,4.16
7175,0,0
7176,1,2.2
7177,3,28
7178,2,5.07
7179,3,7.66
7180,3,10.25
7182,3,12.4
7183,0,0
7184,4,18.7
7185,1,3
7186,0,0
7187,1,2.08
7190,14,78.13
7209,3,12.7
7210,14,80.98
7211,0,0
7212,11,141.46
7213,1,4.5
7214,10,37.08
7215,34,144.05
7216,20,117.1
7248,43,231.64
7249,36,205.63
7250,154,659.661
7252,20,66.76
7253,30,141.37
7254,2,7
7255,21,96.5
7256,34,148.25
7257,0,0
7258,6,26.5
7259,1,2.5
7260,29,148.48
7261,4,18
7262,9,35
7263,3,10.75
7264,10,37.08
7265,5,25.6
7267,5,21.9
7268,4,14.59
7270,38,155.74
7275,11,57.8
7276,2,6
7277,37,139.732
7290,19,67.777
7291,9,46.48
7292,8,41
7300,24,117.02
7301,25,110.5
7302,4,16.5
7303,20,79.09
7304,30,161.506
7305,16,52.85
7306,30,206.171
7307,43,274.992
7310,103,428.675
7315,55,226.155
7316,36,132.63
7320,60,230.23
7321,41,177.01
7322,14,47.97
7325,48,208.33
7330,54,308.94
7331,2,23
7466,1,5
7467,8,31.16
7468,2,7
7469,7,28.5
7470,1,5
7802,0,0
8576,0,0
9729,0,0
