Postcode,Installation,Output
4133,394,3131.06
4151,193,1768.785
4152,728,5688.985
4153,77,744.785
4154,233,2183.035
4155,36,440.365
4156,67,631.24
4157,337,3126.21
4158,53,359.665
4159,266,1943.425
4160,380,2952.225
4161,295,2115.71
4163,292,2420.55
4164,405,3282
4165,829,6504.785
4169,74,778.645
4170,384,3458.115
4171,222,1988.965
4172,78,1031.5
4173,145,1259.77
4174,63,549.425
4178,416,3866.695
4179,327,2493.43
4183,52,332.06
4184,288,2081.44
4205,116,888.395
4207,1318,11568.43
4208,610,5223.605
4209,1605,12802.175
4210,562,4766.775
4211,1167,9854.185
4212,771,7006.33
4213,638,5581.48
4214,723,6498.471
4215,467,3990.725
4216,620,5188.515
4217,411,4154.146
4218,395,3446.245
4219,1,6.66
4220,549,4802.025
4221,414,3143.2
4223,233,2197.325
4224,81,630.505
4225,34,329.3
4226,575,4906.225
4227,349,3111.52
4228,94,906.955
4230,0,0
4237,0,0
4270,88,873.515
4271,2,13.2
4272,149,1464.561
4275,75,743.015
4276,0,0
4280,550,4917.197
4285,473,4731.335
4287,17,155.07
4300,1632,13107.84
4301,604,4466.78
4303,46,338.185
4304,259,2173.375
4305,952,7235.415
4306,1111,9184.08
4307,35,315.54
4309,89,819.4
4310,120,1092.125
4311,234,2158.8
4312,68,536.06
4313,47,384.15
4314,61,525.185
4340,114,972.415
4341,372,3333.235
4342,62,800.5
4343,189,1962.855
4344,44,498.845
4345,0,0
4346,38,281.34
4347,43,393.77
4350,1395,12740.87
4352,618,5484.412
4353,2,10.18
4354,33,316.18
4355,66,619.365
4356,74,816.98
4357,65,854.42
4358,44,403.765
4359,27,224.285
4360,16,157.115
4361,30,276.635
4362,38,352.995
4363,14,113.82
4364,4,41.575
4365,19,136.185
4370,248,2751.345
4371,14,100.2
4372,1,6.66
4373,16,126.925
4374,17,103.18
4375,3,30.47
4376,8,64.55
4377,10,75.18
4378,6,34.16
4380,103,686.53
4381,16,149.225
4382,9,88.495
4383,15,105.25
4384,2,19.8
4385,17,127.795
4387,13,130.88
4388,4,46.215
4390,52,463.46
4400,42,367.275
4401,87,790.89
4402,5,31.875
4403,12,140.145
4404,7,135.37
4405,236,2076.535
4406,13,119.69
4407,11,74.325
4408,10,75.765
4410,19,146.155
4411,8,72.085
4412,2,19.18
4413,119,1213.63
4415,35,348.985
4416,7,135.51
4417,15,128.7
4418,4,37.52
4419,11,75.035
4420,8,51.665
4421,60,397.93
4422,12,118.865
4423,2,14.04
4424,0,0
4425,4,26.36
4426,6,46.96
4427,10,73.255
4428,10,80.51
4454,16,124.425
4455,107,1230.72
4461,2,13.2
4462,3,20.13
4465,16,173.69
4467,3,45.68
4468,1,4.62
4470,20,262.01
4472,17,197.185
4474,3,23.4
4475,0,0
4477,5,37.47
4478,4,51.27
4479,1,11.88
4480,17,225.335
4481,0,0
4482,0,0
4486,3,16.61
4487,35,507.01
4488,1,4.29
4489,0,0
4490,13,126.91
4491,0,0
4492,27,955.11
4493,6,27.3
4494,2,14.535
4496,13,212.185
4497,6,39.51
4498,1,6.6
4500,853,7388.585
4501,90,700.45
4502,118,893.025
4503,835,6163.825
4504,442,3428.065
4505,508,4106.475
4506,450,3401.667
4507,720,4609.88
4508,316,2629.015
4509,764,6360.66
4510,1322,9808.265
4511,254,1850.995
4512,84,948.545
4514,160,1363.11
4515,113,1049.65
4516,137,1491.82
4517,19,146.005
4518,222,1528.205
4519,222,1877.065
4520,315,3184.58
4521,138,1232.41
4550,111,867.975
4551,1737,12689.055
4552,191,1579.58
4553,534,4202.69
4554,43,398.255
4555,166,1310.94
4556,935,7925.355
4557,315,2595.41
4558,355,2624.86
4559,181,1518.49
4560,742,5911.615
4561,272,2703.255
4562,223,2014.555
4563,349,2711.98
4564,279,1948.66
4565,353,2798.36
4566,263,2867.315
4567,299,2571.695
4568,85,631.05
4569,39,275.335
4570,1181,9444.435
4571,22,169.96
4572,54,429.045
4573,685,5309.46
4574,44,438.635
4575,554,4628.62
4580,134,935.365
4581,34,236.77
4600,23,203.945
4601,15,155.785
4605,50,549.19
4606,43,340.865
4608,12,101.08
4610,216,1595.295
4611,4,34.005
4612,3,19.815
4613,5,42.88
4614,30,221.04
4615,124,798.28
4620,8,45.41
4621,28,164.94
4625,52,861.17
4626,31,675.595
4627,18,271.735
4630,22,188.61
4650,618,4611.57
4655,1546,11251.518
4659,147,1016.705
4660,189,1452.205
4662,16,116.935
4670,1645,13338.825
4671,109,700.135
4673,9,64.49
4674,36,252.035
4676,9,77.315
4677,118,867.205
4678,19,134.54
4680,966,7648.94
4694,6,42.03
4695,18,135.575
4697,3,25.12
4699,7,50.35
4700,241,1966.725
4701,767,5804.935
4702,389,3101.44
4703,678,4469.765
4704,5,39.3
4705,3,33.09
4706,1,6.6
4707,3,16.2
4709,1,39.99
4710,78,494.505
4711,30,241.28
4712,1,12.21
4713,1,11.55
4714,55,346.475
4715,69,652.125
4716,6,45.645
4717,32,257.005
4718,28,208.41
4719,6,76.835
4720,226,2491.925
4721,28,199.405
4722,20,164.305
4723,26,287.105
4724,3,44.46
4725,10,84.82
4726,2,18.51
4727,3,16.17
4728,2,27.72
4730,38,458.51
4731,2,17.16
4732,1,6.6
4733,1,6.66
4735,10,91.58
4736,1,18.24
4737,161,1305.375
4738,21,165.72
4739,8,70.17
4740,1303,11688.365
4741,144,1204.72
4742,13,129.405
4743,1,79.86
4744,68,900.79
4745,10,226.8
4746,3,189.42
4750,108,806.965
4751,83,766.935
4753,88,834.1
4754,46,571.78
4756,8,84.06
4757,5,30.14
4798,8,134.96
4799,28,243.825
4800,253,2407.235
4802,236,2336.725
4803,0,0
4804,38,322.605
4805,167,1678.69
4806,87,1314.405
4807,208,1982.075
4808,22,154.115
4809,32,315.025
4810,255,2410.475
4811,250,1942.185
4812,317,2752.015
4814,801,6732.49
4815,390,2822.805
4816,195,1504.06
4817,628,4610.365
4818,703,5913.78
4819,57,418.39
4820,124,1084.465
4821,16,177.865
4822,7,247.755
4823,12,151.68
4824,20,139.62
4825,183,2353.295
4828,4,129.36
4829,6,19.72
4830,0,0
4849,32,347.525
4850,138,1252.595
4852,95,942.52
4854,71,916.489
4855,7,83.73
4856,13,85.06
4857,0,0
4858,34,344.375
4859,5,34.125
4860,136,1698.241
4861,17,171.64
4865,156,1657.41
4868,344,3247.595
4869,358,3275.045
4870,1033,11259.905
4871,129,1257.77
4872,72,1123.725
4873,124,1140.055
4874,3,43.34
4875,20,100.04
4876,0,0
4877,93,721.15
4878,291,2692.135
4879,482,4195.925
4880,193,2130.225
4881,71,639.49
4882,51,459.525
4883,72,694.65
4884,30,292.04
4885,51,523.145
4886,12,102.86
4887,28,212.52
4888,44,503.105
4890,9,71.77
4891,9,125.71
4892,15,374.35
4895,26,261.26
5000,93,1219.235
5001,0,0
5006,64,638.19
5007,136,1609
5008,275,2282.705
5009,99,1159.485
5010,131,1771.925
5011,284,2247.94
5012,194,2066.3
5013,218,2967.455
5014,223,1980
5015,118,1200.145
5016,199,1649
5017,82,632.545
5018,121,881.905
5019,152,1096.9
5020,59,420.005
5021,144,1231.76
5022,331,2595.16
5023,296,2533.99
5024,271,2186.07
5025,179,1480.34
5031,168,1609.69
5032,264,2093.79
5033,141,1291.22
5034,154,1252.265
5035,96,751.795
5037,181,1412.855
5038,258,1914.875
5039,192,1870.57
5040,50,504.275
5041,241,1859.555
5042,219,1985.115
5043,366,2773.84
5044,228,1783.325
5045,270,2325.105
5046,181,1231.5
5047,163,1134.03
5048,303,2343.955
5049,219,1645.905
5050,101,708.95
5051,332,2721.485
5052,137,1153.95
5061,191,1905.32
5062,312,2762.375
5063,196,1734.155
5064,215,1797.745
5065,196,1777.25
5066,275,2481.215
5067,189,1874.935
5068,213,1904.355
5069,151,1677.966
5070,294,2548.36
5071,0,0
5072,295,2243.81
5073,329,2478.975
5074,280,2153.985
5075,226,1598.8
5076,211,1600.315
5081,216,2105.94
5082,278,2410.7
5083,150,1163.84
5084,180,1458.333
5085,562,3774.849
5086,350,2632
5087,262,1894.055
5088,93,762.16
5089,133,1010.425
5090,141,1082.1
5091,159,1165.915
5092,337,2312.3
5093,149,1002.76
5094,39,1336.29
5095,388,3528.12
5096,262,1945.195
5097,265,2060.57
5098,235,1599.2
5106,12,264.64
5107,346,2498.29
5108,820,6102.245
5109,425,3220.245
5110,231,2428.62
5111,10,336.825
5112,334,3023.175
5113,312,2476.225
5114,855,6290.1
5115,337,2392.22
5116,228,1760.39
5117,156,1360.31
5118,441,3601.76
5120,136,1574.135
5121,126,1150.16
5125,357,2929.19
5126,151,1105.115
5127,138,970.365
5131,16,158.03
5132,8,107.21
5133,7,68.11
5134,12,96.58
5136,16,113.885
5137,8,118.97
5138,7,119.58
5139,15,276.77
5140,11,81.58
5141,18,168.2
5142,12,117.68
5144,10,100.04
5150,1,25.8
5151,7,81.39
5152,127,1099.415
5153,168,1664.145
5154,63,579.54
5155,82,710.705
5156,10,92.5
5157,66,613.48
5158,483,3450.015
5159,654,4900.865
5160,40,761.565
5161,186,1305.83
5162,643,4510.69
5163,335,2396.38
5164,70,658.94
5165,94,637.13
5166,38,243.365
5167,162,1184.565
5168,95,862.545
5169,566,4063.365
5170,28,209.89
5171,147,1301.635
5172,110,902.485
5173,332,2520.915
5174,85,649.11
5175,0,0
5201,78,679.04
5202,27,295.325
5203,33,223.15
5204,172,1195.45
5207,0,0
5210,40,314.85
5211,437,3128.275
5212,73,539.665
5213,50,349.59
5214,356,2454.295
5220,2,13.26
5221,5,33.02
5222,18,134.945
5223,69,581.16
5231,31,242.23
5232,11,128.815
5233,34,309.76
5234,29,257.735
5235,59,570.84
5236,9,54.395
5237,9,53.275
5238,154,1304.86
5240,18,287.58
5241,66,706.395
5242,28,318.43
5243,27,283.21
5244,112,1205.25
5245,76,619.81
5250,67,729.17
5251,588,4801.75
5252,129,1069.23
5253,339,2881.765
5254,70,692.155
5255,271,2415.89
5256,58,404.88
5259,27,222.055
5260,33,334.375
5261,3,19.815
5262,9,64.145
5263,5,71.16
5264,24,243.355
5265,6,50.16
5266,26,186.3
5267,48,452.835
5268,58,505.865
5269,6,49.41
5270,7,62.505
5271,151,1213.205
5272,18,114.305
5273,0,0
5275,52,401.33
5276,49,366.005
5277,58,658.14
5278,7,49.08
5279,11,123.195
5280,131,1053.71
5290,331,2842.445
5291,153,1735.325
5301,11,76.51
5302,15,104.555
5303,7,64.02
5304,1,6.6
5306,2,13.2
5307,15,132.82
5308,0,0
5309,1,8.25
5310,0,0
5311,5,32.575
5312,0,0
5320,51,370.72
5321,10,87.295
5322,19,238.645
5330,67,778.08
5331,10,109.635
5332,14,82.645
5333,123,1486.57
5340,32,458.815
5341,217,2336.75
5342,28,205.825
5343,89,662.7
5344,12,96.29
5345,72,473.99
5346,8,58.815
5350,14,120.77
5351,135,1140.915
5352,125,1247.76
5353,106,1087.52
5354,17,301.17
5355,226,2127.47
5356,17,127.795
5357,21,214.54
5360,18,128.97
5371,29,310.125
5372,91,662.02
5373,74,597.79
5374,67,726.83
5381,6,137.555
5400,33,275.205
5401,22,240.37
5410,1,4.95
5411,5,30.96
5412,26,302.02
5413,21,163.78
5414,1,6.6
5415,6,44.155
5416,4,31.13
5417,28,208.79
5418,3,18.1
5419,7,45.92
5420,2,14.7
5421,0,0
5422,29,226.175
5431,22,168.35
5432,1,6.6
5433,23,147.48
5434,5,33
5440,1,13.2
5451,17,126.53
5452,6,45.8
5453,109,996.685
5454,5,64.92
5455,0,0
5460,9,64
5461,54,421.56
5462,2,13.2
5464,7,46.065
5470,2,26.415
5471,2,14.57
5472,3,29.7
5473,18,137.78
5480,12,96.2
5481,21,191.44
5482,13,87.715
5483,9,63.23
5485,21,154.645
5490,1,6.6
5491,64,577.88
5493,1,6.6
5495,18,135.105
5501,325,3145.055
5502,37,440.535
5510,1,6.6
5520,8,47.195
5521,2,11.78
5522,50,382.125
5523,29,238.695
5540,275,2100.61
5550,24,555.64
5552,6,55.94
5554,119,961.66
5555,11,71.315
5556,153,1103.11
5558,176,1322.485
5560,16,136.8
5570,23,180.5
5571,53,370.755
5572,1,6.6
5573,65,504.89
5575,89,611.055
5576,25,187.63
5577,28,218.04
5580,12,80.7
5581,30,204.77
5582,23,208.45
5583,35,343.775
5600,136,1279.845
5601,7,41.44
5602,29,218.43
5603,17,201.675
5604,11,67.65
5605,54,382.02
5606,283,2536.51
5607,145,1034.88
5608,186,1441.705
5609,25,220.59
5611,3,18.45
5630,4,31.27
5631,32,280.5
5632,7,46.23
5633,11,211.59
5640,22,256.495
5641,38,418.87
5642,7,61.93
5650,1,6.6
5651,1,6.6
5652,13,131.09
5653,2,13.2
5654,1,6.6
5655,1,5.18
5660,2,13.23
5661,0,0
5670,14,154.89
5671,4,24.42
5680,61,453.9
5690,70,603.09
5700,191,1818.135
5701,0,0
5710,37,276.015
5713,0,0
5717,1,11.88
5719,9,16.2
5720,0,0
5722,0,0
5723,17,153.23
5724,0,0
5725,13,111.27
5730,1,6.3
5731,10,464.67
5732,0,0
5733,0,0
5734,0,0
5875,0,0
5950,0,0
6000,28,505.165
6001,0,0
6003,23,217.735
6004,16,238.815
6005,16,651.505
6006,118,772.92
6007,73,577.22
6008,161,1163.25
6009,184,1349.1
6010,237,1640.76
6011,112,929.1
6012,136,1050.665
6013,0,0
6014,298,2057.04
6015,112,811.515
6016,125,736.83
6017,54,1437.12
6018,638,4403.11
6019,292,1929.485
6020,438,2865.91
6021,339,2585.85
6022,96,600.97
6023,383,2505.82
6024,288,1804.135
6025,678,4161.78
6026,535,3323.18
6027,888,5796.17
6028,614,4089.705
6029,47,324.75
6030,840,5173.6
6031,514,3392.345
6032,2,13.2
6033,10,79.485
6034,143,807.86
6035,299,1880.97
6036,380,2276.44
6037,119,735.6
6038,282,1700.729
6041,40,264.265
6042,1,6.6
6043,8,53.02
6044,39,249.055
6050,193,1270.56
6051,130,783.455
6052,160,1023.275
6053,269,2006.21
6054,339,2063.115
6055,1096,7164.18
6056,862,6087.925
6057,301,1869.065
6058,262,1682.435
6059,383,2487.51
6060,257,1679.505
6061,474,2897.245
6062,585,4060.075
6063,331,2158.775
6064,567,3500.57
6065,1710,11698.045
6066,437,2805.575
6067,1,82.5
6068,3,125.67
6069,1239,7797.42
6070,72,499.805
6071,58,402.8
6072,14,93.065
6073,66,474.31
6074,16,106.915
6076,416,3291.785
6077,97,643.62
6078,21,209.335
6079,0,0
6081,86,589.73
6082,53,390.945
6083,70,481.98
6084,223,1546.385
6090,57,943.615
6100,182,1417.51
6101,226,1512.335
6102,123,787.265
6103,77,507.875
6104,186,1316.79
6105,219,1521.88
6106,27,830.89
6107,803,6615.675
6108,433,2734.495
6109,244,1934.67
6110,926,5950.07
6111,424,2994.968
6112,1788,11705.16
6121,86,702.7
6122,561,3780.02
6123,62,396.79
6124,23,165.805
6125,75,475.405
6126,5,67.525
6147,254,1635.565
6148,349,2254.49
6149,388,2645.96
6150,265,1769.345
6151,213,1476.09
6152,345,2348.915
6153,338,2550.76
6154,190,2211.39
6155,1204,8540.74
6156,284,2362.8
6157,216,1519.445
6158,111,761.41
6159,32,309.635
6160,77,516.184
6161,0,0
6162,156,938.98
6163,953,6925.315
6164,1560,10591.12
6165,3,185.7
6166,216,1658.495
6167,539,3312.49
6168,416,3182.5
6169,636,4002.765
6170,531,3307.41
6171,1004,6136.31
6172,291,1795.1
6173,292,1868.13
6174,146,875.1
6175,100,609.36
6176,37,282.04
6180,203,1249.255
6181,10,66.975
6207,53,378.87
6208,357,2336.29
6209,31,212.415
6210,1681,10492.18
6211,254,1715.795
6213,12,100.005
6214,15,77.04
6215,104,703.07
6218,15,92.14
6219,0,0
6220,87,619.8
6221,3,30.71
6223,5,35.56
6224,36,252.97
6225,142,920.04
6226,25,163.96
6227,15,98.28
6228,2,13.26
6229,4,89.4
6230,685,4628.555
6231,1,4.29
6232,218,1385.845
6233,393,2593.025
6236,50,350.355
6237,69,436.87
6239,81,623.81
6240,3,19.76
6243,0,0
6244,26,165.045
6251,8,49.23
6252,7,48.56
6253,9,80.61
6254,7,35.505
6255,66,377.585
6256,1,6.66
6258,59,369.31
6260,16,144.09
6262,9,74.38
6271,72,564.34
6275,31,246.835
6280,638,4781.315
6281,239,1736.315
6282,57,523.675
6284,60,468.41
6285,170,1092.825
6286,16,162.36
6288,10,66.98
6290,37,263.47
6302,51,409.23
6304,39,241.82
6306,19,109.035
6308,33,239.64
6309,4,56.5
6311,4,17.56
6312,45,297.96
6313,5,33.18
6315,30,321.91
6316,6,36.23
6317,30,228.955
6318,6,37.725
6320,20,163.2
6321,3,19.515
6322,2,13.2
6323,23,138.38
6324,32,189.575
6326,4,26.4
6327,4,26.18
6328,7,46.35
6330,381,2605.195
6331,0,0
6332,0,0
6333,84,492.065
6335,8,44.6
6336,4,25.8
6337,4,22.05
6338,9,54.915
6341,5,39.6
6343,3,18.24
6346,2,12.56
6348,1,6.6
6350,8,80.72
6351,0,0
6352,4,29.37
6353,26,157.17
6355,8,46.815
6356,1,10.23
6357,0,0
6358,0,0
6359,4,37.065
6361,2,14.52
6363,0,0
6365,3,41.8
6367,2,13.2
6368,1,7.7
6369,7,45.16
6370,3,19.8
6372,3,19.85
6373,2,10.755
6375,6,51.835
6383,8,76.71
6384,0,0
6385,0,0
6386,1,6.615
6390,29,223.97
6391,14,131.415
6392,6,49.28
6393,3,19.5
6394,10,239.745
6395,15,121.42
6396,1,7.92
6397,2,16.5
6398,5,27.305
6401,123,885.605
6403,3,11.55
6405,3,18.48
6407,14,113.72
6409,3,17.175
6410,7,40.15
6411,2,13.32
6412,1,6.6
6413,1,7.92
6414,0,0
6415,31,265.275
6418,13,143.94
6419,0,0
6420,0,0
6421,2,13.23
6422,0,0
6423,10,96.435
6424,4,25.2
6425,0,0
6426,5,30.47
6427,0,0
6428,0,0
6429,15,127.07
6430,198,1525.845
6431,0,0
6432,74,455.92
6433,1,7.665
6434,1,6.6
6436,1,8.875
6437,0,0
6438,2,79.2
6440,2,46.2
6442,14,273.71
6443,0,0
6445,4,48.625
6446,1,10.03
6447,6,42.49
6448,2,22.11
6450,174,1294.84
6452,0,0
6460,17,102.545
6461,7,51.615
6462,0,0
6465,0,0
6466,0,0
6467,0,0
6468,13,137.325
6472,3,19.83
6473,0,0
6475,6,44.8
6476,1,6.66
6477,1,6.6
6479,11,87.27
6480,1,6.6
6484,0,0
6485,6,46.25
6487,0,0
6488,2,13.26
6489,2,13.26
6490,2,14.42
6501,24,212.6
6502,27,195.425
6503,61,545.62
6504,5,43.36
6505,2,10.36
6506,6,260.365
6507,9,151.58
6509,3,19.755
6510,23,160.815
6511,17,107.55
6512,1,10.56
6513,1,6.29
6514,17,111.17
6515,2,17.05
6516,53,481.98
6517,8,51.555
6518,1,7.92
6519,12,80.46
6521,10,357.21
6522,9,94.88
6525,73,552.28
6528,10,58.54
6530,512,3487.815
6531,0,0
6532,142,941.1
6535,26,173.64
6536,30,200.525
6537,0,0
6556,44,279.27
6558,13,88.42
6560,26,164.54
6562,32,197.235
6564,6,25.37
6566,85,537.685
6567,14,68.13
6568,2,13.2
6569,6,36.82
6571,0,0
6572,0,0
6574,1,11.88
6575,2,13.2
6603,22,171.645
6605,0,0
6606,0,0
6608,2,13.2
6609,24,278.305
6612,2,17.42
6613,1,6.66
6614,0,0
6616,0,0
6620,1,6.6
6623,17,100.215
6625,1,6.3
6627,0,0
6628,0,0
6630,5,31.58
6631,0,0
6632,0,0
6635,1,16.6
6638,3,71.28
6639,0,0
6640,0,0
6642,7,117.86
6643,0,0
6646,0,0
6701,95,1191.05
6705,3,52.4
6707,3,14.82
6710,191,1849.595
6713,11,117.82
6714,167,1976.03
6716,0,0
6718,6,78.785
6720,11,273.695
6721,20,493.83
6722,43,467.605
6725,26,483.795
6726,2,12.43
6728,31,599.96
6740,4,61.705
6743,48,947.87
6751,2,87.2
6753,16,169.58
6754,1,9.9
6758,0,0
6760,0,0
6765,5,120.68
6770,2,13.2
6798,21,173.46
6799,0,0
6872,0,0
6901,0,0
6902,0,0
6903,0,0
6904,0,0
6906,0,0
6907,0,0
6909,0,0
6910,0,0
6911,0,0
6912,0,0
6913,0,0
6914,0,0
6915,0,0
6916,0,0
6917,0,0
6918,0,0
6920,0,0
6921,0,0
6922,1,6.6
6923,0,0
6924,0,0
6926,0,0
6929,0,0
6931,0,0
6933,0,0
6934,0,0
6935,0,0
6941,0,0
6943,0,0
6944,0,0
6946,0,0
6947,0,0
6951,0,0
6952,0,0
6953,0,0
6954,0,0
6955,1,6.6
6956,0,0
6957,0,0
6959,0,0
6963,0,0
6964,0,0
6966,0,0
6968,0,0
6979,0,0
6981,0,0
6982,0,0
6984,0,0
6985,0,0
6988,0,0
6989,0,0
6990,0,0
6991,0,0
6992,0,0
7000,61,558.615
7001,1,3.3
7002,0,0
7004,34,253.04
7005,53,325.905
7006,0,0
7007,14,122.315
7008,47,334.472
7009,34,350.4
7010,62,475.155
7011,57,454.87
7012,6,38.135
7015,46,332.99
7016,7,47.06
7017,50,339.475
7018,118,810.93
7019,42,234.315
7020,29,208.99
7021,9,58.285
7022,4,24.9
7023,5,38.43
7024,4,27.78
7025,15,126.115
7026,9,59.38
7027,2,13.8
7030,99,721.79
7050,99,604.035
7051,0,0
7052,60,390.765
7053,24,167.44
7054,54,415.33
7055,11,301.685
7109,76,639.505
7112,25,159.2
7113,9,56.13
7116,22,246.2
7117,10,77.72
7119,0,0
7120,10,102.675
7140,47,285.61
7150,33,209.34
7155,13,82.775
7162,8,66.19
7163,5,47.3
7170,50,510.3
7171,20,143.97
7172,26,165.92
7173,78,472.02
7174,5,31.665
7175,1,6.93
7176,0,0
7177,2,32.58
7178,4,32.35
7179,2,12.54
7180,2,9.24
7182,2,11.01
7183,0,0
7184,11,99.31
7185,1,6.6
7186,3,17.64
7187,3,21.78
7190,50,409.305
7209,2,10.56
7210,4,76.98
7211,2,14.04
7212,14,112.225
7213,5,45.04
7214,6,27.21
7215,55,355.27
7216,47,634.14
7248,72,694.015
7249,60,521.7
7250,269,2314.155
7252,30,311.605
7253,51,392.145
7254,4,116.74
7255,5,35.43
7256,3,102.81
7257,0,0
7258,6,44.37
7259,3,14.5
7260,27,313.975
7261,0,0
7262,11,65.535
7263,6,44.7
7264,5,123.96
7265,0,0
7267,8,59.36
7268,4,25.98
7270,44,274.556
7275,33,239.925
7276,4,30.6
7277,60,389.975
7290,22,143.84
7291,11,74.65
7292,4,29.04
7300,35,220.88
7301,47,333.245
7302,10,57.61
7303,16,95.16
7304,52,491.9
7305,3,21.37
7306,39,418.755
7307,104,926.905
7310,129,1125.125
7315,93,617.485
7316,41,316.04
7320,81,876.845
7321,51,387.48
7322,20,158.35
7325,55,349.165
7330,80,543.62
7331,2,23.4
7466,0,0
7467,7,48.13
7468,0,0
7469,0,0
7470,8,46.78
7802,0,0
8576,0,0
9729,0,0
