Postcode,Installation,Output
2079,5,6.55
2080,1,1.68
2081,3,3.37
2082,3,2.655
2083,2,3.53
2084,5,15.12
2085,3,6.24
2086,4,5.93
2087,2,3.05
2088,14,23.4
2089,0,0
2090,1,2.4
2092,2,3.84
2093,7,11.69
2094,3,3.96
2095,6,6.7
2096,7,10.563
2097,6,6.12
2099,21,28.97
2100,13,15.01
2101,16,22.685
2102,5,6.27
2103,10,19.61
2104,6,10.23
2105,2,3.06
2106,9,15.17
2107,16,17.57
2108,0,0
2109,0,0
2110,8,17.402
2111,4,6.536
2112,5,7.092
2113,7,7.635
2114,6,7.712
2115,0,0
2116,1,0.99
2117,9,9.202
2118,11,11.8
2119,6,6.012
2120,9,10.005
2121,14,17.19
2122,11,11.057
2123,0,0
2124,0,0
2125,8,11.61
2126,9,10.312
2127,1,1.05
2128,1,0.96
2130,1,0.99
2131,3,3.61
2132,1,0.99
2133,1,0.99
2134,2,3.03
2135,5,6.36
2136,0,0
2137,3,4.28
2138,1,1.02
2140,0,0
2141,1,1.485
2142,2,2.01
2143,0,0
2144,1,1.5
2145,15,16.83
2146,6,6.585
2147,29,32.564
2148,35,136.336
2150,0,0
2151,3,3.96
2152,3,4.14
2153,28,30.362
2154,10,12.262
2155,10,10.55
2156,9,12.565
2157,4,4.86
2158,6,8.75
2159,6,13.17
2160,10,15.62
2161,2,1.98
2162,1,0.99
2163,1,0.99
2164,7,7.02
2165,4,4.545
2166,4,5.412
2167,1,0.99
2168,4,4.53
2170,13,16.302
2171,7,7.485
2172,1,1.485
2173,6,6.555
2174,0,0
2175,1,1.08
2176,9,10.655
2177,1,0.99
2178,0,0
2179,3,8.27
2190,3,4.95
2191,1,1.53
2192,1,0.99
2193,6,6.634
2194,0,0
2195,1,1.05
2196,1,1.44
2197,2,1.992
2198,0,0
2199,1,1.02
2200,4,4.96
2203,1,0.99
2204,5,5.91
2205,2,2.535
2206,8,9.925
2207,11,11.857
2208,8,8.41
2209,2,2.69
2210,13,14.37
2211,2,1.98
2212,6,6.48
2213,4,4.11
2214,0,0
2216,0,0
2217,1,1.044
2218,4,4.53
2219,7,7.66
2220,3,3.06
2221,12,23.389
2222,2,2.202
2223,7,7.374
2224,8,8.1
2225,2,3.1
2226,2,2.1
2227,6,6.434
2228,3,3.6
2229,10,11.489
2230,8,9.385
2231,1,1.08
2232,14,19.558
2233,9,11.474
2234,9,13.276
2250,17,26.57
2251,6,9.37
2256,0,0
2257,5,9.525
2258,1,1.98
2259,15,25.554
2260,10,17.965
2261,7,7.912
2262,3,3.132
2263,3,6.21
2264,6,7.125
2265,1,1.225
2267,0,0
2278,0,0
2280,5,7.185
2281,4,6.245
2282,3,5.1
2283,8,23.323
2284,3,2.2
2285,4,9.27
2286,0,0
2287,6,11.175
2289,3,3.09
2290,8,18.305
2291,3,5.07
2292,0,0
2293,2,3
2294,0,0
2295,2,2.04
2296,1,0.99
2297,3,3.072
2298,3,4.05
2299,2,2.625
2300,3,3.882
2302,0,0
2303,2,4.05
2304,3,3.09
2305,2,2.07
2306,0,0
2307,0,0
2308,0,0
2311,1,3.675
2312,1,0.99
2315,2,2.04
2316,1,1.02
2317,1,1.98
2318,2,1.145
2319,2,2.07
2320,3,6.51
2321,4,12.14
2322,2,5.154
2323,2,2.62
2324,5,5.16
2325,8,11.96
2326,1,1.02
2327,1,0.99
2328,1,1.98
2329,2,2.31
2330,3,5.535
2333,1,1.62
2334,0,0
2335,1,1.05
2336,0,0
2337,2,2.25
2338,0,0
2339,1,1.65
2340,18,66.895
2341,0,0
2342,0,0
2343,0,0
2344,0,0
2345,1,3.96
2346,1,1.98
2347,1,1.62
2350,28,51.415
2352,1,1.08
2353,0,0
2354,3,4.97
2355,2,4.125
2356,0,0
2357,1,1.65
2358,2,2.65
2359,1,1.155
2360,5,12.78
2361,0,0
2365,2,2.72
2369,1,1.155
2370,3,5.445
2371,2,0.625
2372,8,9.31
2379,0,0
2380,2,5.13
2381,1,1.98
2382,0,0
2386,0,0
2387,0,0
2388,0,0
2390,1,1.155
2395,2,3.77
2396,0,0
2397,0,0
2398,0,0
2399,0,0
2400,2,13.29
2401,0,0
2402,0,0
2403,0,0
2404,3,4.515
2405,0,0
2406,0,0
2408,0,0
2409,0,0
2410,0,0
2411,0,0
2415,0,0
2420,4,9.7
2421,1,1.02
2422,16,30.3
2423,5,8.397
2424,2,1.84
2425,1,2.52
2426,0,0
2427,4,5.38
2428,6,18.015
2429,12,17.42
2430,33,38.26
2431,3,4.972
2439,7,7.79
2440,15,21.612
2441,3,4.505
2443,12,19.99
2444,11,14.83
2445,4,7.26
2446,21,25.87
2447,5,5.08
2448,4,5.015
2449,5,9.57
2450,28,41.162
2452,6,9.5
2453,16,18.79
2454,57,75.17
2455,4,6.31
2456,9,14.685
2460,14,19.229
2462,6,4.574
2463,5,7.08
2464,2,0.25
2465,0,0
2466,0,0
2469,12,20.402
2470,6,10.24
2471,0,0
2472,4,6.425
2473,0,0
2474,19,28.989
2475,0,0
2476,1,0.16
2477,34,46.7
2478,19,23.245
2479,6,5.78
2480,145,184.063
2481,16,20.52
2482,81,107.753
2483,12,16.56
2484,36,49.662
2485,1,1.075
2486,4,3.49
2487,5,5.075
2488,1,2.8
2489,1,1
2490,0,0
2500,5,5.617
2502,0,0
2505,1,1.05
2506,1,1.67
2508,2,3.7
2515,3,3.62
2516,8,10.078
2517,3,4.032
2518,1,2.04
2519,3,5.16
2520,0,0
2525,2,2.01
2526,4,4.2
2527,5,5.79
2528,2,5.16
2529,3,3.99
2530,3,3.72
2533,11,18.674
2534,2,2.22
2535,8,12.453
2536,10,12.195
2537,17,24.772
2538,1,1.02
2539,5,6.9
2540,16,28.234
2541,0,0
2545,5,6.533
2546,11,17.085
2548,15,18.84
2549,11,21.12
2550,51,60.089
2551,3,4.95
2552,0,0
2555,0,0
2556,1,1.65
2557,0,0
2558,2,2.04
2559,0,0
2560,15,15.172
2563,0,0
2564,3,3.095
2565,2,2.07
2566,5,6.132
2567,8,8.505
2568,1,1.44
2569,1,1.05
2570,9,9.85
2571,5,7.17
2572,1,0.99
2573,1,0.125
2574,2,2.97
2575,9,14.407
2576,0,0
2577,14,30.42
2578,2,2.07
2579,2,3.01
2580,16,30.912
2581,4,6.745
2582,7,9.454
2583,4,3.465
2584,0,0
2585,0,0
2586,3,3.555
2587,1,2.4
2588,0,0
2590,5,9.065
2594,5,11.75
2600,10,24.84
2601,0,0
2602,43,66.979
2603,7,15.875
2604,4,5.763
2605,12,24.722
2606,5,7.183
2607,11,17.194
2609,0,0
2611,32,53.913
2612,9,17.24
2614,33,49.675
2615,23,40.967
2616,0,0
2617,29,54.493
2618,3,13.08
2619,1,2
2620,32,56.884
2621,9,14.898
2622,17,31.485
2623,1,0.99
2624,0,0
2625,0,0
2626,1,1.75
2627,4,9.21
2628,3,4.78
2629,0,0
2630,6,9.904
2631,2,1.98
2632,4,5.28
2633,1,0.99
2640,20,27.291
2641,8,13.47
2642,4,5.08
2643,1,1.1
2644,3,3
2645,2,2.1
2646,0,0
2647,1,0.99
2648,2,2.97
2649,0,0
2650,29,43.76
2651,0,0
2652,1,2.97
2653,2,2.7
2655,0,0
2656,0,0
2658,0,0
2659,0,0
2660,0,0
2663,3,4.17
2665,0,0
2666,3,4.43
2668,0,0
2669,0,0
2671,0,0
2672,0,0
2675,0,0
2680,4,6.42
2681,0,0
2700,2,3.105
2701,1,3.3
2702,0,0
2703,1,3.5
2705,0,0
2706,0,0
2707,0,0
2710,6,6.98
2711,1,1.02
2712,0,0
2713,1,1.98
2714,2,4.002
2715,1,2.97
2716,0,0
2717,0,0
2720,4,3.5
2721,0,0
2722,0,0
2725,0,0
2726,0,0
2727,0,0
2729,2,3.15
2730,1,2.6
2731,0,0
2732,1,1.02
2733,0,0
2734,0,0
2735,0,0
2736,0,0
2737,0,0
2738,1,1.05
2739,4,7.32
2745,12,16.13
2747,12,20.039
2748,1,1.2
2749,7,7.515
2750,15,15.915
2751,0,0
2752,0,0
2753,10,20.135
2754,2,1.28
2756,14,20.46
2757,0,0
2758,7,9.555
2759,6,6.32
2760,4,4.05
2761,11,13.86
2762,3,2.97
2763,18,19.355
2765,8,9.71
2766,5,5.61
2767,9,9.542
2768,7,7.92
2769,0,0
2770,20,21.995
2773,5,5.678
2774,4,6.442
2775,4,5.935
2776,10,9.967
2777,18,21.969
2778,2,2
2779,7,9.65
2780,20,25.199
2782,10,12.492
2783,1,1.2
2784,2,2
2785,2,2.982
2786,1,0.99
2787,5,8.535
2790,6,15.15
2791,0,0
2792,0,0
2793,0,0
2794,8,22.215
2795,22,37.885
2797,0,0
2798,3,3.45
2799,3,4.73
2800,22,37.584
2803,0,0
2804,1,2.04
2805,0,0
2806,0,0
2807,0,0
2808,0,0
2809,0,0
2810,0,0
2817,0,0
2818,0,0
2820,2,3.135
2821,1,1.36
2822,0,0
2823,0,0
2824,0,0
2825,0,0
2826,0,0
2827,0,0
2828,0,0
2829,0,0
2830,6,9.325
2831,3,3.7
2832,1,1.02
2833,1,1.155
2834,0,0
2835,2,7.32
2836,0,0
2838,0,0
2839,0,0
2840,4,5.31
2842,0,0
2843,1,1.98
2844,1,0.99
2845,0,0
2846,1,1.485
2847,0,0
2848,0,0
2849,9,17.31
2850,21,39.705
2852,4,7.05
2864,0,0
2865,1,0.38
2866,3,6.41
2867,0,0
2868,1,1.02
2869,0,0
2870,2,3.09
2871,3,3.41
2873,1,1.05
2874,0,0
2875,0,0
2876,0,0
2877,0,0
2878,0,0
2879,0,0
2880,11,14.62
2898,0,0
2899,9,19.45
2900,0,0
2901,0,0
2902,11,18.142
2903,7,11.16
2904,8,12.38
2905,18,29.626
2906,2,3.89
2911,0,0
2912,0,0
2913,9,19.283
2914,3,7.56
3000,0,0
3002,1,2.004
3003,0,0
3004,0,0
3006,0,0
3008,0,0
3011,4,4.76
3012,3,7.89
3013,6,7.673
3015,4,4.525
3016,8,9.63
3018,6,6.88
3019,0,0
3020,119,38.693
3021,3,3.996
3022,0,0
3023,5,7.545
3024,1,1.05
3025,0,0
3026,0,0
3027,1,1.002
3028,11,14.554
3029,19,22.132
3030,19,26.229
3031,12,14.116
3032,7,8.112
3033,5,6.801
3034,1,1.02
3036,1,1.08
3037,3,4.155
3038,5,7.789
3039,2,2.85
3040,6,12.243
3041,7,9.408
3042,2,2.493
3043,1,1.002
3044,2,2.04
3045,0,0
3046,7,8.11
3047,1,1.002
3048,5,6.742
3049,1,1.435
3051,3,4.457
3052,3,3.054
3053,0,0
3054,8,9.538
3055,5,6.47
3056,7,9.882
3057,4,4.122
3058,12,12.599
3059,1,5.01
3060,2,2.07
3061,0,0
3062,0,0
3063,0,0
3064,6,6.962
3065,8,8.307
3066,1,1.98
3067,1,1.075
3068,13,16.97
3070,35,44.691
3071,5,7.05
3072,15,18.334
3073,6,8.452
3074,1,2.67
3075,1,0.99
3076,3,4.04
3078,8,13.499
3079,14,25.791
3081,5,8.262
3082,2,2.069
3083,6,9.87
3084,9,12.636
3085,3,4.02
3087,3,3.004
3088,9,11.003
3089,3,3.83
3090,1,1.05
3091,1,0.96
3093,1,1.575
3094,7,9.127
3095,17,22.492
3096,2,2.44
3097,2,4.36
3099,3,4.782
3101,17,32.178
3102,2,2.702
3103,7,9.477
3104,10,17.167
3105,2,4.08
3106,6,9.511
3107,7,12.82
3108,3,4.962
3109,5,7.986
3111,1,1.935
3113,16,28.072
3114,0,0
3115,0,0
3116,1,0.99
3121,10,13.819
3122,12,21.351
3123,3,3.054
3124,13,20.395
3125,8,11.357
3126,4,9.944
3127,8,11.014
3128,4,4.236
3129,9,12.533
3130,17,19.847
3131,4,4.126
3132,10,13.286
3133,8,8.31
3134,15,22.43
3135,5,5.086
3136,10,12.226
3137,3,3.042
3138,5,6.243
3139,4,8.433
3140,6,6.859
3141,6,17.484
3142,6,10.597
3143,6,10.713
3144,7,9.685
3145,8,8.788
3146,7,7.096
3147,7,7.879
3148,7,8.239
3149,13,15.836
3150,14,21.377
3151,4,6.135
3152,1,1.002
3153,1,1.002
3154,1,2.004
3155,2,6.252
3156,11,16.992
3158,4,6.513
3159,0,0
3160,3,3.344
3161,5,10.096
3162,4,6.305
3163,4,5.788
3164,0,0
3165,7,10.135
3166,6,7.533
3167,1,1.155
3168,0,0
3169,1,1.002
3170,1,1.5
3171,2,1.98
3172,2,3.14
3173,1,0.99
3174,3,3.326
3175,5,11.18
3176,0,0
3177,4,4.03
3178,6,5.497
3179,1,2.87
3180,0,0
3181,5,5.712
3182,4,6.513
3183,3,3.3
3184,2,3.78
3185,6,9.574
3186,10,20.475
3187,3,4.17
3188,7,9.065
3189,1,1.025
3190,3,4.632
3191,9,16.241
3192,6,7.18
3193,8,9.055
3194,3,7.986
3195,12,14.664
3196,6,8.042
3197,4,5.72
3198,1,1.05
3199,22,28.73
3200,0,0
3201,5,6.477
3202,0,0
3204,12,15.421
3205,6,8.266
3206,4,7.827
3207,4,5.96
3211,2,4.044
3212,4,4.974
3213,0,0
3214,0,0
3215,2,2.082
3216,23,29.988
3217,0,0
3218,2,2.535
3219,5,5.033
3220,4,5.137
3221,8,11.319
3222,10,13.978
3223,12,14.13
3224,2,2.6
3225,9,15.631
3226,9,11.698
3227,9,12.084
3228,9,10.209
3230,9,12.008
3231,1,2.338
3232,0,0
3233,2,2.72
3234,0,0
3235,1,1.98
3236,1,1.98
3237,0,0
3238,0,0
3239,1,0.99
3240,0,0
3241,6,10.493
3242,1,1.98
3243,0,0
3249,1,1.05
3250,1,1
3251,0,0
3254,0,0
3260,1,7.2
3264,0,0
3265,0,0
3266,0,0
3267,0,0
3268,0,0
3269,0,0
3270,0,0
3271,0,0
3272,0,0
3273,0,0
3274,0,0
3275,2,1.81
3276,0,0
3277,0,0
3278,0,0
3279,0,0
3280,4,6.41
3281,0,0
3282,0,0
3283,0,0
3284,2,2.672
3285,0,0
3286,0,0
3287,0,0
3289,0,0
3292,0,0
3293,0,0
3294,0,0
3300,1,1.503
3301,0,0
3302,0,0
3303,0,0
3304,3,3.849
3305,2,2.685
3309,0,0
3310,0,0
3311,4,4.17
3312,0,0
3314,0,0
3315,0,0
3317,0,0
3318,0,0
3319,0,0
3321,1,0.99
3322,0,0
3323,0,0
3324,0,0
3325,0,0
3328,2,2.535
3329,0,0
3330,0,0
3331,3,3.45
3332,0,0
3333,0,0
3334,0,0
3335,1,1.485
3336,0,0
3337,7,10.771
3338,3,3.42
3340,11,13.555
3341,0,0
3342,1,1.155
3345,0,0
3350,7,7.99
3351,2,4.62
3352,9,15.21
3353,1,0.4
3354,0,0
3355,2,1.975
3356,3,3.81
3357,2,3.035
3358,0,0
3360,0,0
3361,0,0
3363,2,2.982
3364,0,0
3370,0,0
3371,1,0.165
3373,2,2.022
3374,0,0
3375,0,0
3377,2,2.118
3378,0,0
3379,0,0
3380,0,0
3381,1,1.65
3384,0,0
3385,0,0
3387,0,0
3388,0,0
3390,1,1.05
3391,0,0
3392,1,0.13
3393,1,1.02
3395,1,0.96
3396,16,15.705
3400,2,3.32
3401,4,5.338
3402,0,0
3407,0,0
3409,0,0
3412,0,0
3413,0,0
3414,0,0
3415,0,0
3418,0,0
3419,0,0
3420,0,0
3423,1,2.004
3424,3,3.425
3427,1,1.65
3428,0,0
3429,3,3.097
3430,0,0
3431,0,0
3432,1,5.94
3433,0,0
3434,4,6.036
3435,5,6.923
3437,5,4.302
3438,2,2.505
3440,1,1.002
3441,0,0
3442,8,12.604
3444,7,11.447
3446,2,2.086
3447,1,0.68
3448,4,6.04
3450,6,8.604
3451,12,17.552
3453,4,5.082
3458,0,0
3460,1,2.15
3461,5,3.794
3462,1,0.8
3463,6,8.22
3464,0,0
3465,6,7.938
3467,0,0
3468,0,0
3469,0,0
3472,3,4.65
3475,0,0
3477,0,0
3478,2,3.675
3480,1,1.98
3482,0,0
3483,1,3.4
3485,0,0
3487,1,0.96
3488,2,1.92
3489,0,0
3490,0,0
3491,1,0.96
3494,0,0
3496,5,6.623
3498,3,4.5
3500,22,32.415
3501,5,5.74
3502,0,0
3505,3,3.775
3506,0,0
3507,0,0
3509,0,0
3512,1,0.165
3515,1,2.64
3516,0,0
3517,4,5.553
3518,1,1.7
3520,0,0
3521,0,0
3522,0,0
3523,9,14.18
3525,1,1.485
3527,1,1.05
3529,0,0
3530,0,0
3531,0,0
3533,1,2.97
3537,0,0
3540,0,0
3542,0,0
3544,0,0
3546,0,0
3549,0,0
3550,11,17.636
3551,17,25.995
3552,0,0
3554,1,1.4
3555,3,2.307
3556,3,3.024
3557,0,0
3558,0,0
3559,0,0
3561,2,1.99
3562,0,0
3563,0,0
3564,3,6.014
3565,0,0
3566,0,0
3567,0,0
3568,0,0
3570,0,0
3571,1,7.35
3572,0,0
3573,0,0
3575,0,0
3576,0,0
3579,2,2.72
3580,0,0
3581,1,1
3583,0,0
3584,0,0
3585,0,0
3586,0,0
3588,0,0
3589,0,0
3590,0,0
3591,0,0
3594,0,0
3595,0,0
3596,0,0
3597,1,1.002
3599,0,0
3607,0,0
3608,1,0.16
3610,4,4.232
3612,0,0
3614,1,1.67
3616,2,7.06
3617,0,0
3618,0,0
3619,1,1.05
3620,5,5.25
3621,1,1.65
3622,0,0
3623,0,0
3624,0,0
3629,1,2.97
3630,3,3.975
3631,2,5.456
3632,0,0
3633,0,0
3634,1,1.02
3635,1,3.3
3636,1,0.93
3637,0,0
3638,1,1.503
3639,1,1.503
3640,1,1.7
3641,0,0
3643,0,0
3644,2,3.057
3646,1,0.68
3647,0,0
3649,1,0.125
3658,2,4.02
3659,1,0.51
3660,1,1.8
3661,0,0
3662,0,0
3663,2,2.502
3664,1,1.002
3665,0,0
3666,5,9.092
3669,4,5.13
3670,1,2.31
3671,0,0
3672,1,2.004
3673,0,0
3675,1,1.05
3676,1,0.96
3677,1,1.085
3678,3,6.075
3682,1,0.5
3683,2,2.735
3685,2,2.087
3687,2,3.51
3688,3,4.77
3689,0,0
3690,13,35.72
3691,8,10.925
3694,0,0
3695,0,0
3697,1,1
3698,3,3.73
3699,0,0
3700,6,6.57
3701,0,0
3704,0,0
3705,0,0
3707,3,4.35
3708,0,0
3709,0,0
3711,0,0
3712,1,2.04
3713,6,2.2
3714,2,3.63
3715,0,0
3717,2,2.952
3718,0,0
3719,0,0
3720,1,0.99
3722,2,2.11
3723,1,0.25
3724,0,0
3725,0,0
3726,0,0
3727,1,2.97
3728,0,0
3730,1,3.15
3732,1,0.24
3733,1,1.65
3735,0,0
3736,0,0
3737,1,1.65
3738,0,0
3739,0,0
3740,1,1.002
3741,2,4.5
3744,0,0
3746,0,0
3747,8,9.54
3749,3,6.422
3750,0,0
3751,0,0
3752,5,5.952
3753,0,0
3754,4,5.129
3755,0,0
3756,5,10.24
3757,3,4.23
3758,0,0
3759,3,4.164
3760,2,6.98
3761,1,1.503
3762,0,0
3763,6,9.415
3764,7,11.32
3765,3,3.804
3766,0,0
3767,0,0
3770,1,1.08
3775,6,8.432
3777,11,13.459
3778,0,0
3779,0,0
3781,2,1.92
3782,1,1.485
3783,1,1.05
3786,1,1.36
3787,0,0
3788,0,0
3789,1,1.925
3791,2,3.456
3792,2,3.36
3793,2,5.406
3795,1,2.1
3796,2,1.98
3797,2,4.68
3799,0,0
3802,3,3.975
3803,2,3.972
3804,0,0
3805,8,9.138
3806,11,17.445
3807,1,1.002
3808,1,0.99
3809,2,1.27
3810,4,4.406
3812,1,1.002
3813,0,0
3814,1,1.05
3815,1,5.01
3816,0,0
3818,32,15.7
3820,10,12.32
3821,6,12.31
3822,1,1
3823,3,3.97
3824,1,1
3825,8,8.61
3831,0,0
3832,0,0
3833,0,0
3835,0,0
3840,3,4.272
3842,0,0
3844,4,5.585
3847,0,0
3850,3,5.988
3851,3,3.45
3852,0,0
3853,0,0
3854,0,0
3856,2,5.25
3857,0,0
3858,5,5.75
3859,1,1.155
3860,1,0.495
3862,1,0.33
3864,0,0
3865,0,0
3869,1,1.34
3870,1,1.4
3871,0,0
3873,0,0
3874,1,1.55
3875,7,11.655
3878,0,0
3880,2,2.87
3882,1,0.165
3885,3,5.34
3886,1,0.99
3887,0,0
3888,6,7.722
3889,0,0
3890,0,0
3891,4,5.71
3892,17,19.655
3893,0,0
3895,0,0
3896,0,0
3898,3,2.762
3900,0,0
3902,1,1.98
3903,0,0
3904,1,0.16
3909,2,2.57
3910,4,4.566
3911,0,0
3912,2,2.98
3913,2,3.05
3915,3,3.504
3916,2,2.994
3918,5,7.512
3919,4,4.675
3921,2,1.78
3922,3,3.802
3923,1,1.002
3925,1,1.05
3926,3,8.43
3927,5,10.565
3928,0,0
3929,0,0
3930,10,12.588
3931,14,14.838
3933,2,2.219
3934,16,20.584
3936,11,12.134
3937,2,2.67
3938,4,3.33
3939,11,12.1
3940,0,0
3941,9,11.603
3942,1,1.05
3943,1,1.503
3944,1,1
3945,0,0
3946,0,0
3950,4,12.26
3951,0,0
3953,3,6.74
3954,0,0
3956,2,5.67
3957,0,0
3958,0,0
3959,1,2.64
3960,1,0.495
3962,1,0.99
3964,0,0
3965,1,0.525
3966,1,2.1
3967,1,0.16
3971,1,6.12
3975,1,1.485
3976,7,9.012
3977,7,7.243
3978,0,0
3979,0,0
3980,1,1.002
3981,1,2.97
3984,3,4.14
3987,0,0
3988,0,0
3990,0,0
3991,0,0
3992,1,0.99
3995,2,4.95
3996,2,2.04
4000,2,2.07
4001,0,0
4002,0,0
4004,0,0
4005,5,5.142
4006,0,0
4007,4,11.052
4008,1,0.25
4009,0,0
4010,0,0
4011,6,4.845
4012,11,11.931
4013,4,4.81
4014,11,8.705
4017,36,36.252
4018,4,3.195
4019,14,15.22
4020,16,25.44
4021,2,2.02
4022,8,7.61
4025,11,25.15
4030,11,14.829
4031,6,6.09
4032,10,9.585
4034,20,24.63
4035,17,16.576
4036,6,5.26
4037,8,10.535
4051,19,25.736
4053,41,55.035
4054,8,9.287
4055,19,22.625
4059,6,7.635
4060,14,19.053
4061,13,22.673
4062,0,0
4063,0,0
4064,6,8.954
4065,9,11.68
4066,11,15.273
4067,5,5.346
4068,13,17.587
4069,30,58.062
4070,7,8.746
4073,3,2.97
4074,14,19.012
4075,15,17.539
4076,5,2.504
4077,11,12.586
4078,12,10.872
4101,36,49.198
4102,4,9.108
4103,12,16.155
4104,6,8.328
4105,6,7.35
4106,2,2.065
4107,6,7.503
4108,5,6.695
4109,22,28.174
4110,5,7.152
4111,0,0
4112,5,6.405
4113,11,11.918
4114,9,11.527
4115,3,3.567
4116,6,5.737
4117,0,0
4118,16,18.927
4119,2,2.1
4120,4,5.05
4121,24,32.486
4122,28,33.852
4123,8,14.522
4124,11,13.873
4125,10,17.455
4127,12,12.085
4128,9,13.5
4129,4,5.51
4130,5,4.97
4131,6,6.555
4132,4,4.068
4133,5,4.56
4151,15,15.144
4152,26,32.325
4153,3,3.4
4154,4,5.665
4155,2,9.09
4156,6,9.476
4157,16,15.962
4158,0,0
4159,17,19.684
4160,17,21.317
4161,9,8.569
4163,10,11.202
4164,9,14.315
4165,18,20.061
4169,7,8.835
4170,17,20.086
4171,7,14.406
4172,4,5.85
4173,4,4.58
4174,0,0
4178,15,12.635
4179,22,21.929
4183,2,3.102
4184,9,10.682
4205,1,2.1
4207,31,40.27
4208,19,22.993
4209,17,21.046
4210,11,14.338
4211,23,28.676
4212,5,2.815
4213,21,35.592
4214,19,25.107
4215,10,10.597
4216,14,21.86
4217,4,6.102
4218,6,6.012
4219,0,0
4220,9,9.492
4221,10,12.442
4223,19,29.909
4224,0,0
4225,1,1.002
4226,7,10.188
4227,6,8.232
4228,6,13.46
4230,0,0
4237,0,0
4270,9,11.147
4271,6,7.03
4272,12,17.722
4275,5,5.71
4276,0,0
4280,17,23.604
4285,21,29.76
4287,2,5.2
4300,14,22.727
4301,9,10.38
4303,1,1.58
4304,5,7.485
4305,20,23.368
4306,30,32.113
4307,3,4.08
4309,4,6.4
4310,6,7.992
4311,6,5.02
4312,3,5.47
4313,3,4.882
4314,0,0
4340,6,6.096
4341,23,25.652
4342,6,7.127
4343,4,7.402
4344,2,2.695
4345,0,0
4346,1,1.2
4347,1,3.85
4350,34,48.78
4352,22,34.704
4353,1,0.96
4354,2,1.545
4355,6,9.04
4356,1,1.4
4357,4,5.335
4358,2,2.4
4359,2,2.04
4360,0,0
4361,1,2.1
4362,5,6.375
4363,1,2.04
4364,0,0
4365,1,2.31
4370,7,23.16
4371,1,1.4
4372,0,0
4373,1,1.92
4374,0,0
4375,0,0
4376,0,0
4377,0,0
4378,0,0
4380,2,1.64
4381,0,0
4382,1,1.98
4383,1,1.05
4384,0,0
4385,0,0
4387,2,2.02
4388,0,0
4390,4,5.54
4400,0,0
4401,2,2.29
4402,0,0
4403,0,0
4404,0,0
4405,7,16.025
4406,0,0
4407,0,0
4408,1,0.99
4410,0,0
4411,0,0
4412,1,1.075
4413,1,3.87
4415,0,0
4416,0,0
4417,0,0
4418,0,0
4419,0,0
4420,0,0
4421,0,0
4422,0,0
4423,0,0
4424,1,4.32
4425,0,0
4426,0,0
4427,1,1.4
4428,0,0
4454,0,0
4455,2,2.23
4461,0,0
4462,0,0
4465,0,0
4467,0,0
4468,0,0
4470,1,4.1
4472,0,0
4474,0,0
4475,0,0
4477,0,0
4478,0,0
4479,0,0
4480,0,0
4481,0,0
4482,0,0
4486,0,0
4487,0,0
4488,0,0
4489,0,0
4490,1,0.25
4491,0,0
4492,0,0
4493,0,0
4494,0,0
4496,0,0
4497,0,0
4498,0,0
4500,38,35.805
4501,4,4.745
