Postcode,Installation,Output
2073,104,225.228
2074,190,397.768
2075,138,286.419
2076,164,309.077
2077,217,382.385
2079,77,143.983
2080,29,57.32
2081,111,227.685
2082,81,149.795
2083,26,60.57
2084,51,147.495
2085,170,324.814
2086,169,346.185
2087,172,367.175
2088,72,166.295
2089,6,11.17
2090,27,61.64
2092,63,127.574
2093,164,345.147
2094,30,54
2095,30,111.97
2096,78,167.7
2097,160,299.018
2099,300,586.955
2100,213,473.904
2101,178,366.64
2102,73,144.519
2103,99,242.424
2104,32,93.35
2105,13,30.34
2106,57,117.42
2107,121,283.34
2108,24,64.88
2109,0,0
2110,41,105.424
2111,73,160.915
2112,197,401.948
2113,122,432.22
2114,123,221.47
2115,66,133.074
2116,53,136.267
2117,131,252.169
2118,292,541.908
2119,105,208.209
2120,153,315.61
2121,222,419.494
2122,207,388.936
2123,1,3.42
2124,1,1.5
2125,280,555.584
2126,300,523.151
2127,5,8.87
2128,8,20.2
2130,27,57.07
2131,62,115.035
2132,67,119.819
2133,51,99.04
2134,53,143.718
2135,75,185.605
2136,28,56.985
2137,110,250.87
2138,47,95.81
2140,23,40.854
2141,162,299.015
2142,99,188.065
2143,60,110.21
2144,116,210.69
2145,633,1126.326
2146,162,283.378
2147,475,854.276
2148,603,1128.201
2150,39,93.83
2151,169,342.844
2152,86,170.094
2153,751,1530.33
2154,494,1066.317
2155,739,1495.784
2156,232,577.677
2157,49,128.713
2158,77,218.83
2159,64,147.129
2160,145,312.385
2161,119,210.914
2162,106,187.465
2163,40,80.49
2164,153,292.514
2165,269,515.552
2166,352,721.586
2167,93,178.065
2168,325,607.486
2170,817,1496.417
2171,191,394.03
2172,24,44.494
2173,139,251.678
2174,1,1
2175,13,26.995
2176,553,1134.632
2177,142,280.167
2178,24,53.29
2179,31,95.24
2190,105,182.079
2191,37,66.55
2192,46,97.85
2193,103,204.49
2194,64,114.005
2195,52,96.135
2196,118,221.179
2197,49,100.055
2198,56,101.915
2199,97,168.744
2200,157,304.517
2203,65,116.194
2204,89,192.607
2205,62,118.985
2206,79,153.122
2207,146,262.223
2208,85,171.7
2209,128,253.962
2210,215,432.283
2211,114,219.557
2212,96,187.305
2213,142,288.274
2214,53,118.114
2216,66,119.865
2217,92,211.232
2218,77,163.165
2219,54,113.384
2220,137,294.125
2221,85,163.278
2222,57,120.268
2223,162,335.55
2224,96,231.119
2225,42,91.635
2226,142,298.181
2227,104,249.166
2228,121,239.575
2229,156,392.444
2230,153,295.784
2231,23,59.245
2232,252,511.505
2233,326,641.783
2234,308,629.038
2250,979,1768.225
2251,416,790.414
2256,191,384.856
2257,313,635.958
2258,56,148.462
2259,992,1770.183
2260,293,564.511
2261,649,1133.791
2262,272,474.752
2263,370,631.526
2264,291,472.917
2265,82,185.84
2267,39,82.93
2278,39,101.674
2280,384,768.041
2281,193,403.159
2282,257,557.014
2283,337,736.944
2284,122,253.573
2285,380,806.616
2286,34,65.495
2287,528,1012.577
2289,235,480.64
2290,398,855.848
2291,153,343.055
2292,26,52.07
2293,21,50.52
2294,10,23.13
2295,62,119.13
2296,21,29.9
2297,20,40.695
2298,104,193.984
2299,141,333.205
2300,70,159.47
2302,3,21.21
2303,95,179.405
2304,178,365.008
2305,170,396.18
2306,8,12.83
2307,38,74.514
2308,0,0
2311,16,50.14
2312,18,44.8
2315,368,645.682
2316,72,176.86
2317,154,310.439
2318,139,309.023
2319,111,215.984
2320,265,682.702
2321,157,392.525
2322,201,420.42
2323,295,657.714
2324,433,925.194
2325,278,626.404
2326,68,156.145
2327,83,178.025
2328,23,89.655
2329,7,21.78
2330,168,545.852
2333,85,254.465
2334,23,71.63
2335,59,220.614
2336,30,129.085
2337,58,202.945
2338,14,42.335
2339,11,48.27
2340,520,1335.658
2341,12,49.515
2342,2,11.005
2343,32,93.813
2344,7,21.03
2345,3,10.38
2346,43,108.105
2347,11,35.16
2350,250,683.489
2352,46,116.319
2353,22,69.425
2354,29,117.7
2355,2,11.655
2356,2,6.93
2357,30,127.075
2358,45,135.615
2359,3,14.75
2360,89,221.465
2361,5,22.93
2365,27,124.785
2369,2,3.2
2370,63,195.215
2371,10,38.97
2372,35,108.855
2379,0,0
2380,88,241.525
2381,2,3.14
2382,8,26.8
2386,0,0
2387,1,3.06
2388,22,64.255
2390,65,314.736
2395,4,18.69
2396,1,1.62
2397,3,24.12
2398,0,0
2399,0,0
2400,55,279.26
2401,0,0
2402,18,46.38
2403,6,19.46
2404,13,33.55
2405,1,3.24
2406,1,9.9
2408,1,10.2
2409,0,0
2410,0,0
2411,0,0
2415,8,25.18
2420,45,157.8
2421,25,88.85
2422,73,205.389
2423,51,134.645
2424,12,29.48
2425,34,110.42
2426,5,14.99
2427,74,142.44
2428,542,1047.617
2429,156,430.479
2430,652,1604.33
2431,166,386.421
2439,52,146.26
2440,230,543.535
2441,124,353.175
2443,345,773.53
2444,724,1629.33
2445,125,249.115
2446,209,546.818
2447,109,263.388
2448,155,356.995
2449,35,81.555
2450,563,1366.742
2452,158,336.185
2453,56,160.25
2454,182,494.242
2455,63,148.87
2456,221,526.847
2460,585,1582.702
2462,52,111.975
2463,130,358.985
2464,164,332.775
2465,4,7.63
2466,40,79.145
2469,61,161.66
2470,266,630.39
2471,40,103.39
2472,48,121.195
2473,131,257.095
2474,99,250.605
2475,0,0
2476,7,22.69
2477,360,825.91
2478,749,1743.575
2479,109,331.105
2480,932,2432.398
2481,237,702.915
2482,162,385.705
2483,328,702.675
2484,493,1164.79
2485,340,612.265
2486,920,1879.535
2487,385,775.195
2488,90,189.355
2489,183,378
2490,17,40.33
2500,154,341.423
2502,71,140.332
2505,32,60.665
2506,43,92.28
2508,90,173.328
2515,149,310.163
2516,60,123.2
2517,118,238.954
2518,140,288.783
2519,124,272.835
2520,1,3.04
2525,113,240.429
2526,180,358.75
2527,203,449.613
2528,226,406.793
2529,272,600.293
2530,392,805.366
2533,199,427.897
2534,61,125.148
2535,148,395.954
2536,271,556.93
2537,243,491.289
2538,54,105.155
2539,355,735.048
2540,752,1595.128
2541,274,632.923
2545,18,38.09
2546,190,367.929
2548,110,232.82
2549,51,120.83
2550,438,805.998
2551,37,84.39
2552,0,0
2555,0,0
2556,22,85.179
2557,19,63.86
2558,108,199.905
2559,2,6.62
2560,732,1380.706
2563,0,0
2564,108,216.495
2565,142,282.57
2566,256,470.613
2567,355,717.185
2568,63,115.64
2569,17,45.265
2570,316,727.739
2571,151,387.77
2572,60,164.265
2573,57,116.638
2574,72,156.79
2575,146,349.497
2576,123,265.893
2577,159,388.554
2578,32,73.4
2579,52,133.745
2580,223,680.643
2581,17,98.45
2582,134,444.354
2583,20,72.365
2584,1,3.15
2585,1,10.2
2586,14,42.21
2587,21,81.41
2588,12,81.44
2590,42,188.6
2594,80,312.19
2600,40,93.505
2601,2,31.5
2602,206,440.09
2603,36,139.99
2604,34,66.815
2605,94,221.36
2606,52,125.885
2607,90,208.24
2609,2,4.2
2611,229,482.29
2612,46,115.165
2614,155,362.154
2615,256,497.685
2616,1,9.62
2617,175,458.855
2618,23,93.24
2619,55,202.96
2620,297,993.744
2621,94,366.26
2622,76,186.135
2623,2,2.57
2624,1,10.2
2625,0,0
2626,9,18.7
2627,60,115.875
2628,19,37.82
2629,2,6.9
2630,148,313.56
2631,7,17.62
2632,39,58.54
2633,6,8.79
2640,565,1283.606
2641,132,292.314
2642,69,223.555
2643,37,77.22
2644,27,103.49
2645,3,9.075
2646,128,428.97
2647,39,108.38
2648,12,41.386
2649,0,0
2650,340,982.763
2651,7,24.1
2652,28,116.41
2653,24,86.3
2655,21,51.674
2656,7,24.24
2658,22,125.52
2659,4,9.47
2660,17,76.76
2663,28,72.45
2665,12,57.244
2666,47,118.37
2668,0,0
2669,9,38.93
2671,18,51.99
2672,6,16.14
2675,5,21.29
2680,148,521.835
2681,18,62.53
2700,16,71.55
2701,23,89.63
2702,3,4.55
2703,3,12.47
2705,43,158.72
2706,8,26.66
2707,10,53.61
2710,66,252.29
2711,11,57.04
2712,5,6.8
2713,24,125.41
2714,60,126.87
2715,2,10.88
2716,36,69.59
2717,4,8.2
2720,38,86.099
2721,0,0
2722,9,33.68
2725,2,6.12
2726,0,0
2727,4,18.83
2729,8,29.44
2730,12,23.65
2731,45,104.064
2732,7,25.16
2733,1,10.08
2734,0,0
2735,6,36.75
2736,4,7.84
2737,0,0
2738,15,45.33
2739,3,9.02
2745,354,765.509
2747,341,659.513
2748,23,86.25
2749,180,383.02
2750,542,1031.939
2751,0,0
2752,66,138.144
2753,190,436.178
2754,60,151.78
2756,340,893.49
2757,5,9.99
2758,113,321.814
2759,306,565.825
2760,235,434.412
2761,316,546.527
2762,54,99.485
2763,398,757.883
2765,159,429.36
2766,139,267.099
2767,245,438.776
2768,496,921.402
2769,51,93.649
2770,453,883.744
2773,99,207.538
2774,218,452.759
2775,21,47.025
2776,102,189.619
2777,345,697.258
2778,57,101.875
2779,90,159.259
2780,196,370.094
2782,112,200.005
2783,59,105.77
2784,27,47.91
2785,95,159.42
2786,29,66.16
2787,48,207.06
2790,128,291.885
2791,7,13.49
2792,5,28.35
2793,2,3
2794,65,151.565
2795,359,1042.29
2797,1,2.88
2798,12,35.27
2799,22,88.38
2800,274,787.711
2803,1,1.52
2804,32,96.375
2805,2,11.05
2806,5,23.745
2807,1,1.05
2808,2,6.54
2809,0,0
2810,23,80.03
2817,0,0
2818,0,0
2820,21,95.39
2821,41,91.43
2822,0,0
2823,12,53.29
2824,1,4.44
2825,17,72.16
2826,0,0
2827,21,76.35
2828,0,0
2829,7,39.46
2830,1174,2062.72
2831,29,79.39
2832,3,19.86
2833,0,0
2834,3,12
2835,78,173.56
2836,1,1.92
2838,0,0
2839,2,20.28
2840,17,46.79
2842,2,2.49
2843,1,5.25
2844,8,18.145
2845,12,36.725
2846,9,15.2
2847,23,49.97
2848,7,27.3
2849,18,62.44
2850,84,315.045
2852,16,73.13
2864,5,8.18
2865,49,147.105
2866,16,52.56
2867,12,82.94
2868,1,1.75
2869,1,9.62
2870,59,253.345
2871,35,177.635
2873,0,0
2874,2,12.08
2875,0,0
2876,1,10.32
2877,5,27.67
2878,0,0
2879,1,2.59
2880,552,885.36
2898,0,0
2899,58,128.37
2900,6,16.48
2901,0,0
2902,143,303.017
2903,71,169.445
2904,150,248.16
2905,205,420.945
2906,99,204.56
2911,2,3.004
2912,22,42.39
2913,146,287.574
2914,50,99.71
3000,3,13.07
3002,1,2.04
3003,5,17.4
3004,2,10.65
3006,2,14.7
3008,0,0
3011,68,100.745
3012,106,166.869
3013,52,88.18
3015,74,118.364
3016,68,117.175
3018,245,315.235
3019,35,53.58
3020,228,357.874
3021,269,415.814
3022,26,35.934
3023,601,882.469
3024,167,267.989
3025,46,67.71
3026,0,0
3027,23,35.925
3028,219,339.643
3029,629,1019.903
3030,630,1025.949
3031,49,103.709
3032,97,164.665
3033,75,122
3034,67,115.96
3036,53,86.63
3037,282,466.12
3038,203,326.785
3039,63,104.915
3040,113,194.44
3041,56,87.46
3042,71,110.75
3043,108,184.105
3044,181,236.185
3045,0,0
3046,92,135.45
3047,82,124.175
3048,69,104.65
3049,30,52.654
3051,6,12.01
3052,6,13.02
3053,11,17.01
3054,17,31.88
3055,54,96.053
3056,89,138.013
3057,28,45.479
3058,149,242.215
3059,96,187.6
3060,41,63.97
3061,13,21.55
3062,2,4.21
3063,4,11.78
3064,338,554.204
3065,21,35.55
3066,11,20.9
3067,13,19.99
3068,65,109.754
3070,120,213.354
3071,66,115.014
3072,113,201.905
3073,361,565.243
3074,76,115.21
3075,64,99.73
3076,373,487.24
3078,57,99.99
3079,71,130.69
3081,48,80.154
3082,119,200.785
3083,323,522.88
3084,138,225.298
3085,64,120.975
3087,38,59.46
3088,141,234.638
3089,69,119.937
3090,7,12.12
3091,12,21.68
3093,17,30.61
3094,31,50.44
3095,145,266.394
3096,15,30.84
3097,15,26.83
3099,50,101.21
3101,94,150.88
3102,38,64.854
3103,72,121.919
3104,75,133.789
3105,51,80.65
3106,200,272.625
3107,53,102.17
3108,74,123.455
3109,128,212.078
3111,181,248.49
3113,69,119.575
3114,25,47.78
3115,27,42.83
3116,71,119.664
3121,49,81.635
3122,52,109
3123,51,70.814
3124,98,177.65
3125,117,151.635
3126,27,56.735
3127,91,163.61
3128,92,154.269
3129,93,152.118
3130,218,332.184
3131,234,323.184
3132,101,146.514
3133,281,386.617
3134,202,355.469
3135,122,194.29
3136,238,405.795
3137,93,156.89
3138,152,255.091
3139,108,176.99
3140,113,180.848
3141,19,27.88
3142,12,29.72
3143,23,35.11
3144,25,53.624
3145,76,138.034
3146,89,156.74
3147,71,125.229
3148,41,76.925
3149,212,344.729
3150,494,718.589
3151,97,143.165
3152,186,310.44
3153,117,175.067
3154,29,48.04
3155,153,261.409
3156,246,412.89
3158,39,57.15
3159,23,37.12
3160,68,96.364
3161,28,58.624
3162,51,79.264
3163,94,153.415
3164,1,1.52
3165,111,182.345
3166,77,131.02
3167,33,65.12
3168,47,70.745
3169,61,99.834
3170,116,199.115
3171,129,170.83
3172,68,114.58
3173,123,219.284
3174,122,188.4
3175,191,272.71
3176,0,0
3177,57,92.535
3178,487,673.913
3179,41,73.59
3180,89,131.165
3181,27,40.905
3182,14,21.45
3183,25,37.46
3184,26,47.05
3185,23,44.685
3186,80,142.15
3187,225,287.42
3188,65,124.757
3189,35,56.03
3190,37,64.634
3191,37,63.72
3192,81,139
3193,87,163.675
3194,39,63.82
3195,173,308.474
3196,200,286.04
3197,217,280.885
3198,235,317.599
3199,539,739.839
3200,27,46.73
3201,216,297.633
3202,13,20.225
3204,114,193.324
3205,8,11.7
3206,27,47.05
3207,19,29.35
3211,30,61.254
3212,122,225.175
3213,0,0
3214,130,219.715
3215,79,140.62
3216,367,613.202
3217,0,0
3218,50,88.814
3219,184,263.47
3220,71,188.18
3221,97,211.379
3222,85,145.197
3223,76,123.73
3224,75,120.01
3225,49,78.095
3226,77,149.145
3227,42,63.98
3228,125,232.615
3230,39,66.88
3231,15,26.944
3232,13,20.65
3233,16,23.99
3234,0,0
3235,0,0
3236,5,8.95
3237,2,2.73
3238,7,12.39
3239,4,8.43
3240,21,38.6
3241,14,23.4
3242,7,10.185
3243,4,6.04
3249,29,43.774
3250,45,68.125
3251,1,1.645
3254,2,2.6
3260,11,16.93
3264,4,10.22
3265,11,34.98
3266,8,23.58
3267,0,0
3268,13,23.15
3269,2,4.44
3270,2,2.66
3271,1,2.97
3272,3,4.94
3273,0,0
3274,0,0
3275,2,3.1
3276,2,4.74
3277,7,10.32
3278,0,0
3279,2,2.53
3280,69,141.49
3281,10,24.11
3282,11,18.24
3283,5,6.16
3284,15,30.23
3285,5,7.65
3286,0,0
3287,1,1.52
3289,3,5.7
3292,4,7.36
3293,3,8.785
3294,2,9.9
3300,23,47.09
3301,3,8.82
3302,1,1.08
3303,0,0
3304,11,28.94
3305,48,120.09
3309,0,0
3310,0,0
3311,4,6.56
3312,4,12.24
3314,6,9.61
3315,6,7.84
3317,0,0
3318,8,18.83
3319,2,5.63
3321,21,40.35
3322,2,3.15
3323,0,0
3324,3,3.48
3325,2,3.04
3328,30,40.734
3329,1,1.4
3330,1,1
3331,63,105.594
3332,21,27.52
3333,9,12.15
3334,7,16.854
3335,13,20.92
3336,0,0
3337,259,423.774
3338,119,202.17
3340,196,323.783
3341,30,61.42
3342,61,105.914
3345,19,33.125
3350,314,504.089
3351,66,119.424
3352,131,231.1
3353,2,3.1
3354,0,0
3355,38,65.984
3356,65,121.12
3357,22,40.35
3358,0,0
3360,8,15.2
3361,5,8.2
3363,36,64.06
3364,15,26.854
3370,18,39.63
3371,12,34.52
3373,12,17.534
3374,2,3.04
3375,0,0
3377,43,83.67
3378,0,0
3379,0,0
3380,23,43.698
3381,7,10.36
3384,4,8.25
3385,6,10.12
3387,1,1.5
3388,2,2.52
3390,15,28.09
3391,1,1.13
3392,3,4.72
3393,19,29.48
3395,2,3.24
3396,9,21.06
3400,39,73.885
3401,28,58.635
3402,3,4.12
3407,4,9.01
3409,12,24.64
3412,8,12.67
3413,0,0
3414,9,13.08
3415,0,0
3418,11,23.22
3419,13,27.28
3420,2,3.7
3423,0,0
3424,8,18.35
3427,18,31.095
3428,3,6.72
3429,253,431.352
3430,2,2.84
3431,28,48.565
3432,6,14.07
3433,5,8.42
3434,40,73.55
3435,30,47.125
3437,66,123.934
3438,12,27.868
3440,16,31.36
3441,5,6.86
3442,57,101.625
3444,84,146.624
3446,10,18.41
3447,11,18.305
3448,18,32.984
3450,86,118.045
3451,49,79.73
3453,19,31.65
3458,20,45.204
3460,26,38.489
3461,50,77.41
3462,19,30.09
3463,35,56.18
3464,9,15.784
3465,74,130.22
3467,5,8.03
3468,3,12.2
3469,2,5.38
3472,30,64.098
3475,4,7.38
3477,15,20.81
3478,21,54.67
3480,27,40.95
3482,3,3.24
3483,13,20.39
3485,4,7.18
3487,1,0.24
3488,0,0
3489,0,0
3490,1,1.5
3491,1,1.68
3494,0,0
3496,20,40.29
3498,20,37.62
3500,97,170.739
3501,15,28.327
3502,2,3.19
3505,34,60.552
3506,0,0
3507,1,1.2
3509,1,2.45
3512,0,0
3515,13,27.62
3516,13,19.78
3517,26,50.084
3518,18,29.6
3520,1,1.52
3521,7,10.41
3522,0,0
3523,56,105.51
3525,16,23.2
3527,13,43.36
3529,1,5.4
3530,0,0
3531,1,1.4
3533,14,23.88
3537,16,46.705
3540,5,8.75
3542,1,1.4
3544,1,1.44
3546,1,1.17
3549,15,26.88
3550,296,469.969
3551,223,391.328
3552,1,2.1
3554,0,0
3555,89,169.512
3556,60,106.845
3557,6,8.41
3558,9,18.21
3559,9,10.36
3561,60,96.844
3562,8,13.58
3563,6,8.35
3564,148,268.594
3565,1,1.05
3566,11,21.45
3567,6,10.76
3568,21,38.42
3570,13,24.49
3571,10,25.16
3572,0,0
3573,5,8.28
3575,6,18.75
3576,0,0
3579,51,109.24
3580,13,20.58
3581,5,8.61
3583,0,0
3584,7,11.56
3585,44,83.22
3586,6,13.03
3588,3,6.73
3589,3,7.948
3590,5,13.4
3591,1,1.47
3594,6,11.1
3595,4,11.24
3596,0,0
3597,1,2.1
3599,0,0
3607,1,2.1
3608,25,45.31
3610,20,33.93
3612,40,52.504
3614,17,27.71
3616,61,91.27
3617,2,3.68
3618,5,6.66
3619,5,7.56
3620,87,151.39
3621,19,34.37
3622,2,2.13
3623,15,19.72
3624,5,5.81
3629,111,166.77
3630,242,370.819
3631,151,231.464
3632,4,11.65
3633,20,31.79
3634,23,40.39
3635,10,11.88
3636,49,76.654
3637,7,11.88
3638,26,36.4
3639,7,13.58
3640,9,20.86
3641,9,14.92
3643,2,2.7
3644,77,148.544
3646,11,16.28
3647,1,4.95
3649,5,5.37
3658,49,100.02
3659,4,5.01
3660,33,79.7
3661,2,4.454
3662,0,0
3663,3,7.77
3664,4,8.34
3665,7,8.72
3666,70,116.204
3669,24,49.1
3670,6,8.55
3671,0,0
3672,68,112.68
3673,21,40.29
3675,15,33.23
3676,13,24.86
3677,86,176.155
3678,70,168.74
3682,6,13.17
3683,14,27.335
3685,16,36.89
3687,9,16.43
3688,12,20.85
3689,4,8.8
3690,133,247.819
3691,62,132.025
3694,1,2.16
3695,3,3.78
3697,2,2.56
3698,12,19.98
3699,5,14.25
3700,7,17.62
3701,5,10.64
3704,0,0
3705,0,0
3707,16,28.77
3708,0,0
3709,4,5.38
3711,5,9.28
3712,3,9.5
3713,12,16.74
3714,26,48.73
3715,5,7.25
3717,25,43.84
3718,0,0
3719,9,13.78
3720,9,18.16
3722,32,73.735
3723,20,42.87
3724,1,1.02
3725,13,28.45
3726,6,9.99
3727,2,2.62
3728,3,3.21
3730,62,102.43
3732,8,15.53
3733,2,2.44
3735,6,19.02
3736,2,2.6
3737,24,62.55
3738,1,3.01
3739,2,5.88
3740,10,17.52
3741,36,66.88
3744,1,1.75
3746,3,4.22
3747,49,109.14
3749,25,45.25
3750,1,4.8
3751,0,0
3752,97,159.005
3753,5,9.03
3754,120,188.28
3755,3,6.16
3756,74,126.09
3757,58,107.42
3758,19,40.74
3759,12,19.79
3760,9,21.66
3761,26,55.48
3762,1,1.52
3763,22,37.22
3764,48,88.1
3765,37,55.795
3766,5,6.68
3767,7,11.855
3770,25,43.43
3775,40,75.96
3777,113,176.77
3778,2,2.07
3779,2,3.1
3781,30,52.42
3782,74,112.76
3783,24,39.74
3786,14,21.37
3787,3,8.54
3788,12,18.945
3789,0,0
3791,7,11.84
3792,11,15.414
3793,30,48.665
3795,11,18.93
3796,83,134.374
3797,29,56.75
3799,43,64.19
3802,169,272.78
3803,64,99.705
3804,69,122.484
3805,398,640.875
3806,335,543.292
3807,44,78.074
3808,20,36.45
3809,7,12.59
3810,266,398.179
3812,12,21.8
3813,11,17.48
3814,15,22.12
3815,24,53.46
3816,20,33.32
3818,105,186.71
3820,109,180.84
3821,25,57.66
3822,12,23.67
3823,29,55.14
3824,37,68.53
3825,217,427.895
3831,17,28.93
3832,5,8.66
3833,4,9.55
3835,1,2
3840,110,211.18
3842,27,59.83
3844,179,392.03
3847,20,37.48
3850,63,130.615
3851,120,171.898
3852,0,0
3853,0,0
3854,13,40.11
3856,18,43.14
3857,16,27.9
3858,73,108.55
3859,10,18.94
3860,65,111.95
3862,25,59.65
3864,3,5.14
3865,6,10.62
3869,19,44.62
3870,57,79.585
3871,31,58.82
3873,1,1.36
3874,10,24.14
3875,139,231.13
3878,12,23.78
3880,32,53.81
3882,16,30.02
3885,30,47.23
3886,2,1.74
3887,7,13.194
3888,23,41.76
3889,3,4.58
3890,0,0
3891,5,6.47
3892,10,18.37
3893,0,0
3895,0,0
3896,2,2.52
3898,4,6.1
3900,0,0
3902,2,3.54
3903,7,10.71
3904,19,32.47
3909,59,114.36
3910,203,338.299
3911,22,33.64
3912,263,353.21
3913,25,45
3915,64,104.34
3916,12,28.43
3918,38,60.28
3919,21,36.175
3921,4,5.31
3922,67,113.295
3923,8,15.68
3925,36,63.311
3926,32,58.475
3927,19,31.63
3928,6,14.48
3929,13,30.48
3930,130,228.36
3931,307,437.464
3933,6,17.77
3934,167,243.308
3936,90,141.649
3937,15,30.15
3938,30,45.505
3939,171,247.77
3940,24,38.76
3941,103,169.475
3942,25,37.534
3943,20,44.23
3944,7,11.12
3945,8,20.1
3946,6,9.91
3950,35,70.56
3951,8,14.82
3953,57,95.755
3954,7,16.29
3956,55,86.925
3957,1,2.88
3958,3,4.57
3959,37,59.26
3960,44,87.23
3962,11,18.12
3964,2,3.23
3965,3,7.04
3966,1,2.16
3967,2,3.12
3971,20,42.59
3975,126,216.37
3976,155,222.923
3977,551,892.719
3978,11,21.19
3979,1,1.08
3980,28,42.9
3981,36,63.64
3984,45,67.81
3987,26,46.06
3988,12,15.91
3990,0,0
3991,2,2.98
3992,7,14.34
3995,74,136.12
3996,69,131.92
4000,22,49.019
4001,0,0
4002,0,0
4004,0,0
4005,15,24.95
4006,12,31.685
4007,43,77.33
4008,3,7.5
4009,0,0
4010,9,21.92
4011,82,165.74
4012,105,181.909
4013,42,67.13
4014,128,225.309
4017,361,663.333
4018,77,129.81
4019,164,279.845
4020,198,378.96
4021,101,172.98
4022,71,130.72
4025,11,27.47
4030,82,144.352
4031,60,107.05
4032,84,150.254
4034,375,687.399
4035,312,545.549
4036,63,112.55
4037,92,177.59
4051,138,278.883
4053,317,575.512
4054,126,222.903
4055,252,449.114
4059,52,101.974
4060,92,185.024
4061,209,369.453
4062,0,0
4063,0,0
4064,46,98.504
4065,65,111.205
4066,55,100.199
4067,33,65.399
4068,115,237.22
4069,335,687.373
4070,161,306.463
4073,119,225.683
4074,331,627.342
4075,180,320.103
4076,54,135.65
4077,289,495.742
4078,289,507.141
4101,68,155.09
4102,35,64.844
4103,58,95.35
4104,41,83.494
4105,93,165.359
4106,18,28.687
4107,54,90.288
4108,61,96.329
4109,480,849.412
4110,107,191.82
4111,14,20.395
4112,86,156.638
4113,336,558.73
4114,231,409.626
4115,250,424.999
4116,306,541.068
4117,14,29.74
4118,384,677.436
4119,74,120.498
4120,46,94.143
4121,180,309.919
4122,432,742.054
4123,216,423.834
4124,345,669.185
4125,120,226.21
4127,298,513.271
4128,229,414.315
4129,74,117.901
4130,120,207.825
4131,99,156.555
4132,228,383.999
4133,231,375.593
4151,78,165.929
4152,470,825.239
4153,47,120.745
4154,92,182.476
4155,18,87.944
4156,28,46.56
4157,270,468.302
4158,45,72.145
4159,275,489.353
4160,299,535.49
4161,234,407.599
4163,211,356.67
4164,194,362.274
4165,703,1141.609
4169,38,88.78
4170,156,287.154
4171,82,174.16
4172,42,69.76
4173,90,158.81
4174,31,54.735
4178,286,497.969
4179,240,424.303
4183,31,55.604
4184,193,321.606
4205,111,170.485
4207,737,1292.944
4208,292,493.419
4209,323,597.633
4210,249,481.337
4211,748,1353.955
4212,387,665.464
4213,447,827.699
4214,562,927.964
4215,327,573.997
4216,469,823.34
4217,218,393.155
4218,288,508.604
4219,1,1.44
4220,298,524.201
4221,389,673.728
4223,216,401.095
4224,69,122.954
4225,18,28.96
4226,357,584.459
4227,230,397.35
4228,98,209.895
4230,0,0
4237,0,0
4270,56,110.268
4271,44,82.85
4272,69,132.09
4275,60,108.725
4276,0,0
4280,266,539.248
4285,249,468.289
4287,10,18.465
4300,479,829.027
4301,266,446.001
4303,33,62.12
4304,193,329.905
4305,685,1166.726
4306,572,1232.816
4307,23,57.86
4309,40,74.35
4310,163,291.155
4311,182,353.204
4312,50,104.605
4313,42,84.825
